date,hhi,effective_holdings,largest_weight,top_10_weight
2015-02-02,0.1377999999316263,7.25689405294761,0.15000000003901173,0.9999999999999999
2015-02-03,0.13746787022443768,7.2744270960723,0.1530883548426562,0.9999999999999999
2015-02-04,0.1370174657078062,7.298339630164592,0.15401782942381564,1.0
2015-02-05,0.13693979373938142,7.302479233342222,0.15336080193356438,0.9999999999999998
2015-02-06,0.1368775604787816,7.305799405703299,0.15467953955091954,0.9999999999999999
2015-02-09,0.1368147591222347,7.309152948232492,0.15417769068026635,0.9999999999999998
2015-02-10,0.1369924640751399,7.299671604209582,0.15525420799829465,0.9999999999999999
2015-02-11,0.13716196189129917,7.290651039188983,0.15404018942529354,0.9999999999999998
2015-02-12,0.13706615550511597,7.295747052325219,0.1551064054016854,1.0
2015-02-13,0.13699417977310752,7.2995801840357,0.154813805006421,0.9999999999999998
2015-02-17,0.13708257179912564,7.294873351700412,0.1551773478566653,0.9999999999999999
2015-02-18,0.13719080414473098,7.289118292105343,0.15575496447931128,0.9999999999999997
2015-02-19,0.137331078513107,7.281672952889241,0.15489251103221388,0.9999999999999997
2015-02-20,0.1374190237555309,7.277012837603947,0.15480341394450045,0.9999999999999998
2015-02-23,0.13759934895875847,7.267476245833996,0.158629073780828,1.0
2015-02-24,0.13772824598735267,7.260674764505664,0.15721560159864292,0.9999999999999998
2015-02-25,0.13746349177688064,7.274658799029471,0.156955284871363,1.0
2015-02-26,0.13770435627151356,7.261934386652855,0.15539948890056918,0.9999999999999999
2015-02-27,0.13763031061221273,7.265841336488739,0.15581902363885494,1.0000000000000002
2015-03-02,0.13715265493700593,7.291145770815001,0.15000000028509577,1.0
2015-03-03,0.1370678711002455,7.295655735899214,0.1510246942935665,0.9999999999999999
2015-03-04,0.13725215739916416,7.285859974439205,0.15229270602894066,1.0
2015-03-05,0.1372936467543395,7.28365822920639,0.15290059585602175,0.9999999999999999
2015-03-06,0.13720423589253877,7.28840471647844,0.15321753198324234,1.0
2015-03-09,0.13711794505593294,7.292991443184782,0.15136914566024004,1.0
2015-03-10,0.13707810519218094,7.29511105072556,0.15117483950323665,0.9999999999999999
2015-03-11,0.1370894321448728,7.294508295455073,0.15249041024701465,1.0
2015-03-12,0.13685259670099534,7.307132083031399,0.15464138842728362,1.0
2015-03-13,0.13689909501715536,7.304650186874399,0.15341241409935893,1.0
2015-03-16,0.1370999789582394,7.2939471442559425,0.15506502337470396,1.0
2015-03-17,0.13724706791207558,7.286130153546368,0.1545817755002128,1.0
2015-03-18,0.13733624285427817,7.281399135558549,0.155009797849437,1.0
2015-03-19,0.13757918089854348,7.268541602507729,0.15680118918086092,0.9999999999999999
2015-03-20,0.13767507427601364,7.263478921356387,0.1560448218090238,0.9999999999999999
2015-03-23,0.13761965392759287,7.26640397254697,0.1551397825814297,1.0
2015-03-24,0.13771880897034797,7.261172293577623,0.15650592091388868,1.0000000000000002
2015-03-25,0.13749779395547537,7.272843957946123,0.1560428809332264,1.0
2015-03-26,0.1374427221877736,7.27575810550234,0.15676233164655826,1.0000000000000002
2015-03-27,0.13753622930481296,7.270811516751433,0.15686820854008948,1.0000000000000002
2015-03-30,0.13738753092777803,7.278680919927738,0.15544264864286741,0.9999999999999998
