date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value,secondary_benchmark_return,internal_equal_weight_return,internal_cap_weight_return,internal_benchmark_coverage
2015-01-02,0.0,0.0,-0.003002738059998178,0.003002738059998178,1000000.0,0.0,0.0,1000000.0,0,0,0.0,996997.2619400019,-0.0005354413209022191,0.0,0.0,0.0
2015-01-05,0.0,0.0,-0.014668432418021404,0.014668432418021404,1000000.0,0.0,0.0,1000000.0,0,0,0.0,982372.8749822825,-0.018059501614045903,0.0,0.0,0.0
2015-01-06,0.0,0.0,-0.013408465431636207,0.013408465431636207,1000000.0,0.0,0.0,1000000.0,0,0,0.0,969200.7622471055,-0.0094192890730328,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.012890811989585194,-0.012890811989585194,1000000.0,0.0,0.0,1000000.0,0,0,0.0,981694.5470533955,0.012461596936717667,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.019139936342085218,-0.019139936342085218,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1000484.1181913697,0.01774465568340644,0.0,0.0,0.0
2015-01-09,0.0,0.0,-0.00658282932437837,0.00658282932437837,1000000.0,0.0,0.0,1000000.0,0,0,0.0,993898.1019995648,-0.008013284869605952,0.0,0.0,0.0
2015-01-12,0.0,0.0,-0.010426805961306962,0.010426805961306962,1000000.0,0.0,0.0,1000000.0,0,0,0.0,983534.919344704,-0.007833457567252955,0.0,0.0,0.0
2015-01-13,0.0,0.0,-0.00029557869660257197,0.00029557869660257197,1000000.0,0.0,0.0,1000000.0,0,0,0.0,983244.207375181,-0.002812581971889605,0.0,0.0,0.0
2015-01-14,0.0,0.0,-0.005516240101458125,0.005516240101458125,1000000.0,0.0,0.0,1000000.0,0,0,0.0,977820.3962489316,-0.006037473805564297,0.0,0.0,0.0
2015-01-15,0.0,0.0,-0.012975217260254412,0.012975217260254412,1000000.0,0.0,0.0,1000000.0,0,0,0.0,965132.9641660937,-0.009160663169525463,0.0,0.0,0.0
2015-01-16,0.0,0.0,0.01174111844129122,-0.01174111844129122,1000000.0,0.0,0.0,1000000.0,0,0,0.0,976464.7046099623,0.013114384383833944,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.007934890907181913,-0.007934890907181913,1000000.0,0.0,0.0,1000000.0,0,0,0.0,984212.8455157559,0.0021325813692603113,0.0,0.0,0.0
2015-01-21,0.0,0.0,0.005117059324513562,-0.005117059324513562,1000000.0,0.0,0.0,1000000.0,0,0,0.0,989249.1210342083,0.005048049895622242,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.018503985295061254,-0.018503985295061254,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1007554.1722229777,0.014871020739677832,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0022112040826449686,-0.0022112040826449686,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1009782.0801220832,-0.005482815210916647,0.0,0.0,0.0
2015-01-26,0.0,0.0,-0.001151105561854604,0.001151105561854604,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1008619.7143533935,0.0023415304878990906,0.0,0.0,0.0
2015-01-27,0.0,0.0,-0.02592645673006111,0.02592645673006111,1000000.0,0.0,0.0,1000000.0,0,0,0.0,982469.7789721236,-0.01319029386938364,0.0,0.0,0.0
2015-01-28,0.0,0.0,-0.005126464989070656,0.005126464989070656,1000000.0,0.0,0.0,1000000.0,0,0,0.0,977433.1820474031,-0.012824312373384772,0.0,0.0,0.0
2015-01-29,0.0,0.0,0.009611608639826574,-0.009611608639826574,1000000.0,0.0,0.0,1000000.0,0,0,0.0,986827.8872648231,0.009243699877253375,0.0,0.0,0.0
2015-01-30,0.0,0.0,-0.00775352796351747,0.00775352796351747,1000000.0,0.0,0.0,1000000.0,0,0,0.0,979176.4896457364,-0.012575283125852432,0.0,0.0,0.0
2015-02-02,-0.0009029639148864232,0.0,0.00870446973708594,-0.009607433651972364,999097.0360851135,0.9999999999999999,902.9639148865226,1.1641532182693481e-10,0,0,-0.0009029639148864232,987699.7017671239,0.012384387715642209,0.01096495773307748,0.007859218659892553,1.0
2015-02-03,0.006191145154481381,0.006191145154481381,0.009609568713626837,-0.003418423559145456,1005282.5908589285,0.0,0.0,1.1641532182693481e-10,0,0,0.0,997191.0699196837,0.014460777514651246,0.01294024199820862,0.010782176270582406,1.0
2015-02-04,0.004809738811451414,0.004809738811451414,-0.000874028532636073,0.005683767344087487,1010117.7375526591,0.0,0.0,1.1641532182693481e-10,0,0,0.0,996319.4964720841,-0.0038078527957670083,-0.004718245325784496,-0.005776099469419216,1.0
2015-02-05,0.009656700820575237,0.009656700820575237,0.008651798382564246,0.0010049024380109906,1019872.1423377616,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1004939.4518801784,0.010095299701416316,0.010847431848785187,0.010804674526479922,1.0
2015-02-06,-0.00807037576275138,-0.00807037576275138,-0.006071906112372183,-0.0019984696503791977,1011641.3909191336,0.0,0.0,1.1641532182693481e-10,0,0,-0.00807037576275138,998837.5538797432,-0.0027654117219452212,-0.005858753830443959,-0.00683235085865642,1.0
2015-02-09,-0.0031855308245325453,-0.0031855308245325453,-0.0031997030611202737,1.417223658772837e-05,1008418.7760849877,0.0,0.0,1.1641532182693481e-10,0,0,-0.011230198156526039,995641.5703010323,-0.004475509431171587,-0.003965212354961731,-0.0033235445447082623,1.0
2015-02-10,0.014423089689571178,0.014423089689571178,0.015564359030934005,-0.0011412693413628272,1022963.2905371091,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1011138.0931673204,0.010652899085954015,0.01089604738892434,0.010119175324658232,1.0
2015-02-11,0.005110548214074084,0.005110548214074084,0.003639643433984263,0.0014709047800898212,1028191.1937546269,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1014818.2752889682,0.0005803528035432937,-0.003018744560851365,-0.0005810425047028451,1.0
2015-02-12,0.009271475525350015,0.009271475525350015,0.011643403823645926,-0.002371928298295911,1037724.0432429033,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1026634.2142757736,0.009616924861725273,0.011239416808334436,0.007638405944560718,1.0
2015-02-13,0.003229990168826191,0.003229990168826191,0.008585105839272966,-0.005355115670446775,1041075.8817005324,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1035447.97766355,0.004116335468376198,0.003841982062092537,0.0039282547462869905,1.0
2015-02-17,0.003545450546522222,0.003545450546522222,0.0009348565538007669,0.002610593992721455,1044766.9647542787,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1036415.9729915885,0.0015732429251498203,0.0007607678123938034,0.001988570217486408,1.0
2015-02-18,0.0032280813422811416,0.0032280813422811416,0.0014022543368554796,0.001825827005425662,1048139.5575002336,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1037869.2917845022,9.488471419527578e-05,0.0009412624691056459,0.0020418652422015617,1.0
2015-02-19,0.0034589292430731167,0.0034589292430731167,0.004945495344248041,-0.0014865661011749243,1051764.9980664928,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1043002.0695349604,-0.0007136722915745963,-0.0030924421030596827,0.0018503515936786827,1.0
2015-02-20,0.008754490506726498,0.008754490506726498,0.006685961276322372,0.002068529230404126,1060972.6647573733,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1049975.5409829952,0.006000392234115415,0.0070241074775260785,0.006449618923482696,1.0
2015-02-23,0.0022583209203261845,0.0022583209203261845,0.001014289979030858,0.0012440309412953265,1063368.681522089,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1051040.5206524418,-0.00014174020511947827,-0.0017502043696838853,-0.0037868929591802418,1.0
2015-02-24,0.002693840227155242,0.002693840227155242,0.0007375087372269995,0.0019563314899282425,1066233.2268526703,0.0,0.0,1.1641532182693481e-10,0,0,0.0,1051815.6722196026,0.002840701902780962,0.0023132680763319068,0.0002666570486212802,1.0
2015-02-25,-0.0026160681783365947,-0.0026160681783365947,-0.00248636954294712,-0.00012969863538947468,1063443.888037216,0.0,0.0,1.1641532182693481e-10,0,0,-0.0026160681783367057,1049200.4697674012,-0.0008497182611569842,0.0009045010489069627,0.003251933301216235,1.0
2015-02-26,0.001935944493236974,0.001935944493236974,0.005077340646149731,-0.0031413961529127565,1065502.656376128,0.0,0.0,1.1641532182693481e-10,0,0,-0.0006851882478835503,1054527.6179585108,-0.00118119693287555,0.0003689190983879964,0.000566698682008973,1.0
2015-02-27,-0.008138239808467285,-0.008138239808467285,-0.004408590999595341,-0.0037296488088719437,1056831.3402419803,0.0,0.0,1.1641532182693481e-10,0,0,-0.008817851830075552,1049878.6369931542,-0.0034063966583683936,-0.00459146227488294,-0.0057195049374040375,1.0
2015-03-02,0.008936580415726647,0.008979609116832599,0.009040825840193722,-0.00010424542446707541,1066275.798499913,0.05931687980227779,45.47407985850302,0.0,0,0,0.0,1059370.4069035493,0.006313389621645404,0.006809208435251715,0.009420534820274497,1.0
2015-03-03,-0.004707610332333467,-0.004707610332333467,-0.004662705508438059,-4.490482389540862e-05,1061256.1875337777,0.0,0.0,0.0,0,0,-0.004707610332333467,1054430.8746718038,-0.004103745538051373,-0.00485514061096759,-0.0057802645817344595,1.0
2015-03-04,-0.0005979182447601872,-0.0005979182447601872,-0.0038577376925830187,0.0032598194478228315,1060621.6430968866,0.0,0.0,0.0,0,0,-0.005302713810986792,1050363.156942359,-0.004215784637769837,-0.003188127928155726,-0.0006110852073264869,1.0
2015-03-05,-0.00015934156473940142,-0.00015934156473940142,0.001751747023219563,-0.0019110885879589645,1060452.641984679,0.0,0.0,0.0,0,0,-0.005461210433010177,1052203.1274758324,0.001093969643525483,0.0006806971491994762,0.002387340967954158,1.0
2015-03-06,-0.016814316700123344,-0.016814316700123344,-0.011321809131307647,-0.005492507568815697,1042621.8554168661,0.0,0.0,0.0,0,0,-0.02218370061134689,1040290.284499186,-0.014064236596728952,-0.017742420010259732,-0.01941854024463605,1.0
2015-03-09,0.005843879833973942,0.005843879833973942,0.002886287992499792,0.0029575918414741498,1048714.8122521972,0.0,0.0,0.0,0,0,-0.016469459658018493,1043292.8618560502,0.004144416022541675,0.005302402896492357,0.0043086329890996726,1.0
2015-03-10,-0.017053288209509576,-0.017053288209509576,-0.018566861117300326,0.00151357290779075,1030830.7763092788,0.0,0.0,0.0,0,0,-0.03324188942532491,1023922.188185298,-0.016222197933346894,-0.015098265879102044,-0.014813202394402576,1.0
2015-03-11,-0.004135291300959243,-0.004135291300959243,-0.005769900668028072,0.0016346093670688289,1026567.990767246,0.0,0.0,0.0,0,0,-0.037239715830116094,1018014.2588676788,-0.0023413273628152265,-0.0033628403444604248,-0.003555049652334317,1.0
