signal_date,execution_date,execution_price_model,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2024-01-31,2024-02-01,close,optimal_target_cardinality,,0.9999999999999997,100,99.99999999999991,500.00000000000006,271.94577944829723,871.9457794482972,0.0008719457794482972,0.0005804821865569805,0.04924737984001834,20.305648813165927
2024-02-29,2024-03-01,close,optimal,,0.061983132082706026,100,6.554697989210596,32.77348994605297,7.359469632370923,46.68765756763449,4.414920794841005e-05,8.574378014441304e-05,0.04765680871192483,20.983360552839056
2024-03-28,2024-04-01,close,optimal_target_cardinality,,0.026121816107709583,100,2.8321544437748525,14.16077221887426,2.354316078411128,19.34724274106024,1.784454651419325e-05,1.7969751358466676e-05,0.0467450498103318,21.392639521350464
2024-04-30,2024-05-01,close,optimal,,0.03752661260066583,100,3.910928477528723,19.5546423876436,4.229270011963023,27.69484087713535,2.6574087728908363e-05,4.140602867960752e-05,0.0459968660697995,21.74061159911452
2024-05-31,2024-06-03,close,optimal,,0.043419111049572495,100,4.740691003181228,23.703455015906147,3.916531141511188,32.36067716059856,2.96385449786228e-05,6.91878546031011e-05,0.04457037847095193,22.436426036896563
2024-06-28,2024-07-01,close,optimal_target_cardinality,,0.05139233207137074,100,5.837893979512435,29.189469897562184,8.523080954387485,43.5504448314621,3.83384647012952e-05,5.269593463953801e-05,0.0439489032810734,22.75369634606218
2024-07-31,2024-08-01,close,optimal,,0.050261151707123745,100,5.8522850159786435,29.26142507989321,6.361459061978616,41.475169157850466,3.562009989994905e-05,7.035401087127268e-05,0.04344990475709007,23.015010172992888
2024-08-30,2024-09-03,close,optimal_target_cardinality,,0.023081923667320137,100,2.758629242920908,13.793146214604537,1.2739259054594845,17.82570136298493,1.49150698388598e-05,1.4985183795198206e-05,0.04351663800892232,22.979716397093167
2024-09-30,2024-10-01,close,optimal_target_cardinality,,0.02864275423628461,100,3.5540273553063266,17.77013677653163,2.774488261703431,24.09865239354139,1.942167881469117e-05,3.8115067876088434e-05,0.04287654420278997,23.322775158146495
2024-10-31,2024-11-01,close,optimal_target_cardinality,,0.03964297008588007,100,5.045866129604215,25.229330648021108,5.073540346744596,35.34873712436992,2.777182137618365e-05,5.499815817543206e-05,0.04278594067421806,23.372163478050624
2024-11-29,2024-12-02,close,optimal_target_cardinality,,0.0357426783628696,100,4.90787107440382,24.53935537201908,4.312466308863241,33.759692755286146,2.4586257900592268e-05,3.394701791883735e-05,0.04188020667829147,23.877628104408288
2024-12-31,2025-01-02,close,optimal,,0.04923560051423419,100,6.512780645893187,32.56390322946594,7.430265680653476,46.50694955601261,3.515852466057447e-05,0.00013850339814168192,0.04123358724525562,24.25207377791417
2025-01-31,2025-02-03,close,optimal_target_cardinality,,0.04804180747723042,100,6.321089366094741,31.605446830473724,7.22107611508245,45.14761231165092,3.43132769229142e-05,0.00014185748820820353,0.04058267747883531,24.641055300540984
2025-02-28,2025-03-03,close,optimal,,0.11319994812714387,100,14.440424887247142,72.20212443623568,55.185450763114794,141.82800008659763,0.00011118040070246196,0.0003173759507162482,0.040756519145973516,24.535952062500744
2025-03-31,2025-04-01,close,optimal_target_cardinality,,0.020751113710001365,100,2.5930631855850783,12.965315927925385,2.365200197461737,17.9235793109722,1.4343431137343916e-05,2.7086852723938276e-05,0.04049651549134091,24.6934825840466
2025-04-30,2025-05-01,close,optimal,,0.03634026520777936,100,4.644211815298999,23.221059076495006,6.911862313109257,34.777133204903265,2.7212588359325052e-05,4.71359923689141e-05,0.040160519137547375,24.900076529764466
2025-05-30,2025-06-02,close,optimal,,0.10780537019363737,100,14.422449983888738,72.11224991944373,53.85189652418141,140.3865964275139,0.0001049366024149816,0.00038841880327449945,0.03958922105302634,25.25940075104247
2025-06-30,2025-07-01,close,optimal_target_cardinality,,0.03801928701803875,100,5.301517949878966,26.507589749394807,5.293263695397678,37.10237139467145,2.66075814594967e-05,3.25209678228324e-05,0.03919899037270292,25.510861134228907
2025-07-31,2025-08-01,close,optimal_target_cardinality,,0.07381448148152212,100,10.241834353945839,51.20917176972921,27.357405676839214,88.80841180051426,6.400559354611015e-05,0.00017729881152524774,0.0393266922912382,25.428022082162126
2025-08-29,2025-09-02,close,optimal_target_cardinality,,0.08884778513918297,100,12.762788676519623,63.8139433825981,41.75665153029087,118.33338358940858,8.237744356989025e-05,0.0003753711583112721,0.03976882943659609,25.145321453182614
2025-09-30,2025-10-01,close,optimal_target_cardinality,,0.04141752928683389,100,6.090058282511213,30.450291412556073,7.969232589158767,44.50958228422605,3.027026741428039e-05,6.383745317772465e-05,0.03946154852639838,25.341124140909862
2025-10-31,2025-11-03,close,optimal,,0.058055968437439175,100,8.478838389673335,42.39419194836666,10.814252091438277,61.68728242947827,4.22382731823146e-05,7.20169968563082e-05,0.03945233933307428,25.347039412734265
2025-11-28,2025-12-01,close,optimal_target_cardinality,,0.03149583626082064,100,4.623693647987787,23.118468239938938,6.819392458281238,34.56155434620796,2.354275909004807e-05,6.114098152002043e-05,0.039450886905726575,25.347972591583055
