candidate_id,fold,development_start,development_end,test_start,test_end,status,net_total_return,spy_total_return,active_total_return,sharpe_ratio,max_drawdown,average_turnover,cost_drag,error
v2_core,2019,2016-01-01,2018-12-31,2019-01-01,2019-12-31,valid,0.26301145660412084,0.3122390374631525,-0.04922758085903167,1.8333213071193257,-0.08455812663325224,0.10732937267497827,0.0016724520945869958,
v2_core,2020,2017-01-01,2019-12-31,2020-01-01,2020-12-31,valid,0.22921565375719077,0.18331622104156264,0.04589943271562813,0.7792527593695381,-0.33288097632498426,0.07048110048444838,0.0011828478880506754,
v2_core,2021,2018-01-01,2020-12-31,2021-01-01,2021-12-31,valid,0.39942266929490033,0.2872877099752804,0.11213495931961992,2.266529699202534,-0.05405347688919293,0.07721679625230364,0.0012459171899730226,
v2_core,2022,2019-01-01,2021-12-31,2022-01-01,2022-12-31,invalid,,,,,,,,Exact-cardinality optimizer failed on 2019-01-31: Optimizer produced 24 holdings; minimum acceptable is 25.
v2_core,2023,2020-01-01,2022-12-31,2023-01-01,2023-12-31,valid,0.2622339123338049,0.26175803310593393,0.0004758792278709567,1.8553175563922897,-0.08623893697043705,0.054385396824768485,0.0007559188034542696,
v2_core,2024,2021-01-01,2023-12-31,2024-01-01,2024-12-31,valid,0.23613867652312237,0.24886472798432036,-0.012726051461197985,1.6209319283520662,-0.0935590801432995,0.10726580424831733,0.0015216856705613235,
v2_core,2025,2022-01-01,2024-12-31,2025-01-01,2025-12-31,valid,0.21877733034052693,0.17719048869766496,0.04158684164286197,1.2788998730108723,-0.16557892299829602,0.10412035649716084,0.0013991598523608317,
