candidate_id,fold,factor_name,ic,rank_ic,ic_ir,t_stat,p_value,coverage,missing_rate,fdr_q_value,fdr_significant
v2_core,2019,earnings_yield,0.016558972443681423,0.026641478131080962,0.3331404076451769,1.803971404599593,0.07123578986166583,0.9729808519847803,0.026962168266516092,0.2849431594466633,False
v2_core,2019,momentum_3m,-0.007664077049658509,-0.016784508829303997,-0.13238331746236703,-0.7301517885054016,0.4652974082867576,1.0,0.0,0.6711807687308609,False
v2_core,2019,momentum_6m,-0.005076926090752672,-0.008557638885933092,-0.06055709710963439,-0.4245280285754794,0.6711807687308609,1.0,0.0,0.6711807687308609,False
v2_core,2019,sales_yield,0.0012426413494973246,0.012074544141829813,0.12431935538672213,0.6553864582627315,0.5122189679733168,0.6884754749949141,0.30999435347261434,0.6711807687308609,False
v2_core,2020,earnings_yield,0.013445714391529567,0.016915857218071276,0.20416153642576435,1.2492490157876353,0.2115740092696864,0.9747340866731248,0.02522669939319561,0.6206031512054635,False
v2_core,2020,momentum_3m,-0.002237990411483894,0.0048784033512508556,0.031274985298312255,0.25936776982439474,0.7953514949771374,1.0,0.0,0.8676158681856015,False
v2_core,2020,momentum_6m,-0.0036344243647496275,-0.0037579376433089845,-0.02251858329860403,-0.16668759315252218,0.8676158681856015,1.0,0.0,0.8676158681856015,False
v2_core,2020,sales_yield,-0.009911497732568351,-0.017147005587693238,-0.17161944905743343,-1.014589439158374,0.31030157560273175,0.7835732503293632,0.2134042408127088,0.6206031512054635,False
v2_core,2021,earnings_yield,-0.005194481659533211,0.0011604455608831559,0.013753253840198265,0.08639800825744061,0.9311500301920753,0.9782607676758711,0.02163556967050417,0.9311500301920753,False
v2_core,2021,momentum_3m,-0.0032425437651481172,0.006217635965050275,0.0384291070660043,0.35956062116338655,0.7191757363549325,1.0,0.0,0.9311500301920753,False
v2_core,2021,momentum_6m,-0.006449184754330954,-0.0030919674335362964,-0.018022673591937148,-0.14644567241143894,0.883569574556645,1.0,0.0,0.9311500301920753,False
v2_core,2021,sales_yield,-0.009799040139667573,-0.02003247420980407,-0.20114925493494393,-1.2060813020370973,0.22778614361435368,0.8830230725210567,0.11479423051475453,0.9111445744574147,False
v2_core,2022,earnings_yield,0.004646698124762191,0.012401644200612278,0.13860645952190878,0.7298692632439114,0.4654701018873909,0.9811117825336364,0.018801334702258726,0.9409520018769403,False
v2_core,2022,momentum_3m,-0.005142312410245129,0.009046541921111678,0.0478713830256775,0.43039978452140465,0.666904852058464,1.0,0.0,0.9409520018769403,False
v2_core,2022,momentum_6m,-0.017060998131791783,-0.00855348015337259,-0.042127615224880795,-0.36229742495021966,0.7171297822525323,1.0,0.0,0.9409520018769403,False
v2_core,2022,sales_yield,0.008094531627869186,-0.0016414965156522215,-0.012967191942125188,-0.07407337354282302,0.9409520018769403,0.9489764863083917,0.05069301848049281,0.9409520018769403,False
v2_core,2023,earnings_yield,0.014999958554740487,0.0242572990612237,0.3143629891180582,1.822099599536563,0.068439874492372,0.9839490374667632,0.016044449993757023,0.273759497969488,False
v2_core,2023,momentum_3m,-0.0014051750138857231,0.005478694104805304,0.030257920814890857,0.2708973575934672,0.7864699774021846,1.0,0.0,0.9057620754760517,False
v2_core,2023,momentum_6m,-0.0034128145946447433,0.0021725979345539126,0.011330350690493459,0.11838567522140467,0.9057620754760517,1.0,0.0,0.9057620754760517,False
v2_core,2023,sales_yield,0.025493163914787693,0.013596591959163738,0.11718907271468408,0.6868129975643386,0.4922005781174984,0.9594225146528861,0.04045448870021226,0.9057620754760517,False
v2_core,2024,earnings_yield,0.02635645275376126,0.036138617435627005,0.5344223161582458,3.447500324805283,0.0005657997267941138,0.9846837042498721,0.01529741589468552,0.002263198907176455,True
v2_core,2024,momentum_3m,-0.024912174397231104,-0.020676827634683956,-0.11685313301398086,-1.0497922621421834,0.2938136336153705,1.0,0.0,0.39175151148716064,False
v2_core,2024,momentum_6m,0.0010756344900961978,9.485357502007445e-05,0.0005059132063883191,0.005351275446284992,0.9957303203186794,1.0,0.0,0.9957303203186794,False
v2_core,2024,sales_yield,0.027284527526274402,0.028416245281022712,0.24288365211593207,1.4040387556328717,0.16030730921708514,0.9645402033305027,0.035409556313993173,0.3206146184341703,False
v2_core,2025,earnings_yield,0.024555121415715683,0.018617086162327046,0.34466493687871047,2.272443062304447,0.023059763292652677,0.9870818367663426,0.012892006955687475,0.09223905317061071,False
v2_core,2025,momentum_3m,-0.004427873877803626,-0.002827317881512557,-0.020027172455549285,-0.15683432313831538,0.875375421619509,1.0,0.0,0.875375421619509,False
v2_core,2025,momentum_6m,0.02238213748866931,0.01918424425032917,0.13287601858972983,1.1255638862754624,0.2603501613961412,1.0,0.0,0.3471335485281883,False
v2_core,2025,sales_yield,0.01574053955474265,0.020307829638944633,0.2235934744412089,1.257807543663442,0.20846136685874428,0.9668209703319284,0.03315944114648918,0.3471335485281883,False
