date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value
2023-12-15,-0.0014165299445810797,-0.0014165299445810797,-7.62494933082003e-05,-0.0013402804512728794,1169762.9739537665,0.0,0.0,0.0,0,0,-0.0014165299445809687,1229115.755021812
2023-12-18,0.003921800038713341,0.003921800038713341,0.004528344366900416,-0.0006065443281870753,1174350.550430304,0.0,0.0,0.0,0,0,0.0,1234681.6144273337
2023-12-19,0.008587953234964862,0.008587953234964862,0.005866407818910568,0.002721545416054294,1184435.8180388545,0.0,0.0,0.0,0,0,0.0,1241924.7603040752
2023-12-20,-0.014660972162673369,-0.014660972162673369,-0.014684266911006771,2.3294748333402282e-05,1167070.8374821136,0.0,0.0,0.0,0,0,-0.014660972162673369,1223688.005640382
2023-12-21,0.010968292717193462,0.010968292717193462,0.010301467821202559,0.0006668248959909029,1179871.6120493177,0.0,0.0,0.0,0,0,-0.00385348527967877,1236293.788253678
2023-12-22,0.0002765334465977265,0.0002765334465977265,0.0016600585268868873,-0.0013835250802891608,1180197.8860127404,0.0,0.0,0.0,0,0,-0.0035780174506467866,1238346.1082986058
2023-12-26,0.005002422470647305,0.005002422470647305,0.0042316894655107795,0.0007707330051365258,1186101.734437541,0.0,0.0,0.0,0,0,0.0,1243586.4044797493
2023-12-27,-0.0013202244398898833,-0.0013202244398898833,0.0014304577464787638,-0.002750682186368647,1184535.8139395409,0.0,0.0,0.0,0,0,-0.0013202244398899943,1245365.302285453
2023-12-28,-0.0005596545904469341,-0.0005596545904469341,0.0003701746080437829,-0.000929829198490717,1183872.8830337208,0.0,0.0,0.0,0,0,-0.001879140160668702,1245826.3048980979
2023-12-29,-0.001615722769490291,-0.001615722769490291,-0.0028264750133749628,0.0012107522438846718,1181960.072660421,0.0,0.0,0.0,0,0,-0.003491826760614436,1242305.0079762982
2024-01-02,-0.0029905687436776462,-0.002967248360540964,-0.005660579005492328,0.0026700102618146815,1178425.3398108478,0.03612706996566522,27.56376174675391,0.0,0,0,-0.006471952956323412,1235272.8423297296
2024-01-03,-0.00502211832155941,-0.00502211832155941,-0.008016314922730805,0.002994196601171395,1172507.1483211939,0.0,0.0,0.0,0,0,-0.011461568364364627,1225370.5062101176
2024-01-04,-0.001952052489363032,-0.001952052489363032,-0.0034283812973570083,0.0014763288079939763,1170218.3528235175,0.0,0.0,0.0,0,0,-0.01339124727066987,1221169.468884294
2024-01-05,0.0026670472847565296,0.0026670472847565296,0.0018256861788026324,0.0008413611059538972,1173339.3805039877,0.0,0.0,0.0,0,0,-0.010759915075586046,1223398.9411056119
2024-01-08,0.014288544561884997,0.014288544561884997,0.014114629309846638,0.00017391525203835911,1190104.6925285335,0.0,0.0,0.0,0,0,0.0,1240666.7636573764
2024-01-09,-0.007853715267428951,-0.007853715267428951,-0.0014779006799081618,-0.0063758145875207894,1180757.9491349834,0.0,0.0,0.0,0,0,-0.007853715267428951,1238833.1814038279
