date,hhi,effective_holdings,largest_weight,top_10_weight
2016-02-01,0.04999991584881154,20.000033660532036,0.05000000029310211,0.49999999930869593
2016-02-02,0.05004737351371417,19.98106853151797,0.05155811929888129,0.5084461724470549
2016-02-03,0.05007214002810461,19.971185562245147,0.051864958045369204,0.511994790939556
2016-02-04,0.05007407187494068,19.97041507823623,0.05235141079656069,0.515489637111747
2016-02-05,0.05013870590724063,19.94467112593722,0.05288267102133504,0.5210282406238274
2016-02-08,0.050194273922121536,19.922591201369716,0.054605184781966985,0.5244735929076287
2016-02-09,0.05021435141666457,19.91462543650681,0.054740714189737166,0.5250863914212379
2016-02-10,0.05017205468287643,19.931414137226813,0.05356061568398338,0.52053212732396
2016-02-11,0.05014237005945946,19.9432136696807,0.053586070348203965,0.5187216976018392
2016-02-12,0.05013312782180107,19.946890278909276,0.053773164140521655,0.5183755380496196
2016-02-16,0.05014747230700187,19.94118455020064,0.05371960317991791,0.519256172260705
2016-02-17,0.05017175649383673,19.931532596887322,0.057381426782338624,0.5204637668129002
2016-02-18,0.0502156357360021,19.91411609836595,0.058552054007709055,0.5221006145828104
2016-02-19,0.05021386316773359,19.91481907415918,0.059597576728392256,0.5223104871083
2016-02-22,0.05018880182395543,19.924763366689774,0.05933308969112018,0.5207103079182668
2016-02-23,0.05018479823043615,19.926352904882627,0.0586905108243099,0.5204920247100764
2016-02-24,0.050155997244958624,19.937795177634793,0.058419731918444365,0.5196754777140451
2016-02-25,0.050157822284187435,19.93706972232836,0.05798072640083254,0.520429281472444
2016-02-26,0.050175630798281474,19.92999358633375,0.05774726048508636,0.5211066226280475
2016-02-29,0.050179692926651455,19.928380220694407,0.05864323133586218,0.5216352761930938
2016-03-01,0.04837288906558268,20.67273671920291,0.050000000026434975,0.4998590236313799
2016-03-02,0.048376871440378555,20.6710349434737,0.05065731902043762,0.5005831904492859
2016-03-03,0.04837516116648889,20.671765755123392,0.05115865963644115,0.5008060223679096
2016-03-04,0.04846318540130811,20.634219391881082,0.0514337649447948,0.5046043619788189
2016-03-07,0.04848754235675688,20.623854115811813,0.05225278464761245,0.5077594246615091
2016-03-08,0.048485829505545926,20.62458269143601,0.051476097672221784,0.5067250984748901
2016-03-09,0.04849677631947364,20.619927258927,0.051620477181173754,0.5076343574316682
2016-03-10,0.048481758813909495,20.626314400811268,0.05136289329807074,0.5071020223013544
2016-03-11,0.048481378817536,20.626476069576924,0.051181816349559525,0.5051791385870467
2016-03-14,0.0484858732563271,20.624564081033775,0.051581814197016226,0.5072054377955917
2016-03-15,0.048506112060199225,20.615958639582065,0.05186323321525767,0.5077623273881963
2016-03-16,0.04852895348559437,20.606255197669697,0.051470662663387526,0.5081872892307779
2016-03-17,0.04855794805975583,20.59395093815314,0.05238827529865827,0.5120206758301971
2016-03-18,0.04855275680587796,20.596152840469333,0.05253699742161339,0.5104218220919244
2016-03-21,0.04854311915774178,20.60024195706257,0.05265664625903612,0.5114056404501016
2016-03-22,0.048554048440096115,20.59560494185684,0.052780016909892875,0.5103874831483688
2016-03-23,0.048549519709757724,20.597526113095924,0.05227057047029373,0.5101664563736026
2016-03-24,0.04856239322235749,20.592065869183998,0.05256319235875556,0.5099780907478307
2016-03-28,0.048562343200816205,20.592087079998905,0.05238818613194591,0.5099094652185966
2016-03-29,0.04857468559967557,20.58685481243092,0.052418860063377315,0.5102291156565008
2016-03-30,0.04859092667182342,20.579973844785165,0.05240621779891934,0.510574825015474
2016-03-31,0.04859605392844701,20.577802499610428,0.05327168068697074,0.5117195618541612
2016-04-01,0.04753691819197948,21.03628165295583,0.05000000007760158,0.5000000007582456
2016-04-04,0.047543192270820364,21.03350558169713,0.051369112054389605,0.5009374190882683
2016-04-05,0.04754369195086804,21.033284521391533,0.05102788548132532,0.500529916709434
2016-04-06,0.047555166522582556,21.02820940654533,0.05169910398375341,0.501350317803234
2016-04-07,0.047597682128675635,21.009426410651653,0.051302886989912505,0.5028642017934862
2016-04-08,0.04762012433029833,20.999525181074535,0.05158826741160504,0.5054325946112064
2016-04-11,0.047642112399540505,20.989833356122233,0.05190075990199431,0.5062192764117778
2016-04-12,0.04764365892135225,20.989152022323676,0.051928673046617455,0.5068180793444853
2016-04-13,0.04759599721499148,21.010170151136712,0.05163957530586626,0.5050325527102324
2016-04-14,0.04763199644736009,20.99429111910389,0.051395318587685986,0.5043424193284209
2016-04-15,0.047655360637274304,20.983998161538118,0.05144819185347129,0.5052306019512657
2016-04-18,0.04765502076614948,20.984147817438878,0.05166737101202974,0.5055860460353565
2016-04-19,0.04766488312113209,20.979805981243516,0.051856241018318885,0.5049415740427007
2016-04-20,0.047686759920449746,20.970181276064537,0.052539548676124266,0.5069437790182497
2016-04-21,0.047690711361286275,20.968443779846123,0.052777799067215046,0.5093508231601822
2016-04-22,0.04766366158801665,20.980343655582992,0.05270699847137325,0.5085364511177364
2016-04-25,0.04763197597594024,20.994300142096098,0.052479763173340056,0.5077921541105448
2016-04-26,0.04762800682585199,20.996049733015706,0.052167186437253876,0.5077802622921719
2016-04-27,0.047747258923611285,20.943610639510332,0.05241250149240734,0.5101205047734683
2016-04-28,0.04771181463962049,20.959169286543705,0.05246812578292215,0.509186082851901
2016-04-29,0.047769843269885155,20.93370904213151,0.05375022679800445,0.5119206755159715
2016-05-02,0.04699930321840964,21.27691117787252,0.05000000013676415,0.4999999994213086
2016-05-03,0.04699876885729841,21.277153089611424,0.05076116203294406,0.502436468715522
2016-05-04,0.04701125227999314,21.271503129593846,0.051482880657638196,0.5029711002970825
2016-05-05,0.04701668980317783,21.269043060798605,0.051667828231489424,0.504851552104765
2016-05-06,0.047052295570837906,21.252948190263865,0.05176993795206548,0.5063393869640429
2016-05-09,0.04707063148249179,21.244669308759033,0.051841069556217846,0.5071105247746369
2016-05-10,0.04707132762198505,21.244355120609384,0.05189758240208974,0.5070123138469039
2016-05-11,0.04712186876311786,21.221569225681833,0.05293942879813282,0.50847851974785
2016-05-12,0.047161024065628186,21.20395007980368,0.053106504074976524,0.5097529106285594
2016-05-13,0.04712632290283353,21.219563471180006,0.052843950562062134,0.5090186546851169
2016-05-16,0.04712240078469386,21.221329629809876,0.05252994035858087,0.5089003158944481
2016-05-17,0.04703281390059661,21.261751468102464,0.05189777562115955,0.5066358685906973
2016-05-18,0.04701118896932656,21.271531776243123,0.05200965811208451,0.5070163105857832
2016-05-19,0.04703438656352315,21.2610405506072,0.05226827757467691,0.507361313982445
2016-05-20,0.04702586925497838,21.264891342633405,0.05232082262555102,0.5081010738481825
2016-05-23,0.0470629040390918,21.24815755460758,0.05249474466101001,0.509166154887725
2016-05-24,0.0470576556349143,21.25052739044766,0.052797089190768434,0.5091528455085277
2016-05-25,0.047052811412644335,21.252715193364057,0.052570093523978845,0.50859306846664
2016-05-26,0.047063968138707474,21.247677141306667,0.052749606948591855,0.5087284190290804
2016-05-27,0.04705620777893804,21.251181240482186,0.053017900477439366,0.5087605195547357
2016-05-31,0.04703627344170574,21.260187655796052,0.053050912499119675,0.5087924863089446
2016-06-01,0.04674541685796956,21.392471545143817,0.0500000000214187,0.49900449834084937
2016-06-02,0.04674582451455171,21.392284987693515,0.05099987408484303,0.49884934881818543
2016-06-03,0.04676758876639451,21.382329651311075,0.051438151900127085,0.49871441585019566
2016-06-06,0.04677451142030091,21.379165054538305,0.05129826180941272,0.4977520129896753
2016-06-07,0.04677100262395987,21.38076893583033,0.0514102488191619,0.49769316511956263
2016-06-08,0.04678470163234235,21.374508442065135,0.0515110173412937,0.4988503278761528
2016-06-09,0.04679586667241672,21.36940869158939,0.05155281293030006,0.49981023973171645
2016-06-10,0.04680575683036466,21.364893289178955,0.051425683613100986,0.4996211814385504
2016-06-13,0.046838133637595966,21.35012483070678,0.05174594459916731,0.5011404835063205
2016-06-14,0.046860530456047884,21.3399206169451,0.05228459474930059,0.5029849790818878
2016-06-15,0.04683020469209335,21.353739676667196,0.05190509443757164,0.5023507961975615
2016-06-16,0.04683063465031122,21.353543625173877,0.052137807335669084,0.5022421752915041
2016-06-17,0.0468272484135225,21.355087772170396,0.05249843717295824,0.502413381247264
2016-06-20,0.046798783595409975,21.36807675697964,0.051825450725871705,0.5019289808952565
2016-06-21,0.046773477039095034,21.37963784826521,0.051755457932785257,0.5012548883120058
2016-06-22,0.04678095804056409,21.37621891225257,0.051400236471433346,0.5016828446841303
2016-06-23,0.04677427451553305,21.37927333684063,0.05118105401324457,0.5005422898480953
2016-06-24,0.04683685442406273,21.350707947761833,0.05250520620721156,0.505371625033991
2016-06-27,0.04693674315043216,21.305270303800203,0.05510920847916151,0.5098289110643371
2016-06-28,0.04688795844467979,21.32743743108027,0.05429942025886347,0.5082991003668779
2016-06-29,0.04683973617424525,21.349394374895056,0.05322810200396551,0.5058800685713982
2016-06-30,0.046846656353626434,21.346240646320734,0.053738061193475954,0.5081779532018661
2016-07-01,0.045985064118604875,21.746191272470462,0.050000000094987736,0.4989112997537052
2016-07-05,0.04607153355141115,21.705376897951563,0.05084742364817006,0.5023589773123689
2016-07-06,0.04607888055225888,21.701916105923672,0.05100011920606096,0.5030266010492792
2016-07-07,0.04609430588190806,21.694653620817366,0.05154686274408368,0.503307399857855
2016-07-08,0.04608669768174982,21.698235072199516,0.05162280545411768,0.5020378669286452
2016-07-11,0.04606629143582632,21.70784686223488,0.05160650466820025,0.5007301814433861
2016-07-12,0.046001561586454486,21.73839247001688,0.051198396872176484,0.49682537420026746
2016-07-13,0.04600017360374695,21.73904839173357,0.05133837586988211,0.49704962837654665
2016-07-14,0.04597580632325377,21.75057013615044,0.05100389010642591,0.49576131904499626
2016-07-15,0.04596733955509167,21.754576394431183,0.05145435862172644,0.49663857578503284
2016-07-18,0.04597381574940753,21.751511892133667,0.051269321202055095,0.49575388203361354
2016-07-19,0.04596647576050773,21.75498520291507,0.05160649410524303,0.49632373242292627
2016-07-20,0.04602003003863624,21.729668563024564,0.0525581445303031,0.49893523667431866
2016-07-21,0.046011079228052434,21.73389576548579,0.05320302375357933,0.49822979009740326
2016-07-22,0.0460156046110496,21.731758355726846,0.05328864585929692,0.49852295859602785
2016-07-25,0.04601534207099925,21.731882346045644,0.05355463844053635,0.4990684513188467
2016-07-26,0.04594995615868191,21.76280640065545,0.05347725753044178,0.4973085427727736
2016-07-27,0.04596053543166489,21.757797001447504,0.05350837192018828,0.4981155530517047
2016-07-28,0.045967527492905766,21.754487451045335,0.05345357273584534,0.49836629685752387
2016-07-29,0.04599865457928441,21.73976628547636,0.052956669765448515,0.4986021783666089
2016-08-01,0.0454605451530974,21.997096529139757,0.050000000128189004,0.4930256680665307
2016-08-02,0.04547083307373627,21.99211961607088,0.05059796281569285,0.49254452783462466
2016-08-03,0.04545702414544386,21.998800379021944,0.05048496848677888,0.49167661987199457
2016-08-04,0.045531003550913766,21.963056423339715,0.05276311404266348,0.4956671260853432
2016-08-05,0.045506450885544454,21.974906426237236,0.05286410210874863,0.4951475218186464
2016-08-08,0.045503865036246885,21.976155194804505,0.05360405324746361,0.49475688835111836
2016-08-09,0.045521417986335584,21.967681241831603,0.05356839452422333,0.49588310925389784
2016-08-10,0.045512119646789265,21.97216934216218,0.05359467898764405,0.49576277076280406
2016-08-11,0.045489244380918045,21.983218530213325,0.05362644833676061,0.49539256348878996
2016-08-12,0.045460465246106724,21.997135193983546,0.05348882255088579,0.4950189888392789
2016-08-15,0.045452922679364516,22.00078545122901,0.053720766883899006,0.49541956048269076
2016-08-16,0.04546763500399078,21.993666481932216,0.05358489549768621,0.4963052852063164
2016-08-17,0.04549449817344689,21.980679865673416,0.0533205913425527,0.49798086373918143
2016-08-18,0.045505189773249466,21.975515429843494,0.05328271273065014,0.4979433966978113
2016-08-19,0.04548955854802421,21.9830667062702,0.053595761994014904,0.49828282646856414
2016-08-22,0.04548321743355001,21.986131510176875,0.05366626640169435,0.49854640030878855
2016-08-23,0.04545418372299598,22.000175079463247,0.05338023237214895,0.497211586448852
2016-08-24,0.045448532494839156,22.00291065753451,0.0531607994379023,0.49736511581269827
2016-08-25,0.04546356709053523,21.9956343946488,0.05314795897856129,0.49832664375871893
2016-08-26,0.045468639756658165,21.993180472340075,0.05272606618554198,0.4984999422950048
2016-08-29,0.04544258830038922,22.005788785394405,0.0528133059088178,0.4982000988884775
2016-08-30,0.045464781156772195,21.9950470354578,0.05309561496558029,0.498532436545561
2016-08-31,0.045546651584090485,21.955510783350352,0.0533840081351681,0.49997611139885884
2016-09-01,0.04543593433674186,22.009011470714885,0.05000000009792466,0.49238193761240695
2016-09-02,0.04543203404470825,22.01090092105344,0.050267405314037276,0.4919098625984299
2016-09-06,0.04544943994437056,22.002471344509086,0.050392915750432546,0.4922061061913318
2016-09-07,0.0454356105173751,22.00916832882852,0.05052072617405973,0.49186893105409135
2016-09-08,0.04542855271923833,22.012587682030965,0.05013742636390379,0.49176088639886945
2016-09-09,0.04544394678390427,22.00513095297851,0.050799113065179195,0.493912929292547
2016-09-12,0.04543556506847994,22.009190344453998,0.05062425026896011,0.49258457744520684
2016-09-13,0.04542919135843818,22.0122782311919,0.051078714965104764,0.49320609264782506
2016-09-14,0.04545129847965942,22.001571648113085,0.05104934442246966,0.49367221366333053
2016-09-15,0.045449934338252014,22.002232006710962,0.051335202111548454,0.4940845929761967
2016-09-16,0.04547029427704606,21.99238020996956,0.05154615604317522,0.4947566914721404
2016-09-19,0.045448324580217095,22.003011315301237,0.05152212802443618,0.49363286308743354
2016-09-20,0.04546569887185082,21.994603070296805,0.05115763740547206,0.49513700883437545
2016-09-21,0.04545604571977636,21.999273895593927,0.05065218414248795,0.4945526012327265
2016-09-22,0.04544666273954074,22.003815895813904,0.051011241585731885,0.4940329210798569
2016-09-23,0.04543236090717205,22.01074256394494,0.051339387988571544,0.49274091162429273
2016-09-26,0.04545225070697058,22.001110713900015,0.05128125334665147,0.4932546437426964
2016-09-27,0.04546001948611544,21.99735088774926,0.0520512069717323,0.4937209521760382
2016-09-28,0.045463947716590306,21.995450246285777,0.05260163348191294,0.49385892305113227
2016-09-29,0.04553065250826212,21.96322575914187,0.05324370825089026,0.49669668889414453
2016-09-30,0.04552064800407561,21.968052825400612,0.0533979406801297,0.4974531240095085
2016-10-03,0.04500273232631972,22.220873007196342,0.05000000006950763,0.4921488511566872
2016-10-04,0.04498670397181621,22.228790102659925,0.050415284727088554,0.4924900488763856
2016-10-05,0.04498014388860834,22.232032037880156,0.050652098678699645,0.4929337540206019
2016-10-06,0.044973845388346964,22.23514559106629,0.050403714174561305,0.4924739715113342
2016-10-07,0.0449958847257991,22.22425464226141,0.05052107136328203,0.4927900902737669
2016-10-10,0.04498429373907139,22.2299811085273,0.05066902951535969,0.49231926133292103
2016-10-11,0.0449708608004832,22.2366212743087,0.050374323130049796,0.49203354377058994
2016-10-12,0.044956727547134444,22.24361190328099,0.05037755225334347,0.4915609557577268
2016-10-13,0.044991209048899056,22.226564280883004,0.050422189590718376,0.4915678959949009
2016-10-14,0.04499142738755746,22.226456417707556,0.05044273569829338,0.49312202801625976
2016-10-17,0.04494276331429004,22.250523249024145,0.050226687462289754,0.49107202822570345
2016-10-18,0.044962763388759694,22.240625900898063,0.05078318882447978,0.49142008403950843
2016-10-19,0.044966850050185476,22.238604636169647,0.0513525103165008,0.49200908559280515
2016-10-20,0.04495190277239188,22.245999353205804,0.050356259570614056,0.4912991903027156
2016-10-21,0.04495767189884249,22.243144668390773,0.05008906365980674,0.491306518006724
2016-10-24,0.044958971545290466,22.242501677170857,0.05062220651408394,0.49336158297793287
2016-10-25,0.044995137937892185,22.224623499995108,0.050669720705028974,0.49388521387364176
