factor,coefficient,annualized_coefficient,t_stat,p_value
alpha,0.0002679663268249547,0.06752751435988859,0.9747499282149897,0.3296843200532371
Mkt-RF,0.7431245536009624,0.7431245536009624,14.603127978721409,2.6824979186200373e-48
SMB,-0.029948009890333062,-0.029948009890333062,-0.48171270222633733,0.6300100513765649
HML,0.1699938780986999,0.1699938780986999,3.77706331930313,0.000158688398547421
RMW,0.025025125026759437,0.025025125026759437,0.4359607630524292,0.6628651977811587
CMA,0.08024701333764302,0.08024701333764302,1.160468317533961,0.2458581857903288
Mom,-0.02044717605343655,-0.02044717605343655,-0.4771276714467706,0.6332712112899882
