date,sector,portfolio_weight,internal_cap_benchmark_weight,active_weight
2021-04-01,Communication Services,0.14999999746360024,0.026579361164303695,0.12342063629929655
2021-04-01,Consumer Discretionary,0.24999995221610266,0.5350396858960128,-0.28503973367991015
2021-04-01,Consumer Staples,0.1000000554154701,0.03533555350022368,0.06466450191524642
2021-04-01,Energy,3.071359317888762e-08,0.014058142831775818,-0.014058112118182638
2021-04-01,Financials,2.0207592666380562e-07,0.06966437045306713,-0.06966416837714047
2021-04-01,Health Care,0.15000008038573784,0.07520661068399366,0.07479346970174418
2021-04-01,Industrials,0.1999994194012077,0.06342023540808582,0.13657918399312186
2021-04-01,Information Technology,0.15000008065425627,0.13661662425342946,0.013383456400826804
2021-04-01,Materials,6.111881168438828e-08,0.01640940817172927,-0.016409347052917585
2021-04-01,Real Estate,4.0939333792928185e-08,0.013252606103075912,-0.01325256516374212
2021-04-01,Utilities,3.179950376537147e-08,0.014417401534302826,-0.014417369734799061
2021-05-03,Communication Services,0.14999999968575717,0.05253418301956116,0.097465816666196
2021-05-03,Consumer Discretionary,0.24999997009012814,0.08073240897119316,0.16926756111893498
2021-05-03,Consumer Staples,0.09715624473602621,0.06828865785852072,0.0288675868775055
2021-05-03,Energy,0.0,0.026737010998789466,-0.026737010998789466
2021-05-03,Financials,0.01179677344240463,0.14005416829639222,-0.1282573948539876
2021-05-03,Health Care,0.1500000541772665,0.1475200353976374,0.0024800187796291118
2021-05-03,Industrials,0.19299362180316115,0.12265438495394405,0.0703392368492171
2021-05-03,Information Technology,0.1480527514883213,0.271572725397177,-0.12351997390885566
2021-05-03,Materials,4.276155426470006e-08,0.03430292819462795,-0.034302885433073686
2021-05-03,Real Estate,4.300469310290354e-08,0.027192450360622886,-0.027192407355929784
2021-05-03,Utilities,2.2623896481779666e-08,0.028411046551534015,-0.028411023927637533
2021-06-01,Communication Services,0.1486490201039647,0.05191181030968032,0.09673720979428438
2021-06-01,Consumer Discretionary,0.24999994073447862,0.07847931936211143,0.17152062137236718
2021-06-01,Consumer Staples,0.09398926942877572,0.06875612479514001,0.025233144633635712
2021-06-01,Energy,0.0,0.028261104979754988,-0.028261104979754988
2021-06-01,Financials,0.012433330892761192,0.1424417441869505,-0.1300084132941893
2021-06-01,Health Care,0.14918803870450953,0.1493474999742996,-0.0001594612697900788
2021-06-01,Industrials,0.1815406339180529,0.12583211543219747,0.055708518485855424
2021-06-01,Information Technology,0.16419911037742713,0.2649857603054185,-0.10078664992799136
2021-06-01,Materials,4.5906064834127283e-08,0.03538821895784866,-0.03538817305178383
2021-06-01,Real Estate,4.355007184876251e-08,0.02716137687409351,-0.027161333324021663
2021-06-01,Utilities,2.1631795435823395e-08,0.02743492482250506,-0.027434903190709625
2021-07-01,Communication Services,0.14585479930198247,0.05120445914591151,0.09465034015607096
2021-07-01,Consumer Discretionary,0.24948123184055127,0.0780584865917957,0.17142274524875556
2021-07-01,Consumer Staples,0.09340898135333661,0.0677031871236114,0.025705794229725215
2021-07-01,Energy,0.0,0.029087081244547713,-0.029087081244547713
2021-07-01,Financials,0.011318721114125626,0.13785032567969907,-0.12653160456557344
2021-07-01,Health Care,0.14247093506184333,0.14989942573168633,-0.0074284906698429964
2021-07-01,Industrials,0.17932753057249817,0.12073616016003724,0.05859137041246093
2021-07-01,Information Technology,0.17813709200724562,0.2784836685884691,-0.1003465765812235
2021-07-01,Materials,2.0354155929750232e-08,0.03300280874171374,-0.03300278838755781
2021-07-01,Real Estate,3.318499285756286e-08,0.02759089976059207,-0.027590866575599213
2021-07-01,Utilities,1.0710466415717291e-08,0.026383497231936035,-0.02638348652146962
2021-08-02,Communication Services,0.14067736831447405,0.05032385147852112,0.09035351683595294
2021-08-02,Consumer Discretionary,0.24211422272565974,0.07693554466593136,0.16517867805972838
2021-08-02,Consumer Staples,0.09340687377135132,0.06794918214604434,0.025457691625306977
2021-08-02,Energy,0.0,0.025939902855807228,-0.025939902855807228
2021-08-02,Financials,0.011418733041668764,0.13283205661276373,-0.12141332357109497
2021-08-02,Health Care,0.14673162135154322,0.157066318354539,-0.010334697002995774
2021-08-02,Industrials,0.1734999189704115,0.11896064098605665,0.05453927798435486
2021-08-02,Information Technology,0.1921505441213133,0.2822492512539497,-0.09009870713263637
2021-08-02,Materials,1.0584339753370378e-08,0.032724947997760094,-0.03272493741342034
2021-08-02,Real Estate,3.355525307670255e-08,0.028271009221737923,-0.028270975666484847
2021-08-02,Utilities,1.0595425861545876e-08,0.02674729442688886,-0.026747283831462996
2021-09-01,Communication Services,0.142436337261766,0.050180251884735357,0.09225608537703064
2021-09-01,Consumer Discretionary,0.23657849196878108,0.0752320306735629,0.16134646129521818
2021-09-01,Consumer Staples,0.09199984266594222,0.0662913549021946,0.025708487763747623
2021-09-01,Energy,0.0,0.024674066040232243,-0.024674066040232243
2021-09-01,Financials,0.011353079133949907,0.13420688597665137,-0.12285380684270146
2021-09-01,Health Care,0.14247234716580454,0.1554054610918825,-0.01293311392607796
2021-09-01,Industrials,0.17854792600286234,0.11723729160006174,0.0613106344028006
2021-09-01,Information Technology,0.19661123513443726,0.28863927016735946,-0.0920280350329222
2021-09-01,Materials,1.151759178235852e-08,0.032640824569514594,-0.03264081305192281
2021-09-01,Real Estate,3.371033125985258e-08,0.028322345381271045,-0.028322311670939786
2021-09-01,Utilities,1.0791244379391295e-08,0.02717021771253414,-0.02717020692128976
2021-10-01,Communication Services,0.13922551157752847,0.04952040370718712,0.08970510787034135
2021-10-01,Consumer Discretionary,0.2448222034888285,0.07741643320854434,0.16740577028028414
2021-10-01,Consumer Staples,0.08907894187019322,0.06668751784901855,0.022391424021174666
2021-10-01,Energy,0.0,0.028137072882194747,-0.028137072882194747
2021-10-01,Financials,0.011600932630313806,0.13766118099752087,-0.12606024836720706
2021-10-01,Health Care,0.14214763342159875,0.15374001380391325,-0.011592380382314499
2021-10-01,Industrials,0.18018953881988908,0.11596554022974137,0.06422399859014771
2021-10-01,Information Technology,0.19293449275947333,0.28477569699756655,-0.09184120423809322
2021-10-01,Materials,1.0017092097041067e-08,0.031670067994323994,-0.031670057977231894
2021-10-01,Real Estate,3.088873583864488e-08,0.02776689966361705,-0.02776686877488121
2021-10-01,Utilities,0.0,0.026659172666372223,-0.026659172666372223
2021-11-01,Communication Services,0.1374101812003699,0.04643114902781923,0.09097903217255068
2021-11-01,Consumer Discretionary,0.24999992040919422,0.08189259662414178,0.16810732378505244
2021-11-01,Consumer Staples,0.08555294245695955,0.06623746813030308,0.019315474326656465
2021-11-01,Energy,0.0,0.02958471585034718,-0.02958471585034718
2021-11-01,Financials,0.009745856698496364,0.1362097602672681,-0.12646390356877174
2021-11-01,Health Care,0.14746025850372602,0.15785162926078153,-0.010391370757055512
2021-11-01,Industrials,0.1743905235935177,0.0992715426374821,0.0751189809560356
2021-11-01,Information Technology,0.19543952883905058,0.2953080189116902,-0.09986849007263959
2021-11-01,Materials,1.0531167420466249e-08,0.0323694132679123,-0.032369402736744886
2021-11-01,Real Estate,2.1860565660434047e-08,0.02830061300296102,-0.02830059114239536
2021-11-01,Utilities,0.0,0.02654309301929356,-0.02654309301929356
2021-12-01,Communication Services,0.1349694618408048,0.04356178891501336,0.09140767292579144
2021-12-01,Consumer Discretionary,0.24999991144804343,0.08351722354876469,0.16648268789927873
2021-12-01,Consumer Staples,0.08117484530624951,0.06618571956004328,0.014989125746206228
2021-12-01,Energy,0.0,0.028235357719466538,-0.028235357719466538
2021-12-01,Financials,0.008817279516037488,0.12667585566518597,-0.11785857614914848
2021-12-01,Health Care,0.16704801072835293,0.15465764998084794,0.012390360747504992
2021-12-01,Industrials,0.15931286265248037,0.09715037027559417,0.0621624923768862
2021-12-01,Information Technology,0.19867685567824866,0.3127464897874592,-0.11406963410921056
2021-12-01,Materials,1.0068308662202068e-08,0.03237733772128672,-0.03237732765297806
2021-12-01,Real Estate,2.1318815288735828e-08,0.028459065363483013,-0.028459044044667724
2021-12-01,Utilities,0.0,0.026433141462855213,-0.026433141462855213
2022-01-03,Communication Services,0.14776351482632527,0.04300044488360548,0.10476306994271979
2022-01-03,Consumer Discretionary,0.24917578897998824,0.081634964261542,0.16754082471844622
2022-01-03,Consumer Staples,0.08216480349534244,0.06846392688362855,0.013700876611713889
2022-01-03,Energy,0.0,0.027642129454231924,-0.027642129454231924
2022-01-03,Financials,0.008700359689359703,0.12458328922265191,-0.11588292953329221
2022-01-03,Health Care,0.19114601073313295,0.15966352488794616,0.031482485845186786
2022-01-03,Industrials,0.1203548738956982,0.09672175883173487,0.02363311506396333
2022-01-03,Information Technology,0.20069387120688043,0.30822536604639095,-0.10753149483951052
2022-01-03,Materials,1.0342559505799083e-08,0.03281411351646367,-0.032814103173904166
2022-01-03,Real Estate,2.289300791814377e-08,0.029802063707746365,-0.02980204081473845
2022-01-03,Utilities,0.0,0.027448418304058187,-0.027448418304058187
2022-02-01,Communication Services,0.14636426547069878,0.043186629356167065,0.1031776361145317
2022-02-01,Consumer Discretionary,0.24759964351094058,0.07790259956685171,0.16969704394408885
2022-02-01,Consumer Staples,0.08527167205375853,0.07083467808209126,0.01443699397166727
2022-02-01,Energy,0.0,0.034650126557688087,-0.034650126557688087
2022-02-01,Financials,0.009240975757610312,0.13109424907205433,-0.12185327331444402
2022-02-01,Health Care,0.19237250145172485,0.15622940713725023,0.03614309431447463
2022-02-01,Industrials,0.11326067623001498,0.0964146389532934,0.016846037276721584
2022-02-01,Information Technology,0.20588948690131087,0.3011321858568541,-0.09524269895554321
2022-02-01,Materials,1.0103239286305373e-08,0.032072580928616874,-0.03207257082537759
2022-02-01,Real Estate,2.3090833933215295e-08,0.028676802556762703,-0.02867677946592877
2022-02-01,Utilities,0.0,0.0278061019323703,-0.0278061019323703
2022-03-01,Communication Services,0.14989130170387144,0.045208694668287905,0.10468260703558353
2022-03-01,Consumer Discretionary,0.22985772842049645,0.07534237236046072,0.15451535606003575
2022-03-01,Consumer Staples,0.0829621093044487,0.07205927346343888,0.010902835841009817
2022-03-01,Energy,0.0,0.03798642692939907,-0.03798642692939907
2022-03-01,Financials,0.009635917168160561,0.12777411095437716,-0.1181381937862166
2022-03-01,Health Care,0.1953193628747544,0.1588642896643083,0.03645507321044611
2022-03-01,Industrials,0.11755140654254123,0.09882534935234323,0.018726057190198
2022-03-01,Information Technology,0.21478137233304245,0.29591381935881195,-0.0811324470257695
2022-03-01,Materials,1.2560902168178801e-08,0.03126359990887775,-0.03126358734797558
2022-03-01,Real Estate,2.2717779115741597e-08,0.02858002194771175,-0.028579999229932634
2022-03-01,Utilities,0.0,0.02818204139198323,-0.02818204139198323
2022-04-01,Communication Services,0.1481839096487319,0.04259684143297812,0.10558706821575378
2022-04-01,Consumer Discretionary,0.2335285312052389,0.07332697303613965,0.16020155816909926
2022-04-01,Consumer Staples,0.08255698165963356,0.07145669809361456,0.011100283566018998
2022-04-01,Energy,0.0,0.04005714542143481,-0.04005714542143481
2022-04-01,Financials,0.008641954211591115,0.12319847463281738,-0.11455652042122627
2022-04-01,Health Care,0.19098636368202004,0.16244418638904426,0.028542177292975784
2022-04-01,Industrials,0.11708778986403955,0.09909071368503027,0.01799707617900928
2022-04-01,Information Technology,0.21901370218668637,0.2957817071567495,-0.07676800497006314
2022-04-01,Materials,1.3731187592948596e-08,0.032068544849580286,-0.032068531118392696
2022-04-01,Real Estate,2.3608290866486986e-08,0.029957053485377666,-0.0299570298770868
2022-04-01,Utilities,0.0,0.030021661817233494,-0.030021661817233494
2022-05-02,Communication Services,0.13935302931804905,0.04155949505522416,0.09779353426282489
2022-05-02,Consumer Discretionary,0.2394245774536346,0.07284553456546637,0.16657904288816822
2022-05-02,Consumer Staples,0.1058196701540274,0.0790786652356956,0.026741004918331812
2022-05-02,Energy,0.0,0.04274725365595297,-0.04274725365595297
2022-05-02,Financials,0.009116128855309581,0.11942197994405414,-0.11030585108874455
2022-05-02,Health Care,0.19131470045092375,0.16658717340523016,0.024727527045693587
2022-05-02,Industrials,0.11082812527963166,0.0983423948600841,0.012485730419547564
2022-05-02,Information Technology,0.20414298094910516,0.2832645012881414,-0.07912152033903624
2022-05-02,Materials,1.5761042231825772e-08,0.033525111754783704,-0.03352509599374147
2022-05-02,Real Estate,2.4072015391691818e-08,0.03177602418317461,-0.03177600011115921
2022-05-02,Utilities,0.0,0.030851866052192867,-0.030851866052192867
2022-06-01,Communication Services,0.13609747354635693,0.04401038775475437,0.09208708579160256
