factor_name,horizon_days,rank_ic
accruals,1,0.0012888399986044868
beta_to_spy,1,-0.00016999273803264004
book_to_market,1,-0.0036038911921556487
earnings_yield,1,0.01679472333973738
free_cash_flow_yield,1,0.008413795569751616
max_drawdown_252d,1,0.018137488960798705
momentum_12_1,1,-0.010916707742636778
momentum_3m,1,0.010194319260848858
momentum_6m,1,0.005336561541282996
realized_vol_252d,1,-0.013978777890359933
realized_vol_60d,1,-0.013290811907134631
roe,1,0.012956634571017516
sales_yield,1,0.018484191322480675
accruals,5,0.0018094038333313774
beta_to_spy,5,-0.013690248503122084
book_to_market,5,-0.00909028213149219
earnings_yield,5,0.020427775606803148
free_cash_flow_yield,5,0.009674285353801318
max_drawdown_252d,5,0.009501698476425686
momentum_12_1,5,0.004808932653513602
momentum_3m,5,0.025537959736462706
momentum_6m,5,0.0084237470678612
realized_vol_252d,5,-0.009593192301442744
realized_vol_60d,5,-0.013151640913594963
roe,5,-0.0035499926487722864
sales_yield,5,0.02110136848282638
accruals,21,-0.0005386932823949164
beta_to_spy,21,-0.009989143736171035
book_to_market,21,0.012448005480867752
earnings_yield,21,0.030621850009182126
free_cash_flow_yield,21,0.021668894223225994
max_drawdown_252d,21,-0.0017314968146666255
momentum_12_1,21,0.01221582225985232
momentum_3m,21,0.0026246220119211885
momentum_6m,21,0.010391810895985894
realized_vol_252d,21,0.00239288925638476
realized_vol_60d,21,0.0005968755857896622
roe,21,-0.004199176148191537
sales_yield,21,0.037139565998071264
accruals,63,0.003541723300210123
beta_to_spy,63,-0.01334634644176342
book_to_market,63,0.018575127280500488
earnings_yield,63,0.048989813593773905
free_cash_flow_yield,63,0.042181278931768304
max_drawdown_252d,63,-0.0041386424625233335
momentum_12_1,63,0.020302670612999733
momentum_3m,63,-0.004848130006911062
momentum_6m,63,0.008134090502761333
realized_vol_252d,63,0.001538487863972172
realized_vol_60d,63,-0.007313180015831031
roe,63,-0.00790217039185847
sales_yield,63,0.057989520073575905
