signal_date,execution_date,execution_price_model,symbol,trade_notional,current_weight,target_weight,commission,slippage,market_impact,total_cost,adv_participation
2021-01-29,2021-02-01,close,NCLH,49999.99978174343,0.0,0.04999999978174343,4.999999978174342,24.999999890871713,46.422029133334476,76.42202900238053,0.00013214039398434877
2021-01-29,2021-02-01,close,RCL,49999.99980936891,0.0,0.04999999980936891,4.999999980936891,24.999999904684454,50.25931352462618,80.25931341024753,0.00017641249259816498
2021-01-29,2021-02-01,close,DXC,49999.999830658046,0.0,0.049999999830658046,4.999999983065805,24.999999915329024,58.46451863510549,88.46451853350032,0.00048392801231526085
2021-01-29,2021-02-01,close,AAL,49999.99981602368,0.0,0.04999999981602368,4.999999981602368,24.99999990801184,20.681826299697846,50.681826189312055,4.0665186729540614e-05
2021-01-29,2021-02-01,close,LYV,49999.99979833978,0.0,0.04999999979833978,4.999999979833977,24.99999989916989,40.94363295012008,70.94363282912394,0.00028111987302754086
2021-01-29,2021-02-01,close,BA,49999.99976142815,0.0,0.04999999976142815,4.999999976142815,24.99999988071408,10.918945623010293,40.91894547986719,1.8105814222968444e-05
2021-01-29,2021-02-01,close,UAL,49999.999643986564,0.0,0.04999999964398656,4.999999964398657,24.999999821993285,28.596134822175383,58.596134608567326,8.012543910693408e-05
2021-01-29,2021-02-01,close,VTR,49999.99958526,0.0,0.04999999958526,4.999999958526,24.99999979263,61.20523017741101,91.20522992856701,0.0005915386228369625
2021-01-29,2021-02-01,close,WY,49999.999606266414,0.0,0.049999999606266415,4.999999960626641,24.999999803133207,28.920451646762878,58.92045141052273,0.00041986485431371866
2021-01-29,2021-02-01,close,SYY,49999.9995098599,0.0,0.0499999995098599,4.99999995098599,24.99999975492995,43.129641656045266,73.1296413619612,0.00029870714817580073
2021-01-29,2021-02-01,close,PVH,49999.970463318816,0.0,0.04999997046331882,4.999997046331882,24.99998523165941,77.07280335088413,107.07278562887542,0.0005273152140104086
2021-01-29,2021-02-01,close,C,49999.99876593119,0.0,0.04999999876593119,4.999999876593119,24.999999382965594,13.904732350179302,43.904731609738015,4.072776520827077e-05
2021-01-29,2021-02-01,close,AES,49999.99929564188,0.0,0.04999999929564188,4.999999929564188,24.99999964782094,36.575972071075,66.57597164846013,0.0003314348265930196
2021-01-29,2021-02-01,close,OMC,49999.99939789597,0.0,0.04999999939789597,4.999999939789597,24.999999698947985,52.59829580864243,82.59829544738001,0.0004996342024924626
2021-01-29,2021-02-01,close,EXPE,49999.99434780647,0.0,0.04999999434780647,4.999999434780647,24.999997173903232,32.96813487208422,62.9681314807681,0.00011393493777895282
2021-01-29,2021-02-01,close,TPR,49999.79019687327,0.0,0.04999979019687327,4.999979019687327,24.999895098436635,38.85026052260156,68.85013464072551,0.00038172094626580155
2021-01-29,2021-02-01,close,AMP,49999.99688559057,0.0,0.04999999688559057,4.999999688559057,24.999998442795285,33.351145109232974,63.35114324058732,0.0004033965069833461
2021-01-29,2021-02-01,close,TDG,49995.76748721161,0.0,0.049995767487211615,4.999576748721161,24.997883743605808,35.978434603283105,65.97589509561007,0.0003692106302050829
2021-01-29,2021-02-01,close,AXP,100.00518191954195,0.0,0.00010000518191954196,0.010000518191954196,0.05000259095977098,0.0023535901324165287,0.062356699284141705,1.9537746258679208e-07
2021-01-29,2021-02-01,close,DIS,47308.87875177471,0.0,0.04730887875177471,4.730887875177471,23.654439375887357,11.793717602547229,40.179044853612055,2.9369845428533217e-05
2021-01-29,2021-02-01,close,NRG,2295.606922831315,0.0,0.002295606922831315,0.2295606922831315,1.1478034614156576,0.35531687119469957,1.7326810248934885,2.5229177051071722e-05
2021-01-29,2021-02-01,close,GS,100.00207174085023,0.0,0.00010000207174085022,0.010000207174085023,0.05000103587042511,0.001037994651132356,0.06103923769564249,1.0511194931336742e-07
2021-01-29,2021-02-01,close,CHTR,49999.992516617414,0.0,0.049999992516617416,4.999999251661741,24.999996258308705,14.159106599516464,44.15910210948691,6.489417756118405e-05
2021-01-29,2021-02-01,close,LYB,100.00028277041928,0.0,0.00010000028277041928,0.010000028277041927,0.05000014138520964,0.004003369429437427,0.06400353909168899,8.674097484430318e-07
2021-01-29,2021-02-01,close,FCX,100.00028914114472,0.0,0.00010000028914114472,0.010000028914114473,0.05000014457057236,0.001887070989166488,0.06188724447385332,1.484844675488984e-07
2021-02-26,2021-03-01,close,AAL,-3531.103294385406,0.05297878904828948,0.050000000435266534,0.3531103294385406,1.7655516471927033,0.3749969820635373,2.4936589586947813,3.7571107364231416e-06
2021-02-26,2021-03-01,close,AES,127.7117599560841,0.045841111532395215,0.045948847360149446,0.01277117599560841,0.06385587997804205,0.00473805507581509,0.08136511104946556,8.167779942478215e-07
2021-02-26,2021-03-01,close,AMP,-910.9559982331967,0.048279247003506644,0.04751077745496168,0.09109559982331968,0.4554779991165984,0.06939639976113535,0.6159699987010534,6.911994879341711e-06
2021-02-26,2021-03-01,close,AXP,-118.3727942857062,9.985760888689647e-05,0.0,0.01183727942857062,0.059186397142853106,0.0018060179484851956,0.07282969451990892,2.8417262789251796e-07
2021-02-26,2021-03-01,close,BA,-2131.8557597588506,0.048263660893796995,0.04646525763783041,0.21318557597588506,1.0659278798794254,0.07360620302323378,1.3527196588785444,7.777760421461696e-07
2021-02-26,2021-03-01,close,C,-156.75416795460563,0.050132224734305966,0.04999998914343851,0.015675416795460563,0.07837708397730282,0.002095562997563391,0.09614806377032678,1.5924929684801414e-07
2021-02-26,2021-03-01,close,CHTR,447.43113854923405,0.04357568576753157,0.04395313232445942,0.044743113854923404,0.22371556927461703,0.01090900460305182,0.27936768773259224,6.158559929121214e-07
2021-02-26,2021-03-01,close,DIS,-651.2412327663409,0.04545283138753393,0.04490345352833056,0.06512412327663408,0.32562061638317047,0.013402969659632905,0.40414770931943744,2.6503333626007217e-07
2021-02-26,2021-03-01,close,DXC,8436.897299935385,0.04288275204266931,0.04999999883809782,0.8436897299935384,4.2184486499676925,3.7594685913385386,8.82160697129977,9.179643077155311e-05
2021-02-26,2021-03-01,close,EXPE,-3975.2336536338767,0.05335345074423731,0.0500000000648481,0.39752336536338767,1.9876168268169383,0.3960641795322609,2.781204371712587,7.352285042457607e-06
2021-02-26,2021-03-01,close,FCX,-1.2245880040140598,0.00010415113941831951,0.00010311809436189148,0.00012245880040140597,0.00061229400200703,2.6996921335874486e-06,0.0007374524945420233,1.5955694100811571e-09
2021-02-26,2021-03-01,close,GS,-1.8417372143269528,0.00010156924878229166,0.00010001558541284537,0.00018417372143269528,0.0009208686071634764,2.577000747522717e-06,0.0011076193293436943,2.297514036434661e-09
2021-02-26,2021-03-01,close,LYB,-1.4870880394423287,0.00010327054810497789,0.00010201606174500738,0.00014870880394423288,0.0007435440197211643,5.5598827588479395e-06,0.0008978127064242452,1.4140395930496753e-08
2021-02-26,2021-03-01,close,LYV,-9361.410707927784,0.05789715362111602,0.05000000043872521,0.9361410707927784,4.680705353963892,2.2234890150371753,7.840335439793845,4.151590623114582e-05
2021-02-26,2021-03-01,close,NCLH,-7269.578194831801,0.056132513066668256,0.05000000009751313,0.7269578194831801,3.6347890974159003,1.541657897201321,5.903404814100401,1.3641719875859547e-05
2021-02-26,2021-03-01,close,NRG,-171.42123772724125,0.0018483138386477076,0.0017037053159278755,0.017142123772724126,0.08571061886362064,0.007585892368934201,0.11043863500527897,1.4352177442853711e-06
2021-02-26,2021-03-01,close,OKE,42402.99687054385,0.0,0.03577056622412064,4.240299687054385,21.201498435271926,31.829871079303082,57.27166920162939,0.0004468892252219464
2021-02-26,2021-03-01,close,OMC,-808.0118074864286,0.04761106526402947,0.0469294379734442,0.08080118074864286,0.40400590374321427,0.06832318315301812,0.5531302676448753,7.756727125091105e-06
2021-02-26,2021-03-01,close,PVH,-1418.0698913923295,0.051196263711553426,0.050000000081524054,0.14180698913923295,0.7090349456961648,0.2500399720508141,1.1008819068862117,1.5011590791639886e-05
2021-02-26,2021-03-01,close,RCL,-10103.99350101701,0.05852358559250785,0.050000000107273304,1.010399350101701,5.051996750508505,2.4908890419191176,8.553285142529324,2.258496163170075e-05
2021-02-26,2021-03-01,close,SYY,2821.208511617325,0.0476200073113974,0.049999938763057694,0.28212085116173247,1.4106042558086624,0.36537539400096897,2.058100500971364,1.7397564058280575e-05
2021-02-26,2021-03-01,close,TDG,-811.4673331053169,0.04408086963303286,0.04339632731008874,0.0811467333105317,0.40573366655265847,0.0641666605603582,0.5510470604235483,5.4195736453302155e-06
2021-02-26,2021-03-01,close,TPR,-5790.9630045066615,0.05488517426323568,0.05000000007881296,0.5790963004506662,2.8954815022533307,1.3015543392976796,4.776132142001677,3.354971777475849e-05
2021-02-26,2021-03-01,close,UAL,-7377.577156914952,0.05622361979498702,0.05000000043452833,0.7377577156914952,3.6887885784574763,1.1448298090965514,5.571376103245523,9.709827882686685e-06
2021-02-26,2021-03-01,close,VTR,1210.262575269921,0.04671955609936999,0.04774051642746748,0.1210262575269921,0.6051312876349604,0.1360244812500491,0.8621820264120016,1.4318266916191876e-05
2021-02-26,2021-03-01,close,WY,-853.945006686667,0.046093276103995606,0.04537290021861421,0.0853945006686667,0.4269725033433335,0.06688654775873501,0.5792535517707352,6.382295835830591e-06
2021-03-31,2021-04-01,close,AAL,-5528.747508984976,0.05451433233080973,0.050000000035607055,0.5528747508984976,2.764373754492488,0.6959430851974172,4.013191590588403,5.01437565480745e-06
2021-03-31,2021-04-01,close,AES,-159.00203912032146,0.04458566203914233,0.044455833712014454,0.015900203912032146,0.07950101956016073,0.006833147586563478,0.10223437105875635,1.0105634069055252e-06
2021-03-31,2021-04-01,close,AMP,-341.5091880851538,0.04725263567688952,0.046973786632982954,0.03415091880851538,0.1707545940425769,0.013867722383510028,0.2187732352346023,1.6770687865831208e-06
2021-03-31,2021-04-01,close,BA,-852.2869759954132,0.05069590930153775,0.050000000035602926,0.08522869759954131,0.42614348799770657,0.014438614108175901,0.5258107997054238,1.495610631450072e-07
2021-03-31,2021-04-01,close,C,-1097.7345644901445,0.05089632213894534,0.050000000035614584,0.10977345644901446,0.5488672822450722,0.036010356155773304,0.69465109484986,9.208216182321382e-07
2021-03-31,2021-04-01,close,CCL,8074.035365429183,0.0,0.0065926104499312126,0.8074035365429183,4.037017682714591,1.1686329804599132,6.0130541997174225,6.864392137594992e-06
2021-03-31,2021-04-01,close,CHTR,1060.1120595702132,0.041776903307474945,0.042642505887313185,0.10601120595702132,0.5300560297851066,0.03747802684912349,0.6735452625912514,1.2939597820075172e-06
2021-03-31,2021-04-01,close,CPAY,6908.94473282711,0.0,0.005641290777429245,0.690894473282711,3.454472366413555,1.27894771486678,5.424314554563047,4.081649333885353e-05
2021-03-31,2021-04-01,close,DIS,-874.3545943366204,0.04211906466639066,0.04140513675120589,0.08743545943366204,0.43717729716831016,0.01671204521238857,0.5413248018143608,3.6148396191135165e-07
2021-03-31,2021-04-01,close,DXC,-9147.586113415653,0.05746918602173734,0.0500000000356113,0.9147586113415653,4.573793056707826,4.7977443389475765,10.286296006996967,0.00012018404808719521
2021-03-31,2021-04-01,close,EXPE,-3429.0939348489887,0.05279992343021073,0.05000000003558741,0.34290939348489885,1.7145469674244944,0.32556913890153594,2.383025499810929,5.487370711008052e-06
2021-03-31,2021-04-01,close,FCX,-118.2337070437397,9.654017319866305e-05,0.0,0.01182337070437397,0.05911685352186985,0.00285659621898146,0.07379682044522529,1.439215772419433e-07
2021-03-31,2021-04-01,close,GS,-117.72955641482284,9.612852418375189e-05,0.0,0.011772955641482284,0.058864778207411414,0.001216855002991813,0.07185458885188552,1.3193039075550665e-07
2021-03-31,2021-04-01,close,LYB,1.2511446305995835,9.897895853102141e-05,0.00010000054300430514,0.00012511446305995836,0.0006255723152997917,3.987474147759057e-06,0.0007546742525075091,8.7485824233444e-09
2021-03-31,2021-04-01,close,LYV,5027.414801124668,0.04589501558414319,0.049999999753019386,0.5027414801124668,2.513707400562334,0.9853952193319504,4.0018441000067515,2.6770975951617003e-05
2021-03-31,2021-04-01,close,NCLH,112.06293686339201,0.04493813868646164,0.04502964030308557,0.011206293686339202,0.056031468431696006,0.0026104745378076923,0.0698482366558429,1.4567161677625757e-07
2021-03-31,2021-04-01,close,NRG,26.267223151219596,0.0015304086406072704,0.001551856350705107,0.0026267223151219595,0.013133611575609798,0.0006133895493360205,0.016373723440067777,1.635436159822675e-07
2021-03-31,2021-04-01,close,OKE,-310.5103565298119,0.03744925319536967,0.03719571531392375,0.031051035652981188,0.15525517826490592,0.019520333560323958,0.20582654747821105,2.756782952680458e-06
2021-03-31,2021-04-01,close,OMC,-994.624772100864,0.04896983879042318,0.04815770788319572,0.0994624772100864,0.497312386050432,0.08795466622237125,0.6847295294828897,7.661657094020637e-06
2021-03-31,2021-04-01,close,PVH,1514.952179107138,0.04876301145237546,0.05000000003554311,0.1514952179107138,0.757476089553569,0.29527874147882727,1.20425004894311,1.4986834445866598e-05
2021-03-31,2021-04-01,close,RCL,5006.582607891455,0.04591202308743201,0.04999999735622871,0.5006582607891455,2.5032913039457276,0.9175813923332535,3.9215309570681267,1.1548008930790188e-05
2021-03-31,2021-04-01,close,SYY,944.4407660874178,0.04690892471456888,0.0476800793828415,0.09444407660874178,0.4722203830437089,0.06904326876260757,0.6357077284150583,5.788054859522083e-06
2021-03-31,2021-04-01,close,TDG,-1018.3935011892601,0.04248130427044038,0.0416497657232067,0.101839350118926,0.5091967505946301,0.10250749811032885,0.713543598823885,8.035794485695459e-06
2021-03-31,2021-04-01,close,TPR,654.7625261825026,0.04784312423531261,0.0483777508596666,0.06547625261825026,0.32738126309125126,0.05929691186683197,0.45215442757633345,4.26504101542917e-06
2021-03-31,2021-04-01,close,UAL,-3043.463108221734,0.05248504819109298,0.05000000003572412,0.3043463108221734,1.521731554110867,0.28807677690198324,2.1141546418350234,2.977567620885878e-06
2021-03-31,2021-04-01,close,VTR,-756.6694957195562,0.0480447704508691,0.047426934759192046,0.07566694957195562,0.37833474785977805,0.055802520374376045,0.5098042178061097,6.911560796290205e-06
