factor,coefficient,annualized_coefficient,t_stat,p_value
alpha,0.00010108986392176451,0.025474645708284657,0.8123523760661502,0.41658946480623404
Mkt-RF,1.015337814155583,1.015337814155583,60.86983521624709,0.0
SMB,0.11948643145204188,0.11948643145204188,4.6443810644221655,3.4109747816461446e-06
HML,0.14398572662141224,0.14398572662141224,6.67758862842441,2.4290571661650758e-11
RMW,-0.06036535288285201,-0.06036535288285201,-2.1726444593184686,0.029807086970593685
CMA,0.12370950688882594,0.12370950688882594,4.026754921308868,5.655192261455906e-05
Mom,-0.03562556442591223,-0.03562556442591223,-2.4200240438112917,0.015519480906718982
