month,portfolio_return,benchmark_return
2016-01,0.0,-0.05073532204695208
2016-02,0.005453911831091229,-0.004128360309003876
2016-03,0.054222661834454566,0.06599111444005867
2016-04,-0.005358070682872973,0.0026993982833325436
2016-05,0.004906643608046268,0.015324602525288666
2016-06,0.02348162138523513,0.0009109212401239297
2016-07,0.030439796893913185,0.035609800753315435
2016-08,0.013950596907410073,-0.0012192428990192017
2016-09,0.004252230590025219,-0.00123445113931675
2016-10,-0.02661490786726095,-0.019425678909034683
2016-11,0.027615735682369635,0.03417452182929526
2016-12,0.0011339347786907261,0.01820076244186586
2017-01,0.0004287460619745165,0.01788435819838252
2017-02,0.04145870516228922,0.037198160066815866
2017-03,0.0053328253982569684,-0.0003891971352694146
2017-04,0.010811524164696218,0.009091208748855273
2017-05,0.02384949366754907,0.011576251246327995
2017-06,-0.004885625500620661,0.004813775207812565
2017-07,0.022999755252935516,0.019348826001101882
2017-08,0.005939417607887965,0.000546433019853465
2017-09,0.025249980579030495,0.019302978562167672
2017-10,0.040534329374160905,0.02218813506615147
2017-11,0.035364217158239564,0.028082627806563787
2017-12,0.013661272493033616,0.009831630594270946
2018-01,0.061992111462822796,0.05617870412552772
2018-02,-0.03575831224953541,-0.03894737187936814
2018-03,0.0032779022818671955,-0.02688449860055686
2018-04,0.006545859178726854,0.0027187749953683227
2018-05,0.03539839430856895,0.02160834185458338
2018-06,0.00048031849340213206,0.00484243626760783
2018-07,0.026325571304266715,0.03602155617289937
2018-08,0.04847977521456959,0.030263211276748248
2018-09,-0.02380765976408583,0.0042942874264615405
2018-10,-0.08474696948645788,-0.0694033560936963
2018-11,0.003798210658000345,0.01785935665478
2018-12,-0.08693988802220465,-0.09177689467997241
2019-01,0.06222644211758288,0.0786844016658268
2019-02,0.034186023845445446,0.029728889343926923
2019-03,0.016344535065860866,0.01792425624958849
2019-04,0.04513966560397731,0.03931349831373776
2019-05,-0.06227739847423852,-0.06577773136683507
2019-06,0.060522914644058456,0.06893016399824159
2019-07,0.022782820986137375,0.013128152166958396
2019-08,-0.004189103657630255,-0.018091627240524266
2019-09,0.01331143848740357,0.017181177931020475
2019-10,0.022025660363407917,0.020431770513684278
2019-11,0.018707062853860368,0.034047037714499906
2019-12,0.026667231897921084,0.028589818905729647
2020-01,-0.007341679102337073,-0.0016280928190488542
2020-02,-0.0778140889426745,-0.08411048363840323
2020-03,-0.14803372639663548,-0.12511928240892844
2020-04,0.13129998234439078,0.12684403816527867
2020-05,0.08265251792623673,0.045281819665558665
2020-06,0.023691768885239384,0.018388396513924432
2020-07,0.07501509757909153,0.05510132148044411
2020-08,0.0566258643104669,0.07006466690171753
2020-09,-0.039490167957024314,-0.03922797017842261
2020-10,-0.018153271134053406,-0.027665786221379718
2020-11,0.08930751468369569,0.10754563544385931
2020-12,0.0033338530514528397,0.03712145909357023
2021-01,-0.0001527365195923558,-0.01113666075544506
2021-02,0.047705039119282144,0.026091451377448394
2021-03,0.059697325688766956,0.042438632533165155
2021-04,0.047646782116858466,0.052425321347558285
2021-05,0.02155599590529178,0.00548648867060697
2021-06,-0.007083804034915708,0.02221400956583497
2021-07,0.008548429642404765,0.02274805482838871
2021-08,0.020720313243077992,0.028990416255438856
2021-09,-0.03808513573208072,-0.04756916880190076
2021-10,0.061696030897886445,0.06914383640060695
2021-11,-0.016549848518864096,-0.008333706184746159
2021-12,0.0714925272419531,0.04361291346206464
2022-01,-0.05533874920004733,-0.0525851650273933
2022-02,-0.011274761380212772,-0.031360491945908286
2022-03,0.04246424513156,0.035773288371546474
2022-04,-0.07127387390862383,-0.08795671180434295
2022-05,-0.007605764877567256,5.317770464441374e-05
2022-06,-0.10003288496140306,-0.08391999993382704
2022-07,0.07771847671570487,0.09111639173021024
2022-08,-0.02257742692874931,-0.04244012827299792
2022-09,-0.08469320015565418,-0.09339567201327492
2022-10,0.11730545443578078,0.0798634138370089
2022-11,0.06988959286572949,0.05375289335249267
2022-12,-0.04691934480698412,-0.05897147407473069
2023-01,0.07352373954246638,0.061752857834678654
2023-02,-0.007835126129745351,-0.026112493931818803
2023-03,0.00461189958713093,0.035051612577109204
2023-04,-0.002017305845662287,0.014642341662481462
2023-05,-0.041331708458556715,0.002482347368193194
2023-06,0.06305911339588177,0.06472746490423376
2023-07,0.018304985237953764,0.031138932355011084
2023-08,-0.03580770589417581,-0.017716390070854127
2023-09,-0.0612293052338021,-0.04871936746562466
2023-10,-0.02368273240724117,-0.02197968873798295
2023-11,0.08995338210207127,0.08917926878196969
2023-12,0.040069129721696406,0.04422923115635968
2024-01,0.0347168982597843,0.01589570759899117
2024-02,0.0545735574762114,0.0517206406237225
2024-03,0.051267978675605175,0.031018779915342964
2024-04,-0.05400453997238297,-0.04161507173789902
2024-05,0.03971804970536552,0.0480211901511991
2024-06,0.008740998312497306,0.03466980128308306
2024-07,0.009503039723919526,0.011321316887868083
2024-08,0.035907091066176955,0.02283470693663059
2024-09,0.022006433181801954,0.02019688409060083
2024-10,0.01793762148518696,-0.00989674330315149
2024-11,0.11065432793106278,0.057301295482098835
2024-12,-0.04002705042483512,-0.024990137048483407
2025-01,0.04828838968024529,0.027016304240443434
2025-02,-0.03320803831896291,-0.01424209269982446
2025-03,-0.04826882733710114,-0.05754469768137538
2025-04,0.001383365831006067,-0.007624943346289492
2025-05,0.019908758378678115,0.061523826140782445
2025-06,0.0352522747679056,0.04960683946771627
2025-07,0.017828682097506876,0.021666562530641142
2025-08,0.02701594337008517,0.019066444295036122
2025-09,0.052989047044308846,0.03532368721870216
2025-10,0.005705785926098272,0.022686871904923578
2025-11,0.016578550125895486,0.0012996181666717899
2025-12,0.033483530016418905,-0.0005241344225136446
2026-01,0.0070133902804536685,0.013662958900920064
2026-02,0.011740700395799886,-0.008668344740704104
2026-03,-0.053782410017215954,-0.050932690968577
2026-04,0.10037261812853204,0.10423338582985786
2026-05,0.08971331048698006,0.05147035515724285
2026-06,0.02196415493881121,-0.02450643563115973
