start_date,trough_date,recovery_date,max_drawdown,duration_days
2016-01-29,2016-02-11,2016-02-22,-0.058506222609767455,24
2016-02-22,2016-02-23,2016-02-25,-0.011956344613228143,3
2016-02-25,2016-02-29,2016-03-01,-0.006457262967566657,5
2016-03-03,2016-03-08,2016-03-11,-0.014950670088362372,8
2016-03-11,2016-03-15,2016-03-16,-0.0026982084633034864,5
2016-03-18,2016-03-24,2016-03-29,-0.008464248696863241,11
2016-03-30,2016-03-31,2016-04-01,-0.0013107260566284085,2
2016-04-01,2016-04-07,2016-04-15,-0.018660404801748243,14
2016-04-20,2016-05-18,2016-06-21,-0.039447533120483436,62
2016-06-23,2016-06-27,2016-07-08,-0.054110942583245,15
2016-07-14,2016-07-18,2016-07-20,-0.0021494659266461102,6
2016-07-20,2016-07-21,2016-07-26,-0.0056835977088206535,6
2016-07-26,2016-08-02,2016-08-05,-0.009906884252093962,10
2016-08-05,2016-08-08,2016-08-11,-0.0021964830708927074,6
2016-08-15,2016-08-16,2016-08-19,-0.00577010061096328,4
2016-08-19,2016-08-22,2016-08-23,-0.0004946304004586066,4
2016-08-23,2016-08-26,2016-09-02,-0.005798395716635318,10
2016-09-06,2016-11-04,2016-11-25,-0.05463713662106551,80
2016-11-25,2016-12-02,2016-12-07,-0.011853047875643452,12
2016-12-09,2016-12-12,2016-12-13,-0.0035899572304962657,4
2016-12-13,2017-02-01,2017-02-14,-0.027613908936283793,63
2017-02-21,2017-02-24,2017-03-01,-0.004408817343583227,8
2017-03-01,2017-04-13,2017-04-25,-0.024626418666207517,55
2017-04-26,2017-04-27,2017-05-02,-0.002844205335867156,6
2017-05-02,2017-05-04,2017-05-05,-0.00045706528668121305,3
2017-05-05,2017-05-08,2017-05-10,-0.0014817355250383857,5
2017-05-10,2017-05-17,2017-05-23,-0.018671996505253752,13
2017-05-25,2017-05-30,2017-06-01,-0.0030347712632791124,7
2017-06-02,2017-06-12,2017-06-19,-0.013958159484685151,17
2017-06-19,2017-07-06,2017-07-14,-0.021951208079880047,25
2017-07-14,2017-07-17,2017-07-18,-0.0003914137101270754,4
2017-07-19,2017-07-20,2017-07-21,-0.00028362062623010775,2
2017-07-21,2017-08-18,2017-09-11,-0.027627664460720625,52
2017-09-13,2017-09-14,2017-09-15,-0.0006981389056516241,2
2017-09-18,2017-09-25,2017-09-27,-0.00694178269109591,9
2017-10-05,2017-10-09,2017-10-10,-0.0016899631041705776,5
2017-10-17,2017-10-19,2017-10-20,-0.0021594377166885836,3
2017-10-23,2017-10-25,2017-10-27,-0.0047154313577748574,4
2017-10-27,2017-10-30,2017-11-01,-0.004852321320148678,5
2017-11-06,2017-11-07,2017-11-08,-0.0019041254598184398,2
2017-11-08,2017-11-09,2017-11-13,-0.0029123045388957935,5
2017-11-13,2017-11-15,2017-11-16,-0.007928233830158837,3
2017-11-16,2017-11-17,2017-11-20,-0.0037996855549559116,4
2017-11-21,2017-11-22,2017-11-24,-0.0026341767480491107,3
2017-11-28,2017-11-29,2017-11-30,-0.006041590486779214,2
2017-11-30,2017-12-06,2017-12-08,-0.011994512691524073,8
2017-12-08,2017-12-14,2017-12-15,-0.006115983437369077,7
2017-12-18,2017-12-19,2017-12-20,-0.002556660550627754,2
2017-12-22,2017-12-26,2017-12-27,-0.0002860704360388988,5
2017-12-28,2017-12-29,2018-01-02,-0.0058706512834564295,5
2018-01-08,2018-01-10,2018-01-11,-0.002029190644589507,3
2018-01-12,2018-01-16,2018-01-17,-0.004798096153568743,5
2018-01-17,2018-01-18,2018-01-19,-0.001675817757130993,2
2018-01-23,2018-01-24,2018-01-26,-0.0013170184004707153,3
2018-01-26,2018-02-08,2018-06-04,-0.10548567485833815,129
2018-06-06,2018-06-07,2018-06-12,-0.005741324073850307,6
2018-06-12,2018-07-03,2018-07-25,-0.046402879712036604,43
2018-07-26,2018-07-30,2018-08-23,-0.023173978669966178,28
2018-08-27,2018-08-28,2018-08-29,-5.418972570780944e-06,2
2018-08-29,2018-08-30,2018-08-31,-0.0004213348769218639,2
2018-09-04,2018-12-24,2019-10-28,-0.23362638224904464,419
2019-10-28,2019-10-29,2019-10-30,-0.002890803434855038,2
2019-10-30,2019-10-31,2019-11-01,-0.0026720852500364822,2
2019-11-01,2019-11-05,2019-11-06,-0.003086331846802959,5
