signal_date,execution_date,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2016-01-29,2016-02-01,top_n_equal_weight,,1.0000000000000002,30,99.99999999999997,500.0000000000002,376.48239803469414,976.4823980346944,0.0009764823980346944,0.0014931758757184821,0.03333333333333333,30.0
2016-02-29,2016-03-01,top_n_equal_weight,,0.5669056427712443,30,58.184273520725355,290.9213676036268,247.62972353459452,596.7353646589467,0.0005814159479808792,0.0013720302502980277,0.03333333333333333,30.0
2016-03-31,2016-04-01,top_n_equal_weight,,0.41384722397509877,30,44.01141484622209,220.05707423111033,266.0243169670803,530.0928060444128,0.000498455768798085,0.00173127155241426,0.03333333333333333,30.0
2016-04-29,2016-05-02,top_n_equal_weight,,0.6980781628205273,30,74.2028468118971,371.01423405948555,236.2774584931883,681.494539364571,0.0006411296553322604,0.0009050259060225163,0.03333333333333333,30.0
2016-05-31,2016-06-01,top_n_equal_weight,,0.7501500303539065,30,79.51658005475956,397.58290027379775,317.2301899689599,794.3296702975172,0.0007493612349453965,0.001274595882380891,0.03333333333333333,30.0
2016-06-30,2016-07-01,top_n_equal_weight,,0.30880047441640224,30,33.63055317135635,168.15276585678168,186.02989461196108,387.8132136400991,0.00035609555319182493,0.0009785357503325181,0.03333333333333333,30.0
2016-07-29,2016-08-01,top_n_equal_weight,,0.5007473886417478,30,55.92448493459484,279.6224246729741,189.4918248381292,525.0387344456981,0.00047011926085136705,0.0011009294169559483,0.03333333333333333,30.0
2016-08-31,2016-09-01,top_n_equal_weight,,0.5572568009522261,30,63.224092447167386,316.12046223583684,233.53571861514217,612.8802732981464,0.0005401923337219098,0.000854395771966859,0.03333333333333333,30.0
2016-09-30,2016-10-03,top_n_equal_weight,,0.3012722891121485,30,34.13581906576189,170.6790953288094,139.05567054807003,343.87058494264136,0.0003034896513964481,0.000976850479342931,0.03333333333333333,30.0
2016-10-31,2016-11-01,top_n_equal_weight,,0.41895105746179134,30,45.96039135756996,229.80195678784983,144.54543326575305,420.3077814111728,0.000383130744278633,0.0006880477526076497,0.03333333333333333,30.0
2016-11-30,2016-12-01,top_n_equal_weight,,0.5834499219274943,30,66.09123712917354,330.45618564586783,200.4788389557459,597.0262617307873,0.0005270516046093682,0.00035828810564004365,0.03333333333333333,30.0
2016-12-30,2017-01-03,top_n_equal_weight,,0.35999985602702106,30,41.30545382000902,206.52726910004498,179.82711077267288,427.65983369272686,0.0003727291781584108,0.0011805440877634126,0.03333333333333333,30.0
2017-01-31,2017-02-01,top_n_equal_weight,,0.4367187876878505,30,49.5969494804386,247.98474740219314,174.2244685837795,471.80616546641124,0.0004154421164297831,0.0005525459404553196,0.03333333333333333,30.0
2017-02-28,2017-03-01,top_n_equal_weight,,1.0777159372640077,30,129.78526653048266,648.9263326524132,467.23502998371384,1245.9466291666097,0.0010346140013649749,0.0018731710119912924,0.03333333333333333,30.0
2017-03-31,2017-04-03,top_n_equal_weight,,0.41623753553176795,30,49.52276103360335,247.6138051680167,167.0858733705136,464.2224395721337,0.00039017776907660136,0.0007627335466845708,0.03333333333333333,30.0
2017-04-28,2017-05-01,top_n_equal_weight,,0.8118020889861899,30,97.99705799370733,489.9852899685368,364.6843009890827,952.6666489513268,0.0007891836668972461,0.0013453532336662308,0.03333333333333333,30.0
2017-05-31,2017-06-01,top_n_equal_weight,,0.8162946321104023,30,101.73285776907804,508.66428884539033,307.7191703742432,918.1163169887116,0.0007366876716586803,0.0013222058039975752,0.03333333333333333,30.0
2017-06-30,2017-07-03,top_n_equal_weight,,0.4249133157815323,30,52.16868836907234,260.8434418453618,213.64833625029922,526.6604664647334,0.0004289642927447012,0.0005978294639857786,0.03333333333333333,30.0
2017-07-31,2017-08-01,top_n_equal_weight,,0.497267808031019,30,62.541633025115004,312.708165125575,182.73158741576597,557.981385566456,0.00044365036073061847,0.001421768052677844,0.03333333333333333,30.0
2017-08-31,2017-09-01,top_n_equal_weight,,0.486184804345258,30,61.575203786803016,307.876018934015,244.93541351879608,614.3866362396141,0.0004851067120569033,0.0011117013514571322,0.03333333333333333,30.0
2017-09-29,2017-10-02,top_n_equal_weight,,0.30445930096386103,30,39.670198830908845,198.35099415454425,114.7495227203355,352.7707157057886,0.0002707430985211544,0.00040162307671861083,0.03333333333333333,30.0
2017-10-31,2017-11-01,top_n_equal_weight,,0.494972057004438,30,66.88839701620441,334.441985081022,211.70183525138643,613.0322173486128,0.0004536419336787584,0.0009863659796789245,0.03333333333333333,30.0
2017-11-30,2017-12-01,top_n_equal_weight,,0.43771601532038223,30,60.821869686589366,304.1093484329468,166.46315178765576,531.394369907192,0.00038242794468179147,0.0009824538340331337,0.03333333333333333,30.0
2017-12-29,2018-01-02,top_n_equal_weight,,0.2984460425266424,30,42.79513272247807,213.97566361239035,125.8661580603715,382.6369543952399,0.00026684456268487094,0.0007403347984502287,0.03333333333333333,30.0
2018-01-31,2018-02-01,top_n_equal_weight,,0.37591118391941625,30,56.44715789475658,282.2357894737828,171.5015896096956,510.184536978235,0.0003397585998402986,0.0006172200006923025,0.03333333333333333,30.0
2018-02-28,2018-03-01,top_n_equal_weight,,0.6806190836013397,30,97.37562052050478,486.87810260252394,331.2664251513732,915.5201482744019,0.0006399142629400477,0.0006593087714154091,0.03333333333333333,30.0
2018-03-29,2018-04-02,top_n_equal_weight,,0.2364368076907332,30,33.675004135939965,168.37502067969982,114.37379256137399,316.42381737701373,0.00022216548795636368,0.00033934990742051744,0.03333333333333333,30.0
2018-04-30,2018-05-01,top_n_equal_weight,,0.6762019591992409,30,99.17133940256777,495.8566970128388,397.67233869828317,992.7003751136898,0.0006768749344251751,0.0007381347292619771,0.03333333333333333,30.0
