factor,coefficient,annualized_coefficient,t_stat,p_value
alpha,0.00012617703147778196,0.031796611932401055,0.9123803959583763,0.36156850574628974
Mkt-RF,1.0417404460969506,1.0417404460969506,49.172825854743806,0.0
SMB,0.14938493887274892,0.14938493887274892,5.292812948482663,1.2044910373791371e-07
HML,0.19178223605747707,0.19178223605747707,8.040049773601114,8.980198757841023e-16
RMW,-0.07940509743245627,-0.07940509743245627,-2.6343608782582426,0.00842958408101535
CMA,0.09444559031376232,0.09444559031376232,2.5246675655857036,0.011580778042634927
Mom,-0.06124011253870253,-0.06124011253870253,-3.9670469926735397,7.276864870859595e-05
