signal_date,execution_date,execution_price_model,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2021-01-29,2021-02-01,close,optimal_target_cardinality,,1.0,25,100.0,499.9999999999999,602.2756203173941,1202.275620317394,0.001202275620317394,0.0008308497661019509,0.04995018155612886,20.019947252369906
2021-02-26,2021-03-01,close,optimal_target_cardinality,,0.20924031010304583,25,23.25147102845243,116.25735514226211,146.639356327698,286.14818249841255,0.0002575051460964527,0.0004946341777637978,0.04772459762337014,20.953555394887445
2021-03-31,2021-04-01,close,optimal_target_cardinality,,0.04335520222942706,25,4.967159894839409,24.835799474197042,4.963375527776158,34.76633489681261,3.034533842555173e-05,2.3735545481775088e-05,0.046648344749462355,21.436987858213886
2021-04-30,2021-05-03,close,optimal_target_cardinality,,0.029765411841295955,25,3.5114815405619284,17.557407702809645,5.5274485220758,26.596337765447373,2.254464213791849e-05,6.956177803527963e-05,0.04595522540502242,21.760311067709626
2021-05-28,2021-06-01,close,optimal_target_cardinality,,0.0383993581390823,25,4.582493744129473,22.91246872064736,7.72959638527306,35.224558850049895,2.9516689516642167e-05,0.00013093274675222348,0.044980535023939956,22.231838715741613
2021-06-30,2021-07-01,close,optimal_target_cardinality,,0.011730297419411383,25,1.402434948065049,7.012174740325249,1.3871255611457067,9.801735249536005,8.198403060478551e-06,3.38732066927889e-05,0.04476182441639894,22.340465631996
2021-07-30,2021-08-02,close,optimal_target_cardinality,,0.036416421407100184,25,4.356641641469913,21.78320820734958,6.554391635011141,32.69424148383064,2.7328556568149732e-05,0.0001235587259761424,0.04411053272976642,22.67032244036322
2021-08-31,2021-09-01,close,optimal_target_cardinality,,0.04526877523921684,25,5.4986554683226565,27.49327734161329,9.691915059755464,42.68384786969141,3.5140327061579085e-05,0.00014708196018995613,0.043318720028799475,23.084707935395425
2021-09-30,2021-10-01,close,optimal_target_cardinality,,0.022761506505946324,25,2.7332150591776463,13.66607529588823,2.3997634122301967,18.799053767296073,1.5655364666353282e-05,6.338125098324575e-05,0.04323188041892165,23.131078044949483
2021-10-29,2021-11-01,close,optimal_target_cardinality,,0.03183175711899559,25,3.849247191287049,19.246235956435246,3.9970979605628427,27.092581108285138,2.2404496742056828e-05,5.271030623056983e-05,0.04330608011897586,23.091445756639146
2021-11-30,2021-12-01,close,optimal_target_cardinality,,0.08817660407228126,25,9.731219638521585,48.65609819260792,16.022726874927947,74.41004470605745,6.742448834546694e-05,0.00013237186004010543,0.04260561559679558,23.471084409708922
2021-12-31,2022-01-03,close,optimal_target_cardinality,,0.033906730373979996,25,4.139886591814149,20.699432959070744,3.8439827631831793,28.683302314068072,2.3492358455458944e-05,2.661896683545619e-05,0.042430847712327496,23.567759163799796
2022-01-31,2022-02-01,close,optimal_target_cardinality,,0.02181856594459141,25,2.5197714358094037,12.598857179047016,2.368170085548254,17.486798700404673,1.5141725363753759e-05,2.5732960284467582e-05,0.0425979335253076,23.47531716311769
2022-02-28,2022-03-01,close,optimal_target_cardinality,,0.036999148944666035,25,4.16579120191125,20.82895600955625,5.174539873347682,30.169287084815185,2.6795340724070387e-05,5.305606421564184e-05,0.042616099579418316,23.465310290455477
2022-03-31,2022-04-01,close,optimal_target_cardinality,,0.02975766842270533,25,3.54857917204548,17.742895860227403,5.462590392029967,26.754065424302848,2.24354190580693e-05,2.7558874883688203e-05,0.04267132314558571,23.434942398861345
2022-04-29,2022-05-02,close,optimal_target_cardinality,,0.07456557702250317,25,8.228120699846338,41.1406034992317,53.398679816708224,102.76740401578627,9.313075317046481e-05,0.00030298714197472544,0.042467152084129794,23.547611528527845
2022-05-31,2022-06-01,close,optimal_target_cardinality,,0.07897268807175285,25,8.320672080344316,41.60336040172158,28.12248154401866,78.04651402608457,7.407506205934518e-05,0.00012232056808626705,0.04247573211019089,23.542854950817368
2022-06-30,2022-07-01,close,optimal_target_cardinality,,0.09345359993982215,25,8.704618428844837,43.5230921442242,36.70188762493162,88.92959819800066,9.54756507794217e-05,0.00015145467490332363,0.04235485712925555,23.610043045317585
2022-07-29,2022-08-01,close,optimal_target_cardinality,,0.015686943808136084,25,1.592004935088784,7.960024675443923,1.7048602407553903,11.256889851288097,1.1092063514343675e-05,2.3212175355822396e-05,0.042070143760726895,23.769826071607458
2022-08-31,2022-09-01,close,optimal_target_cardinality,,0.03288125817837133,25,3.2380192086142383,16.19009604307119,4.76681656544447,24.1949318171299,2.456933540019399e-05,5.485102061670731e-05,0.04203152689717644,23.791664824510033
2022-09-30,2022-10-03,close,optimal_target_cardinality,,0.07425141064281827,25,6.786142227289239,33.930711136446206,35.479104706676075,76.19595807041152,8.337074559471872e-05,0.0001984113236748175,0.04217676986120061,23.70973413305231
2022-10-31,2022-11-01,close,optimal_target_cardinality,,0.027213208653725757,25,2.725793537535195,13.628967687675976,2.9440506308045635,19.298811856015735,1.926714501941516e-05,7.893678809391792e-05,0.042132685333569425,23.734542246307882
2022-11-30,2022-12-01,close,optimal_target_cardinality,,0.012534508117930972,25,1.3082882544854981,6.541441272427493,1.020035457513745,8.869764984426736,8.497985120653632e-06,1.008930039094926e-05,0.042173123680977455,23.711784015919562
2022-12-30,2023-01-03,close,optimal_target_cardinality,,0.07839806039142182,25,7.495334974675256,37.476674873376275,20.97276862897642,65.94477847702795,6.897547265077323e-05,8.523638534974636e-05,0.0416742852771307,23.995612482615577
2023-01-31,2023-02-01,close,optimal_target_cardinality,,0.035382253432698955,25,3.823789532879984,19.118947664399915,5.501095269948277,28.443832467228177,2.6319620373946092e-05,3.508406146652455e-05,0.04119035081893627,24.277530540970147
2023-02-28,2023-03-01,close,optimal_target_cardinality,,0.017282190906585428,25,1.80285383321722,9.0142691660861,1.81275976711912,12.62988276642244,1.2107029481563467e-05,1.6344794226430196e-05,0.04139032496335815,24.16023553536426
2023-03-31,2023-04-03,close,optimal_target_cardinality,,0.02175108067343223,25,2.284060632439238,11.420303162196184,2.0601434641107677,15.76450725874619,1.5012520433650022e-05,1.4321769751495768e-05,0.04165038658926379,24.009380989941874
2023-04-28,2023-05-01,close,optimal_target_cardinality,,0.013815704458928048,25,1.464203896367024,7.321019481835116,1.0685809092034082,9.853804287405548,9.297697415550958e-06,2.7985056616689758e-05,0.041945330476924295,23.840555995860793
2023-05-31,2023-06-01,close,optimal_target_cardinality,,0.09862365464356397,25,10.520038690517783,52.6001934525889,19.286048845512923,82.4062809886196,7.725455044198227e-05,0.00013020180254607618,0.041789901137834366,23.929226266933014
2023-06-30,2023-07-03,close,optimal_target_cardinality,,0.024348963828006432,25,2.8807263794997082,14.403631897498535,6.388998591913973,23.673356868912215,2.0009595989076116e-05,0.0002153102423958147,0.041799088909176704,23.923966433164452
2023-07-31,2023-08-01,close,optimal_target_cardinality,,0.02135939154534921,25,2.542188968477413,12.710944842387065,2.0920561665082165,17.345189977372694,1.4573373921021397e-05,2.746068446062073e-05,0.04174184696085426,23.956774144129405
2023-08-31,2023-09-01,close,optimal_target_cardinality,,0.018535426950530925,25,2.1061046348324197,10.530523174162097,2.876502813625707,15.513130622620224,1.3652811672982289e-05,0.0001392666781625721,0.04198742474231564,23.816654775499554
2023-09-29,2023-10-02,close,optimal_target_cardinality,,0.019603649915723716,25,2.1053495487987877,10.526747743993939,1.615229827247263,14.24732712003999,1.3266187235056301e-05,6.15132113985572e-05,0.042004476964948294,23.80698611803869
2023-10-31,2023-11-01,close,optimal_target_cardinality,,0.11103979466666065,25,11.551739851169668,57.75869925584834,46.29806930342977,115.60850841044778,0.00011112737302784059,0.000707094689196668,0.04249277364197848,23.533413196923043
2023-11-30,2023-12-01,close,optimal_target_cardinality,,0.020840933992323837,25,2.4540829616631363,12.27041480831568,1.739961618032821,16.464459388011637,1.3982196881082785e-05,1.3085896615224751e-05,0.042323685699484526,23.627431861686357
2023-12-29,2024-01-02,close,optimal_target_cardinality,,0.06798988620625834,25,8.38813740326889,41.940687016344455,19.375267033536435,69.70409145314979,5.649851711016803e-05,0.00014424379278710713,0.04145489797199144,24.12260188592526
2024-01-31,2024-02-01,close,optimal_target_cardinality,,0.03230041934038062,25,4.2009839954306525,21.004919977153268,7.632159645575335,32.838063618159254,2.524844718157293e-05,7.180207006444382e-05,0.04165656161830239,24.00582191979657
2024-02-29,2024-03-01,close,optimal_target_cardinality,,0.03870264550858767,25,5.344361813886537,26.72180906943269,4.222737396415191,36.28890827973442,2.6279597114755356e-05,0.00010365673922927436,0.04176811231103776,23.941709229117762
2024-03-28,2024-04-01,close,optimal_target_cardinality,,0.028415782897494142,25,4.1347944165211805,20.673972082605903,5.309533489054079,30.118299988181164,2.06983706441641e-05,4.3028086802608675e-05,0.04169169421368014,23.985592786773193
2024-04-30,2024-05-01,close,optimal_target_cardinality,,0.032845189136403,25,4.5650174513877255,22.825087256938627,8.345871671077857,35.73597637940421,2.5711947777959757e-05,6.51499501347405e-05,0.04191269259402768,23.85912090368764
2024-05-31,2024-06-03,close,optimal_target_cardinality,,0.09190625815226064,25,13.132322351620338,65.66161175810169,68.76338179281697,147.557315902539,0.00010326765064459556,0.0004454476596979064,0.04187205243515682,23.882278079122173
2024-06-28,2024-07-01,close,optimal_target_cardinality,,0.027697864453363683,25,4.065016764983392,20.325083824916963,8.228424523814324,32.61852511371468,2.222533237872144e-05,6.245137507514884e-05,0.0420959830421517,23.75523571925322
2024-07-31,2024-08-01,close,optimal_target_cardinality,,0.03338337804766093,25,4.879775168944643,24.398875844723218,3.212031742797641,32.4906827564655,2.2227432779864824e-05,2.7070308424158412e-05,0.04216071542867947,23.718762592907957
2024-08-30,2024-09-03,close,optimal_target_cardinality,,0.03224049509913945,25,4.879373311430769,24.396866557153842,5.309607592758693,34.585847461343306,2.285262418771674e-05,3.858485890536952e-05,0.0422186160979932,23.686233525014423
2024-09-30,2024-10-01,close,optimal_target_cardinality,,0.08441148296638648,25,13.57663343464979,67.88316717324894,43.781684923886594,125.24148553178532,7.786775398730455e-05,0.0001027359241549209,0.04181221878392322,23.916453828192907
2024-10-31,2024-11-01,close,optimal_target_cardinality,,0.10636731637188125,25,17.87861315296366,89.3930657648183,78.5649914876363,185.83667040541826,0.00011056197561516935,0.0003381791939000787,0.041682321231435455,23.990986357204896
2024-11-29,2024-12-02,close,optimal_target_cardinality,,0.0410787237056384,25,7.496279847892617,37.48139923946308,9.976504901834321,54.954183989190014,3.011424048150199e-05,2.8973764199539074e-05,0.041680725290986334,23.991904963713647
2024-12-31,2025-01-02,close,optimal_target_cardinality,,0.03764173047544646,25,6.654002878166664,33.27001439083331,8.572412429754655,48.49642969875463,2.743445665964192e-05,5.790473195015712e-05,0.04211888857803765,23.742316897731175
2025-01-31,2025-02-03,close,optimal_target_cardinality,,0.042485853269554716,25,7.843920253487818,39.219601267439096,10.880018130017746,57.94353965094466,3.1384571030461756e-05,9.34014298183804e-05,0.042132861828690145,23.73444282199353
2025-02-28,2025-03-03,close,optimal_target_cardinality,,0.017669081453735202,25,3.1579495273992,15.789747636995997,1.6180391164686665,20.565736280863863,1.1506759888017865e-05,2.767089025830645e-05,0.04174269488258956,23.956287508813656
2025-03-31,2025-04-01,close,optimal_target_cardinality,,0.019450009058604285,25,3.3165455962285235,16.58272798114262,2.5386183657942833,22.437891943165425,1.3158787928223635e-05,3.154417978156478e-05,0.04173895715666812,23.958432795684793
2025-04-30,2025-05-01,close,optimal_target_cardinality,,0.02848546228229952,25,4.86755754459564,24.33778772297819,9.836223311318994,39.04156857889283,2.284753942828319e-05,5.163452495298634e-05,0.04210048620587141,23.752694805233347
2025-05-30,2025-06-02,close,optimal_target_cardinality,,0.0938264816335496,25,17.660107794261258,88.3005389713063,76.08431868832012,182.0449654538877,9.671876755582321e-05,0.0002760625692137583,0.041979929145239965,23.8209072850088
2025-06-30,2025-07-01,close,optimal_target_cardinality,,0.03648593137965424,25,7.306284204774908,36.531421023874536,15.281592237950257,59.1192974665997,2.9522840477106477e-05,3.9713649202419976e-05,0.041909515439516105,23.860929660310724
2025-07-31,2025-08-01,close,optimal_target_cardinality,,0.05097902348582234,25,10.45423318394169,52.27116591970844,12.496713765601545,75.22211286925167,3.668131168630483e-05,3.698058947278726e-05,0.04200365404334922,23.807452536580875
2025-08-29,2025-09-02,close,optimal_target_cardinality,,0.034183208193868796,25,7.281571594651541,36.407857973257705,7.537832702682634,51.22726227059188,2.4048547056569336e-05,4.170278805891568e-05,0.04199714326526046,23.811143383821257
2025-09-30,2025-10-01,close,optimal_target_cardinality,,0.03788468543854846,25,8.083330897150532,40.416654485752666,10.720168414698714,59.22015379760191,2.775510401331562e-05,6.397125816983477e-05,0.04203770421645951,23.788168708044203
