factor,coefficient,annualized_coefficient,t_stat,p_value
alpha,0.0001125873414183986,0.028372010037436446,0.857777315228537,0.39101543821540796
Mkt-RF,1.0560804512061766,1.0560804512061766,64.11054591977594,0.0
SMB,0.14790492321438836,0.14790492321438836,5.796615461386265,6.766660352505401e-09
HML,0.09939274032812818,0.09939274032812818,4.4404209381216635,8.978308594394598e-06
RMW,-0.04599831697403217,-0.04599831697403217,-1.614711619863386,0.10637316000540935
CMA,0.12113344479611395,0.12113344479611395,4.029125628209267,5.598469564488936e-05
Mom,-0.03336509405050541,-0.03336509405050541,-2.1856854898286104,0.028838623197114707
