date,symbol,weight,sector,position_value
2020-02-03,ORLY,0.05000000087733218,Consumer Discretionary,49959.66614809184
2020-02-03,NVDA,0.05000000087750173,Information Technology,49959.66614826125
2020-02-03,AMZN,0.050000000802725784,Consumer Discretionary,49959.666073545624
2020-02-03,GOOG,0.050000000805104375,Communication Services,49959.666075922294
2020-02-03,GOOGL,0.05000000080317236,Communication Services,49959.66607399184
2020-02-03,BKNG,0.05000000073319653,Consumer Discretionary,49959.66600407246
2020-02-03,WU,0.05000000054491179,Industrials,49959.66581593961
2020-02-03,AVGO,0.04999999999043211,Information Technology,49959.66526190722
2020-02-03,F,0.050000000169801,Consumer Discretionary,49959.66544113142
2020-02-03,MCO,0.049999999420668795,Financials,49959.66469260353
2020-02-03,TGT,0.04999999931976528,Consumer Staples,49959.66459178142
2020-02-03,AAPL,0.04999999808324955,Information Technology,49959.663356263176
2020-02-03,LRCX,0.049999996825280786,Information Technology,49959.66209930921
2020-02-03,SPGI,0.049999998539405933,Financials,49959.663812051585
2020-02-03,ODFL,0.04999999683844557,Industrials,49959.662112463375
2020-02-03,QCOM,0.04959993637186589,Information Technology,49559.924372490015
2020-02-03,FTNT,0.0001000623082118317,Information Technology,99.9815884910703
2020-02-03,LMT,0.04999999539539701,Industrials,49959.660670578916
2020-02-03,PHM,0.04959998849142746,Consumer Discretionary,49559.976450007016
2020-02-03,ETR,0.04999999304124708,Utilities,49959.65831832807
2020-02-03,MA,0.04779998357263554,Financials,47761.42358541024
2020-02-03,LW,0.0001000213065864197,Consumer Staples,99.94061994144691
2020-02-03,INTC,0.00010000096823818354,Information Technology,99.92029800004585
2020-02-03,NEM,0.00010000184427263182,Materials,99.9211733278019
2020-02-03,KR,0.00010000175238149983,Consumer Staples,99.92108151079798
2020-02-03,MS,0.00010000155328755924,Financials,99.92088257746539
2020-02-03,QRVO,0.00010000064851866687,Information Technology,99.91997853844518
2020-02-03,SHW,0.00010000130643863592,Materials,99.92063592767376
2020-02-03,URI,0.00010000119129767049,Industrials,99.92052087959192
2020-02-03,AAL,0.00010000113505306715,Industrials,99.9204646803608
2020-02-03,LOW,0.00010000078191051717,Consumer Discretionary,99.920111822689
2020-02-03,GEN,0.00010000035910471935,Information Technology,99.91968935796632
2020-02-03,COO,0.00010000110400746602,Health Care,99.92043365980398
2020-02-03,NDAQ,0.00010000107202463908,Financials,99.92040170277741
2020-02-03,DVA,0.00010000106882879297,Health Care,99.92039850950938
2020-02-03,PCAR,0.0001000010275049329,Industrials,99.92035721898503
2020-02-03,CCL,0.00010000067209600627,Consumer Discretionary,99.92000209676486
2020-02-03,SYF,0.00010000093097678249,Financials,99.92026076870336
2020-02-03,EBAY,0.00010000047869640667,Consumer Discretionary,99.91980885317967
2020-02-03,ALLE,0.00010000084624910103,Industrials,99.92017610937127
2020-02-03,BBY,0.00010000043132039272,Consumer Discretionary,99.9197615153837
2020-02-03,T,0.00010000071869219592,Communication Services,99.92004865536562
2020-02-03,MET,0.00010000070832980713,Financials,99.9200383013361
2020-02-03,KMI,0.00010000070003232453,Energy,99.92003001054704
2020-02-03,OKE,0.00010000067950751427,Energy,99.92000950229404
2020-02-03,CTAS,0.00010000068036082367,Industrials,99.92001035491508
2020-02-03,BMY,0.00010000065066118643,Health Care,99.91998067923637
2020-02-03,HUM,0.0001000006109765833,Health Care,99.9199410266466
2020-02-03,AVY,0.00010000048850627707,Materials,99.91981865513651
2020-02-03,IDXX,0.00010000047236080506,Health Care,99.91980252268895
2020-02-04,ORLY,0.04952398672003318,Consumer Discretionary,50126.922400912474
2020-02-04,NVDA,0.05075531568577147,Information Technology,51373.24232795081
2020-02-04,AMZN,0.05047856085351742,Consumer Discretionary,51093.118110995056
2020-02-04,GOOG,0.04806758575897964,Communication Services,48652.79031271745
2020-02-04,GOOGL,0.04812060789668682,Communication Services,48706.457974761775
2020-02-04,BKNG,0.05004259867613825,Consumer Discretionary,50651.84826010928
2020-02-04,WU,0.05003289097663611,Industrials,50642.02237306213
2020-02-04,AVGO,0.05038883863313389,Information Technology,51002.30355674223
2020-02-04,F,0.05045805068556537,Consumer Discretionary,51072.35823955793
2020-02-04,MCO,0.050464993280533714,Financials,51079.38535797645
2020-02-04,TGT,0.049683381551688444,Consumer Staples,50288.25780394977
2020-02-04,AAPL,0.05098825852954642,Information Technology,51609.02116215019
2020-02-04,LRCX,0.05207280681846297,Information Technology,52706.77341351671
2020-02-04,SPGI,0.04973433947154706,Financials,50339.83611707922
2020-02-04,ODFL,0.05071898946054785,Industrials,51336.47384476716
2020-02-04,QCOM,0.05035095838873208,Information Technology,50963.962134788635
2020-02-04,FTNT,0.00010182317403218292,Information Technology,103.06283240442683
2020-02-04,LMT,0.05016456938525906,Industrials,50775.30391617038
2020-02-04,PHM,0.048327957764744155,Consumer Discretionary,48916.33224850931
2020-02-04,ETR,0.048750102545857224,Utilities,49343.616481590754
2020-02-04,MA,0.04785581195845424,Financials,48438.43824680857
2020-02-04,LW,9.930885735281024e-05,Consumer Staples,100.51790487686873
2020-02-04,INTC,0.00010031213778029451,Information Technology,101.5333998615347
2020-02-04,NEM,9.577436680479041e-05,Materials,96.94038325226819
2020-02-04,KR,0.00010021939251276238,Consumer Staples,101.43952545568534
2020-02-04,MS,0.0001013840479739574,Financials,102.61836015365012
2020-02-04,QRVO,9.902099730249875e-05,Information Technology,100.22654024005426
2020-02-04,SHW,0.00010078960143799703,Materials,102.0166764574641
2020-02-04,URI,0.00010438618131094992,Industrials,105.65704332088677
2020-02-04,AAL,0.00010371655493805937,Industrials,104.97926450188245
2020-02-04,LOW,0.00010054637836178764,Consumer Discretionary,101.77049223291483
2020-02-04,GEN,0.00010090520047493789,Information Technology,102.13368286866263
2020-02-04,COO,9.983339133574872e-05,Health Care,101.04882486132068
2020-02-04,NDAQ,9.945608196045054e-05,Financials,100.66692188804778
2020-02-04,DVA,0.00010052542475287944,Health Care,101.74928352179677
2020-02-04,PCAR,0.00010116189551350026,Industrials,102.39350307157675
2020-02-04,CCL,0.00010058859172028003,Consumer Discretionary,101.81321952297313
2020-02-04,SYF,9.941875193206196e-05,Financials,100.62913738077786
2020-02-04,EBAY,0.00010738701148739112,Consumer Discretionary,108.6944074620886
2020-02-04,ALLE,0.0001010111267952517,Industrials,102.2408988015923
2020-02-04,BBY,0.00010037361513715264,Consumer Discretionary,101.59562568180361
2020-02-04,T,0.0001005077134204491,Communication Services,101.7313565606381
2020-02-04,MET,9.97313668838234e-05,Financials,100.9455583005414
2020-02-04,KMI,9.961950520934343e-05,Energy,100.83233475276865
2020-02-04,OKE,9.934142395677487e-05,Energy,100.55086796683612
2020-02-04,CTAS,0.00010010085741442892,Industrials,101.31954723766474
2020-02-04,BMY,9.982050404712046e-05,Health Care,101.03578067486052
2020-02-04,HUM,0.00010158099120896506,Health Care,102.81770109755317
2020-02-04,AVY,0.00010083265746248148,Materials,102.06025667265205
2020-02-04,IDXX,9.991715764376502e-05,Health Care,101.13361099224106
2020-02-05,ORLY,0.05068541289344642,Consumer Discretionary,51555.99135159292
2020-02-05,NVDA,0.051247616240339876,Information Technology,52127.85116757606
2020-02-05,AMZN,0.04999019254388655,Consumer Discretionary,50848.829817667756
2020-02-05,GOOG,0.047869579344942,Communication Services,48691.792723490405
2020-02-05,GOOGL,0.047905207042161314,Communication Services,48728.0323661185
2020-02-05,BKNG,0.051793747908890825,Consumer Discretionary,52683.36325622838
2020-02-05,WU,0.05062090610511218,Industrials,51490.37658727266
2020-02-05,AVGO,0.05107116099456148,Information Technology,51948.36510628227
2020-02-05,F,0.04545149173618021,Consumer Discretionary,46232.171764955485
2020-02-05,MCO,0.04974266111264293,Financials,50597.046758205026
2020-02-05,TGT,0.05043441858258252,Consumer Staples,51300.68593369287
2020-02-05,AAPL,0.051151274354289976,Information Technology,52029.854502254886
2020-02-05,LRCX,0.05185178723274079,Information Technology,52742.39947015351
2020-02-05,SPGI,0.04896651643417676,Financials,49807.57092982994
