cost_bps,ending_value,total_return,transaction_cost_paid
5.0,1926760.3985681534,0.9267603985681534,1654.5295239313991
10.0,1924217.121749271,0.924217121749271,3306.8970340076444
25.0,1916604.277753681,0.9166042777536809,8251.050620034628
50.0,1903972.6558950827,0.9039726558950827,16448.281950919984
