month,portfolio_return,benchmark_return
2023-01,0.0,0.061752857834678654
2023-02,-0.02551342533546974,-0.026112493931818803
2023-03,0.013534243375922461,0.035051612577109204
2023-04,-0.01585139173644967,0.014642341662481462
2023-05,-0.008028768039154865,0.002482347368193194
2023-06,0.09101454938661346,0.06472746490423376
2023-07,0.04197803773696518,0.031138932355011084
2023-08,-0.0039735983605360126,-0.017716390070854127
2023-09,-0.040966260689111134,-0.04871936746562466
2023-10,-0.024255525606330153,-0.02197968873798295
2023-11,0.0958819144673424,0.08917926878196969
2023-12,0.0556671721655384,0.04422923115635968
2024-01,0.04610131657016203,0.01589570759899117
2024-02,0.03802410321088123,0.0517206406237225
2024-03,0.04840849277054016,0.031018779915342964
2024-04,-0.052694532960287366,-0.04161507173789902
2024-05,0.054613523471230385,0.0480211901511991
2024-06,0.028002326879299266,0.03466980128308306
2024-07,0.01681407608477392,0.011321316887868083
2024-08,0.017170399816547333,0.02283470693663059
2024-09,0.015038552903566593,0.02019688409060083
2024-10,-0.005008049968405204,-0.00989674330315149
2024-11,0.060542486075067625,0.057301295482098835
2024-12,-0.031626808913991944,-0.024990137048483407
2025-01,0.01680995665048024,0.027016304240443434
2025-02,-0.018146271701029892,-0.01424209269982446
2025-03,-0.04405683613101263,-0.05754469768137538
2025-04,0.004952471246010948,-0.007624943346289492
2025-05,0.04027184568270137,0.061523826140782445
2025-06,0.05080064539606832,0.04960683946771627
2025-07,0.009922617469996897,0.021666562530641142
2025-08,0.03739696946350057,0.019066444295036122
2025-09,0.03228015833456532,0.03532368721870216
2025-10,0.0060763666778496095,0.022686871904923578
2025-11,0.009345182439552513,0.0012996181666717899
2025-12,-0.015711440325860804,-0.0005241344225136446
2026-01,0.04403996471140603,0.013662958900920064
2026-02,0.035706473717459275,-0.008668344740704104
2026-03,-0.03921357859746277,-0.050932690968577
2026-04,0.10282857710889659,0.10423338582985786
