date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,cash_interest,execution_price_model,delisting_liquidations,missing_return_fills,drawdown,benchmark_value,secondary_benchmark_return,internal_equal_weight_return,internal_cap_weight_return,internal_benchmark_coverage
2021-01-29,0.0,0.0,-0.019311475173124593,0.019311475173124593,1000000.0,0.0,0.0,1000000.0,0.0,close,0,0,0.0,980688.5248268754,-0.020019542440221638,0.0,0.0,0.0
2021-02-01,-0.0010571380035158118,0.0,0.016051767614439383,-0.017108905617955195,998942.8619964842,1.0000000000000002,1057.1380035157906,0.0,0.0,close,0,0,-0.0010571380035158118,996430.3091295438,0.016645247449536438,0.012952513662007876,0.010785349228817215,1.0
2021-02-02,0.01752440891005147,0.01752440891005147,0.013898223484416938,0.0036261854256345316,1016448.7451878877,0.0,0.0,0.0,0.0,close,0,0,0.0,1010278.9202524729,0.014140658116980953,0.013984353114811457,0.02264921110322064,1.0
2021-02-03,-0.004659477296262704,-0.004659477296262704,0.0010087690809532646,-0.005668246377215969,1011712.62533687,0.0,0.0,0.0,0.0,close,0,0,-0.004659477296262704,1011298.0583903623,0.0007860556528089813,0.0022452574216038925,0.021848802140932065,1.0
2021-02-04,0.010504040101378065,0.010504040101378065,0.010853322230420792,-0.00034928212904272726,1022339.6953244789,0.0,0.0,0.0,0.0,close,0,0,0.0,1022274.0020890719,0.011365718217136722,0.012640328151397939,0.019689901043059507,1.0
2021-02-05,-0.0020504758064471273,-0.0020504758064471273,0.003897495164625342,-0.005947970971072469,1020243.4125132455,0.0,0.0,0.0,0.0,close,0,0,-0.0020504758064471273,1026258.3100691362,0.003935940797909154,0.005190507711090982,0.007060875921544487,1.0
2021-02-08,0.005469094465069491,0.005469094465069491,0.007399348360373592,-0.0019302538953041015,1025823.2201136452,0.0,0.0,0.0,0.0,close,0,0,0.0,1033851.9528130661,0.007222183281301309,0.010705630145767461,0.010844238194711633,1.0
2021-02-09,0.004882688740736718,0.004882688740736718,-0.0011135249921484514,0.0059962137328851695,1030831.9956004804,0.0,0.0,0.0,0.0,close,0,0,0.0,1032700.7328254272,-0.0006661098262742415,-0.000545964989566925,-0.011801924362459847,1.0
2021-02-10,-0.0020942667015462213,-0.0020942667015462213,-0.00034518493235935477,-0.0017490817691868665,1028673.1584772058,0.0,0.0,0.0,0.0,close,0,0,-0.0020942667015462213,1032344.2600928195,-0.0004355490332869083,0.0022762352928906676,-0.0031812139996329446,1.0
2021-02-11,0.004101773279232779,0.004101773279232779,0.0016624551635393559,0.002439318115693423,1032892.5425517116,0.0,0.0,0.0,0.0,close,0,0,0.0,1034060.4861385609,0.0016151329528637515,0.0009996916329082094,-0.0032591516205060147,1.0
2021-02-12,0.00659075354918337,0.00659075354918337,0.0047110331133788375,0.0018797204358045327,1039700.0827424593,0.0,0.0,0.0,0.0,close,0,0,0.0,1038931.9793299963,0.004939695259884358,0.0052880199141078135,0.0005717022420522605,1.0
2021-02-16,-0.0002468213918338513,-0.0002468213918338513,-0.0005692724183511411,0.00032245102651728974,1039443.462520947,0.0,0.0,0.0,0.0,close,0,0,-0.0002468213918337403,1038340.5440096207,-0.0008660460601583875,0.0005881703600266867,0.03801392100989509,1.0
2021-02-17,-0.0009336952228887752,-0.0009336952228887752,-0.0003204020092266724,-0.0006132932136621028,1038472.9391255282,0.0,0.0,0.0,0.0,close,0,0,-0.0011802861587679736,1038007.8576130585,0.00022946340159024636,-0.00011374250194130167,0.013612974202362812,1.0
