factor,coefficient,annualized_coefficient,t_stat,p_value
alpha,4.80810519314406e-05,0.012116425086723032,0.4360662247486361,0.6627886815736379
Mkt-RF,0.977359515431003,0.977359515431003,83.97885944573774,0.0
SMB,0.09712160559690058,0.09712160559690058,4.42274891773181,9.745297136271699e-06
HML,0.10979956795781654,0.10979956795781654,6.132171846270306,8.668738957091143e-10
RMW,-0.08061278172746382,-0.08061278172746382,-3.1926392684752622,0.0014097894306734674
CMA,0.14406419477907215,0.14406419477907215,5.006171235812689,5.552336769043885e-07
Mom,-0.05420115633397444,-0.05420115633397444,-4.576985597307068,4.717239235813183e-06
