metric,estimate,lower_95,upper_95,one_sided_lower_95,bootstrap_samples,block_size,seed
sharpe_ratio,1.041330258980967,0.2884669579451481,1.9518503046058997,0.392807127277824,2000,21,42
alpha_annualized,0.05584950591330695,-0.021674250702214758,0.13587986075093872,-0.006686500453566706,2000,21,42
max_drawdown,-0.2371761584584341,-0.38741332840419795,-0.1456276348750725,-0.36282896110116414,2000,21,42
