category,metric,value
performance,total_return,0.16826392747555152
performance,gross_total_return,0.16966207153988488
performance,net_total_return,0.16826392747555152
performance,benchmark_total_return,0.09535022667283699
performance,cagr,0.16826392747555152
performance,annualized_volatility,0.11931792290146807
performance,downside_volatility,0.0805050037358593
performance,sharpe_ratio,1.3635161245552399
performance,sortino_ratio,2.020891923170272
performance,calmar_ratio,2.6233973417242775
performance,omega_ratio,1.2754079556372238
performance,max_drawdown,-0.06413970342935427
performance,var_95_daily,-0.010971684694375844
performance,cvar_95_daily,-0.0167345824853294
benchmark,alpha_annualized,0.08825974673894144
benchmark,beta,0.7469647964074084
benchmark,correlation,0.818154479130215
benchmark,r_squared,0.6693767517208334
benchmark,tracking_error,0.07616146389388216
benchmark,information_ratio,0.827790854099535
benchmark,up_capture,0.8971597300889755
benchmark,down_capture,0.7887771796620282
portfolio,average_turnover,0.11231861962987083
portfolio,average_number_of_holdings,35.63636363636363
portfolio,cost_drag,0.001398144064333362
portfolio,max_adv_participation,0.0010440300507393299
portfolio,average_holding_period_days,190.30645161290323
portfolio,estimated_capacity,95782683.58193809
portfolio,average_hhi,0.04670032037344343
portfolio,average_effective_holdings,21.437863293205275
