date,sector,portfolio_contribution,internal_cap_benchmark_contribution,active_contribution,portfolio_start_wealth,benchmark_start_wealth,portfolio_linked_contribution,benchmark_linked_contribution,active_linked_contribution
2024-02-01,Communication Services,0.0,0.0009679072510428824,-0.0009679072510428824,1.0,1.0,0.0,0.0009679072510428824,-0.0009679072510428824
2024-02-01,Consumer Discretionary,0.0,0.002186652404402613,-0.002186652404402613,1.0,1.0,0.0,0.002186652404402613,-0.002186652404402613
2024-02-01,Consumer Staples,0.0,0.0011844526722166395,-0.0011844526722166395,1.0,1.0,0.0,0.0011844526722166395,-0.0011844526722166395
2024-02-01,Energy,0.0,-1.5917862386211328e-05,1.5917862386211328e-05,1.0,1.0,0.0,-1.5917862386211328e-05,1.5917862386211328e-05
2024-02-01,Financials,0.0,-0.00033159629446925256,0.00033159629446925256,1.0,1.0,0.0,-0.00033159629446925256,0.00033159629446925256
2024-02-01,Health Care,0.0,0.0017869820750461415,-0.0017869820750461415,1.0,1.0,0.0,0.0017869820750461415,-0.0017869820750461415
2024-02-01,Industrials,0.0,0.0015628748029660913,-0.0015628748029660913,1.0,1.0,0.0,0.0015628748029660913,-0.0015628748029660913
2024-02-01,Information Technology,0.0,0.003474043885427332,-0.003474043885427332,1.0,1.0,0.0,0.003474043885427332,-0.003474043885427332
2024-02-01,Materials,0.0,0.0004101136927066758,-0.0004101136927066758,1.0,1.0,0.0,0.0004101136927066758,-0.0004101136927066758
2024-02-01,Real Estate,0.0,0.0004192883258446593,-0.0004192883258446593,1.0,1.0,0.0,0.0004192883258446593,-0.0004192883258446593
2024-02-01,Transaction Costs,-0.0008759158649851704,0.0,-0.0008759158649851704,1.0,1.0,-0.0008759158649851704,0.0,-0.0008759158649851704
2024-02-01,Utilities,0.0,0.00043139575962209005,-0.00043139575962209005,1.0,1.0,0.0,0.00043139575962209005,-0.00043139575962209005
2024-02-02,Communication Services,-0.0020076165818072693,3.362779725197314e-05,-0.0020412443790592425,0.9991240841350147,1.0120761967124197,-0.002005858078592457,3.4033893146593336e-05,-0.00203989197173905
2024-02-02,Consumer Discretionary,3.557761937814377e-06,0.0032041939254989797,-0.0032006361635611652,0.9991240841350147,1.0120761967124197,3.5546456376892045e-06,0.0032428884016480453,-0.003239333756010356
2024-02-02,Consumer Staples,-0.00047394778266849,-0.0001425080797324959,-0.0003314397029359941,0.9991240841350147,1.0120761967124197,-0.00047353264428647604,-0.00014422903533645471,-0.00032930360895002135
2024-02-02,Energy,-7.215011447036044e-11,4.817463959501404e-05,-4.817471174512851e-05,0.9991240841350147,1.0120761967124197,-7.208691704043535e-11,4.875640601931335e-05,-4.875647810623039e-05
2024-02-02,Financials,0.0009536923788766126,0.0004586579030268468,0.0004950344758497658,0.9991240841350147,1.0120761967124197,0.000952857024591639,0.00046419674608750487,0.0004886602785041342
2024-02-02,Health Care,-0.0004915420524819774,-0.00010293682892482465,-0.00038860522355715275,0.9991240841350147,1.0120761967124197,-0.000491111502999901,-0.00010417991431987352,-0.00038693158868002744
2024-02-02,Industrials,-0.0004421015061330527,0.0005732697960063262,-0.001015371302139379,0.9991240841350147,1.0120761967124197,-0.0004417142624098969,0.0005801927148321874,-0.0010219069772420843
2024-02-02,Information Technology,0.004936912918171691,0.0019641627980961853,0.002972750120075506,0.9991240841350147,1.0120761967124197,0.004932588597822614,0.0019878824144212116,0.0029447061834014026
2024-02-02,Materials,-2.1390298662872562e-10,-0.00013456694758985006,0.00013456673368686343,0.9991240841350147,1.0120761967124197,-2.1371562560916978e-10,-0.00013619200451993495,0.00013619179080430935
2024-02-02,Real Estate,-0.00011547645988670834,-0.0002949674196214382,0.00017949095973472987,0.9991240841350147,1.0120761967124197,-0.00011537531222346124,-0.0002985295042045415,0.00018315419198108027
2024-02-02,Utilities,-0.001558603519224393,-0.00041298363904817745,-0.0011456198801762156,0.9991240841350147,1.0120761967124197,-0.0015572383136746827,-0.00041797091071233414,-0.0011392674029623486
2024-02-05,Communication Services,-0.0004623335001257392,0.0005721227623243507,-0.0010344562624500899,0.9999282540030772,1.0173330459194814,-0.0004623003295478619,0.0005820393924352991,-0.001044339721983161
2024-02-05,Consumer Discretionary,-0.0009062286781951395,-0.001596859725923367,0.0006906310477282274,0.9999282540030772,1.0173330459194814,-0.0009061636599151824,-0.0016245381688797672,0.0007183745089645848
2024-02-05,Consumer Staples,-0.0005180995727389797,-0.0004141306572703724,-0.00010396891546860724,0.9999282540030772,1.0173330459194814,-0.0005180624011686282,-0.0004213088029695048,-9.675359819912336e-05
2024-02-05,Energy,2.877577835466796e-10,-7.355814086924821e-05,7.355842862703175e-05,0.9999282540030772,1.0173330459194814,2.8773713807762673e-10,-7.483312750268657e-05,7.483341523982464e-05
2024-02-05,Financials,-0.0006674411902818048,-0.0007307441565391225,6.330296625731765e-05,0.9999282540030772,1.0173330459194814,-0.0006673933040482207,-0.0007434101785598078,7.60168745115871e-05
2024-02-05,Health Care,-0.0013008990329745412,0.000578756819087321,-0.001879655852061862,0.9999282540030772,1.0173330459194814,-0.0013008056986765246,0.0005887884376087745,-0.001889594136285299
2024-02-05,Industrials,-0.000496377244752238,-0.0004939529060788228,-2.424338673415161e-06,0.9999282540030772,1.0173330459194814,-0.0004963416316719634,-0.0005025146144819483,6.172982809984906e-06
2024-02-05,Information Technology,0.003925899164635107,-0.00014221494746328395,0.004068114112098391,0.9999282540030772,1.0173330459194814,0.003925617497085722,-0.00014467996567810168,0.004070297462763823
2024-02-05,Materials,-1.6929939293133742e-11,-0.0006187577446612506,0.0006187577277313112,0.9999282540030772,1.0173330459194814,-1.6928724637761312e-11,-0.0006294827010624987,0.0006294826841337742
2024-02-05,Real Estate,-0.00048316656894730316,-0.00047799881355450505,-5.167755392798104e-06,0.9999282540030772,1.0173330459194814,-0.00048313190368013423,-0.0004862839889393029,3.1520852591686755e-06
2024-02-05,Utilities,-0.0013435685747065326,-0.00046732725678148666,-0.0008762413179250459,0.9999282540030772,1.0173330459194814,-0.001343472179039706,-0.00047542746158270543,-0.0008680447174570006
2024-02-06,Communication Services,-0.001027454976723513,0.0002355344895445488,-0.0012629894662680619,0.9976762006632232,1.013401394739869,-0.0010250673775300347,0.00023869098021378886,-0.0012637583577438235
2024-02-06,Consumer Discretionary,-0.0004260716302781922,0.00041431853583663683,-0.000840390166114829,0.9976762006632232,1.013401394739869,-0.0004250815253063323,0.0004198709820834282,-0.0008449525073897605
2024-02-06,Consumer Staples,0.00014198779411826734,0.000134991902372759,6.995891745508338e-06,0.9976762006632232,1.013401394739869,0.0001416578429764649,0.0001368009821431422,4.856860833322697e-06
2024-02-06,Energy,-2.6974134852523453e-10,0.00012207254118612893,-0.00012207281092747746,0.9976762006632232,1.013401394739869,-2.691145237584303e-10,0.00012370848349746316,-0.00012370875261198693
2024-02-06,Financials,-0.0004572085166816665,0.00018289051374987484,-0.0006400990304315413,0.9976762006632232,1.013401394739869,-0.0004561460558338329,0.00018534150171881436,-0.0006414875575526472
2024-02-06,Health Care,0.0014767866088075726,0.0014647475882674386,1.2039020540133977e-05,0.9976762006632232,1.013401394739869,0.0014733548530654647,0.0014843772488920817,-1.1022395826616998e-05
2024-02-06,Industrials,0.0006116762597724977,0.0008010670490286768,-0.00018939078925617908,0.9976762006632232,1.013401394739869,0.0006102548468857162,0.000811802464765812,-0.00020154761788009577
2024-02-06,Information Technology,-0.0032068055336145714,-0.0005009841703229875,-0.002705821363291584,0.9976762006632232,1.013401394739869,-0.0031993535610423856,-0.0005076980569479116,-0.002691655504094474
2024-02-06,Materials,3.0956846439684066e-10,0.00038741343541460045,-0.00038741312584613606,0.9976762006632232,1.013401394739869,3.0884908940458826e-10,0.00039260531579012026,-0.00039260500694103084
2024-02-06,Real Estate,0.0003686072507264737,0.00030860690327227724,6.0000347454196485e-05,0.9976762006632232,1.013401394739869,0.0003677506814417044,0.0003127426662024776,5.500801523922682e-05
2024-02-06,Utilities,-6.06703167645981e-05,7.481976441314661e-05,-0.0001354900811777447,0.9976762006632232,1.013401394739869,-6.0529331122738484e-05,7.582245361039119e-05,-0.00013635178473312966
2024-02-07,Communication Services,-0.001373377954330634,0.000618546122857691,-0.001991924077188325,0.9951030410764917,1.0170754597618388,-0.001366652578901825,0.0006291080822893889,-0.001995760661191214
2024-02-07,Consumer Discretionary,0.0027312928690176883,0.0010672366556653495,0.0016640562133523387,0.9951030410764917,1.0170754597618388,0.0027179178400300375,0.0010854602122355227,0.0016324576277945149
2024-02-07,Consumer Staples,-0.00010575395674603915,5.6294103488350634e-05,-0.00016204806023438977,0.9951030410764917,1.0170754597618388,-0.00010523608396385533,5.725535118729475e-05,-0.00016249143515115007
2024-02-07,Energy,1.7807815720916043e-10,7.002983483268303e-05,-7.002965675452582e-05,0.9951030410764917,1.0170754597618388,1.7720611578813313e-10,7.122562645949673e-05,-7.122544925338094e-05
2024-02-07,Financials,0.0003135067695346188,0.0006636177548737986,-0.00035011098533917976,0.9951030410764917,1.0170754597618388,0.000311971539761966,0.0006749493331443879,-0.00036297779338242194
2024-02-07,Health Care,-7.076104014990244e-05,0.00042570673999208105,-0.0004964677801419835,0.9951030410764917,1.0170754597618388,-7.041452624290364e-05,0.0004329758783011594,-0.000503390404544063
2024-02-07,Industrials,0.0003679584739365641,0.0005633698248851939,-0.0001954113509486298,0.9951030410764917,1.0170754597618388,0.00036615659640413996,0.0005729896236610552,-0.00020683302725691522
2024-02-07,Information Technology,0.0050097732085421605,0.0030517760659652966,0.001957997142576864,0.9951030410764917,1.0170754597618388,0.004985240554923837,0.0031038865453818297,0.0018813540095420074
2024-02-07,Materials,9.39689279074842e-12,0.000209980001985753,-0.0002099799925888602,0.9951030410764917,1.0170754597618388,9.350876592743514e-12,0.00021356550706045155,-0.00021356549770957495
2024-02-07,Real Estate,-0.0008260662394638169,-1.0009126565662244e-05,-0.0008160571128981547,0.9951030410764917,1.0170754597618388,-0.0008220210270210657,-1.0180037003585362e-05,-0.0008118409900174803
2024-02-07,Utilities,-0.0002876023524130121,2.1372687627250707e-05,-0.0003089750400402628,0.9951030410764917,1.0170754597618388,-0.00028619397550694125,2.1737636094832174e-05,-0.0003079316116017734
2024-02-08,Communication Services,-0.0017874478413830205,0.0006464061335369352,-0.0024338539749199557,1.000833809602532,1.0239284335206507,-0.0017889382325571906,0.0006618736197306146,-0.0024508118522878052
2024-02-08,Consumer Discretionary,-0.00034436678377008364,0.0003191295199685612,-0.0006634963037386449,1.000833809602532,1.0239284335206507,-0.0003446539201011842,0.00032676578947160606,-0.0006714197095727902
2024-02-08,Consumer Staples,-0.000323514171457707,5.919046746243993e-05,-0.0003827046389201469,1.000833809602532,1.0239284335206507,-0.00032378392068042357,6.060680262817116e-05,-0.00038439072330859474
2024-02-08,Energy,5.401532676966064e-12,0.000395379005063382,-0.00039537899966184933,1.000833809602532,1.0239284335206507,5.406036526780509e-12,0.0004048398053015022,-0.00040483979989546566
2024-02-08,Financials,0.00010130778932714858,-0.00044924061361009216,0.0005505484029372407,1.000833809602532,1.0239284335206507,0.00010139226073470085,-0.0004599902377676376,0.0005613824985023384
2024-02-08,Health Care,-0.0022010735620247726,-0.00026480834544702483,-0.0019362652165777479,1.000833809602532,1.0239284335206507,-0.002202908838296668,-0.00027114479433676744,-0.0019317640439599007
2024-02-08,Industrials,-0.0003600391832680733,4.0783629172363425e-05,-0.0004008228124404367,1.000833809602532,1.0239284335206507,-0.00036033938739636997,4.175951753174519e-05,-0.0004020989049281152
2024-02-08,Information Technology,0.001970808644122481,0.0003690285380054846,0.0016017801061169966,1.000833809602532,1.0239284335206507,0.0019724519232947033,0.00037785881284437174,0.0015945931104503317
2024-02-08,Materials,1.6455227160890188e-11,-8.858403534833391e-05,8.858405180356107e-05,1.000833809602532,1.0239284335206507,1.6468947687308783e-11,-9.070371254915748e-05,9.070372901810518e-05
2024-02-08,Real Estate,0.000533150020885345,0.00013380055770547907,0.00039934946317986595,1.000833809602532,1.0239284335206507,0.0005335945664923493,0.00013700219545556062,0.0003965923710367887
2024-02-08,Utilities,0.00031720559752637634,-0.000171728720377486,0.0004889343179038623,1.000833809602532,1.0239284335206507,0.00031747008659957076,-0.00017583791964662508,0.0004933080062461959
2024-02-09,Communication Services,0.0011236307037709428,0.001971719501611046,-0.0008480887978401031,0.9987380941624965,1.024941463399314,0.001122212787626656,0.002020897071394191,-0.0008986842837675351
2024-02-09,Consumer Discretionary,-0.0011044045140416695,0.0013337041620659722,-0.0024381086761076417,0.9987380941624965,1.024941463399314,-0.001103010859538435,0.0013669686956096533,-0.0024699795551480883
2024-02-09,Consumer Staples,-0.0001864060878603217,-0.0005531423862946061,0.00036673629843428433,0.9987380941624965,1.024941463399314,-0.00018617086092990458,-0.0005669385668769821,0.00038076770594707755
2024-02-09,Energy,1.7443821163278363e-11,-0.000553179613462334,0.0005531796309061551,0.9987380941624965,1.024941463399314,1.7421808703524054e-11,-0.0005669767225447514,0.0005669767399665601
2024-02-09,Financials,6.933224943796748e-05,0.0004183541875202369,-0.0003490219380822694,0.9987380941624965,1.024941463399314,6.924475866767446e-05,0.0004287885531762226,-0.00035954379450854813
2024-02-09,Health Care,0.0005839548618054567,-8.300517651066188e-05,0.0006669600383161186,0.9987380941624965,1.024941463399314,0.0005832179657565058,-8.507544708255614e-05,0.0006682934128390619
2024-02-09,Industrials,-5.8199724796604383e-05,0.00011664941599407025,-0.00017484914079067462,0.9987380941624965,1.024941463399314,-5.812628222414245e-05,0.00011955882313363769,-0.00017768510535778013
2024-02-09,Information Technology,0.00644613820358284,0.0031548440927903925,0.003291294110792448,0.9987380941624965,1.024941463399314,0.006438003784154385,0.003233530521261266,0.003204473262893119
2024-02-09,Materials,6.65633674307213e-11,5.442169149541781e-05,-5.442162493205038e-05,0.9987380941624965,1.024941463399314,6.647937072879659e-11,5.577904812197953e-05,-5.57789816426088e-05
2024-02-09,Real Estate,5.0544174846413575e-05,4.636700081748392e-05,4.177174028929658e-06,0.9987380941624965,1.024941463399314,5.0480392857123085e-05,4.752346167130915e-05,2.956931185813933e-06
2024-02-09,Utilities,0.00035061663903423405,0.00010009361366504665,0.0002505230253691874,0.9987380941624965,1.024941463399314,0.0003501741938507109,0.00010259009486677849,0.0002475840989839324
2024-02-12,Communication Services,0.0002702041717583146,-0.0007383212160865972,0.0010085253878449117,1.006004120126618,1.0310981089320446,0.0002718265100642649,-0.0007612816096912978,0.0010331081197555627
2024-02-12,Consumer Discretionary,0.002594639904210115,-0.0005660098059873072,0.0031606497101974223,1.006004120126618,1.0310981089320446,0.0026102184338803094,-0.0005836116405905059,0.0031938300744708153
2024-02-12,Consumer Staples,0.00010459776816495846,0.0003132516883553473,-0.00020865392019038884,1.006004120126618,1.0310981089320446,0.00010522578572999701,0.0003229932234829688,-0.00021776743775297176
2024-02-12,Energy,-6.449005479791028e-11,0.00039215845218042996,-0.00039215851667048475,1.006004120126618,1.0310981089320446,-6.487726083388912e-11,0.00040435383844495895,-0.0004043539033222198
2024-02-12,Financials,0.0014530880885296029,0.0006224520242219041,0.0008306360643076988,1.006004120126618,1.0310981089320446,0.0014618126039676925,0.0006418091050761285,0.000820003498891564
2024-02-12,Health Care,0.0009804040788519487,0.00013428847130279888,0.0008461156075491498,1.006004120126618,1.0310981089320446,0.0009862905427140021,0.00013846458881169106,0.0008478259539023111
2024-02-12,Industrials,0.00018141309602240355,0.00012256371882071447,5.884937720168908e-05,1.006004120126618,1.0310981089320446,0.00018250232204346378,0.00012637521869971754,5.612710334374624e-05
2024-02-12,Information Technology,-0.004183661764544077,-0.002288796293007961,-0.0018948654715361165,1.006004120126618,1.0310981089320446,-0.004208780972347539,-0.002359973529451182,-0.0018488074428963568
2024-02-12,Materials,2.682299132677095e-10,0.00017495872081546866,-0.0001749584525855554,1.006004120126618,1.0310981089320446,2.698403978885212e-10,0.00018039960617399927,-0.00018039933633360138
2024-02-12,Real Estate,0.0001433466497445721,-7.69729867636071e-05,0.0002203196365081792,1.006004120126618,1.0310981089320446,0.00014420732024938675,-7.936670109080657e-05,0.00022357402134019332
2024-02-12,Utilities,0.00092346405183842,0.0002638962058369578,0.0006595678460014623,1.006004120126618,1.0310981089320446,0.0009290086409382714,0.00027210287879282874,0.0006569057621454426
2024-02-13,Communication Services,-0.0010963027158697664,-0.0016437830342434568,0.0005474803183736904,1.008486431518821,1.029400373910703,-0.0011056064137918925,-0.0016921108700782843,0.0005865044562863918
2024-02-13,Consumer Discretionary,-0.0029254473590722006,-0.00221196708213538,-0.0007134802769368205,1.008486431518821,1.029400373910703,-0.0029502739677468824,-0.0022769997414283268,-0.0006732742263185557
2024-02-13,Consumer Staples,-0.0006100173072632114,-0.000529013240399723,-8.100406686348846e-05,1.008486431518821,1.029400373910703,-0.0006151941773665962,-0.0005445664274711874,-7.062774989540887e-05
2024-02-13,Energy,5.896981649524116e-11,-0.0003266828675725111,0.0003266829265423276,1.008486431518821,1.029400373910703,5.947025980460546e-11,-0.00033628746602936354,0.00033628752549962336
2024-02-13,Financials,-0.000989544090784666,-0.0016766143756426304,0.0006870702848579644,1.008486431518821,1.029400373910703,-0.000997941788945964,-0.0017259074651905834,0.0007279656762446195
2024-02-13,Health Care,0.00033700207308151494,-0.0011580642967091745,0.0014950663697906894,1.008486431518821,1.029400373910703,0.0003398620180964219,-0.0011921118200450595,0.0015319738381414814
