start_date,trough_date,recovery_date,max_drawdown,duration_days
2018-08-31,2018-09-06,2018-09-13,-0.015660867139206114,13
2018-09-13,2018-09-17,2018-09-25,-0.01868617738497247,12
2018-10-02,2018-12-24,2019-03-21,-0.17123595937493385,170
2019-03-21,2019-03-22,2019-03-29,-0.011536842096073419,8
2019-04-03,2019-04-04,2019-04-05,-0.000810766113131467,2
2019-04-10,2019-04-11,2019-04-12,-0.00463402018397896,2
2019-04-15,2019-04-17,2019-04-23,-0.014853354279591557,8
2019-04-26,2019-05-02,2019-05-03,-0.004542467663620209,7
2019-05-03,2019-06-03,2019-06-07,-0.044592123277233164,35
2019-06-07,2019-06-11,2019-06-12,-0.004200038448322396,5
2019-06-20,2019-06-28,2019-07-02,-0.015332663001969782,12
2019-07-03,2019-07-19,2019-07-26,-0.020026856685995464,23
2019-07-29,2019-08-05,2019-08-29,-0.042808942676118567,31
2019-08-29,2019-09-03,2019-09-05,-0.006189231944117579,7
2019-09-06,2019-10-02,2019-10-31,-0.04901257263919856,55
2019-11-01,2019-11-05,2019-11-08,-0.0065192422639394065,7
2019-11-08,2019-11-11,2019-11-12,-0.0005450325347374774,4
2019-11-13,2019-11-14,2019-11-15,-0.0024598384072082036,2
2019-11-19,2019-11-21,2019-11-25,-0.00514166942034644,6
2019-11-27,2019-12-03,2019-12-06,-0.015365573067326221,9
2019-12-06,2019-12-09,2019-12-11,-0.003046826020951743,5
2019-12-16,2019-12-17,2019-12-18,-0.0011163736816404146,2
2019-12-23,2019-12-24,2019-12-26,-0.0013642947562227947,3
2019-12-27,2019-12-30,2020-01-02,-0.0065910131766185875,6
2020-01-02,2020-01-07,2020-01-09,-0.01143552758551325,7
2020-01-09,2020-01-10,2020-01-13,-0.0018976497193318176,4
2020-01-13,2020-01-14,2020-01-15,-0.003316417381950987,2
2020-01-17,2020-01-31,2020-02-12,-0.061050325860348864,26
2020-02-12,2020-02-13,2020-02-14,-0.000760057635902367,2
2020-02-19,2020-03-23,2020-05-11,-0.261986755419665,82
2020-05-11,2020-05-13,2020-05-15,-0.027273305044271612,4
2020-05-18,2020-05-19,2020-05-20,-0.003871120579384213,2
2020-05-20,2020-05-28,2020-06-05,-0.022157050094912423,16
2020-06-10,2020-06-11,2020-06-18,-0.04837162986039323,8
2020-06-23,2020-06-26,2020-07-01,-0.03274536650730109,8
2020-07-06,2020-07-07,2020-07-08,-0.005654969251505104,2
2020-07-09,2020-07-13,2020-07-20,-0.020221297727996745,11
2020-07-20,2020-07-24,2020-08-03,-0.045194172845548164,14
2020-08-06,2020-08-11,2020-08-17,-0.03480527168153391,11
2020-08-18,2020-08-19,2020-08-20,-0.0054457319772828194,2
2020-08-26,2020-08-27,2020-08-28,-0.005183380896396139,2
2020-09-02,2020-09-23,2021-01-25,-0.13709957163012987,145
2021-01-26,2021-03-04,2021-04-15,-0.07654293737600082,79
2021-04-16,2021-04-28,2021-05-07,-0.021046289914465555,21
2021-05-07,2021-05-12,2021-06-07,-0.030593498050215495,31
2021-06-07,2021-06-08,2021-06-10,-0.0011957404696218976,3
2021-06-10,2021-06-18,2021-06-22,-0.02298922179495111,12
2021-06-22,2021-06-23,2021-06-24,-0.0027537734520965973,2
2021-06-24,2021-06-25,2021-06-28,-0.004641180147088808,4
2021-07-02,2021-07-06,2021-07-07,-0.0015348914787377543,5
2021-07-07,2021-07-08,2021-07-09,-0.00792428585404803,2
2021-07-13,2021-07-19,2021-07-22,-0.03246869244267647,9
2021-07-26,2021-08-02,2021-08-11,-0.022116805451770305,16
2021-08-16,2021-08-19,2021-08-30,-0.02366480943178839,14
2021-08-30,2021-09-30,2021-10-28,-0.07119092227886115,59
2021-10-28,2021-10-29,2021-11-02,-0.005037564658053495,5
2021-11-04,2021-11-05,2021-11-08,-0.0010504846557110037,4
2021-11-09,2021-11-10,2021-11-16,-0.010068970555860757,7
2021-11-18,2021-11-19,2021-11-22,-0.0026975057828088067,4
2021-11-24,2021-12-01,2021-12-10,-0.035739623602814574,16
2021-12-10,2021-12-14,2021-12-15,-0.018191308683619622,5
2021-12-15,2021-12-20,2021-12-27,-0.03753104490933401,12
2021-12-29,2022-06-17,2023-07-12,-0.18512033943771444,560
2023-07-19,2023-07-26,2023-08-01,-0.018608665461463114,13
2023-08-01,2023-08-04,2023-08-14,-0.027707662645396036,13
2023-08-14,2023-08-17,2023-08-29,-0.030994559757446805,15
2023-09-05,2023-09-07,2023-09-08,-0.004922920077409354,3
2023-09-11,2023-09-13,2023-09-14,-0.007294317896023195,3
2023-09-14,2023-10-27,2023-11-14,-0.0679795779003759,61
2023-11-14,2023-12-06,2023-12-13,-0.01982560390940824,29
2023-12-14,2023-12-15,2023-12-18,-3.318013631870009e-05,4
2023-12-19,2024-01-04,2024-01-08,-0.015390699168850386,20
2024-01-08,2024-01-09,2024-01-10,-0.004769202274099382,2
2024-01-12,2024-01-17,2024-01-19,-0.015974114251967708,7
2024-01-29,2024-01-31,2024-02-02,-0.016272970850842006,4
2024-02-08,2024-02-13,2024-02-15,-0.010875725271535241,7
2024-02-15,2024-02-21,2024-02-22,-0.017993752312904898,7
2024-02-22,2024-02-26,2024-02-27,-0.002725373519535945,5
2024-02-27,2024-02-28,2024-02-29,-7.663296177129464e-05,2
2024-03-01,2024-03-11,2024-03-14,-0.018003555709844243,13
2024-03-14,2024-03-15,2024-03-18,-0.004664485018375242,4
2024-03-21,2024-03-26,2024-03-27,-0.004203876186381628,6
2024-03-28,2024-04-01,2024-04-03,-0.004218577565466508,6
2024-04-03,2024-04-04,2024-04-05,-0.007912126826939425,2
2024-04-05,2024-05-01,2024-06-10,-0.06274243439299731,66
