date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value,secondary_benchmark_return,internal_equal_weight_return,internal_cap_weight_return,internal_benchmark_coverage
2023-01-03,0.0,0.0,-0.006760055358927097,0.006760055358927097,1000000.0,0.0,0.0,1000000.0,0,0,0.0,993239.9446410729,-0.004209849869997728,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.004764257074875378,-0.004764257074875378,1000000.0,0.0,0.0,1000000.0,0,0,0.0,997971.995074378,0.007720259363264814,0.0,0.0,0.0
2023-01-05,0.0,0.0,-0.01565451140770735,0.01565451140770735,1000000.0,0.0,0.0,1000000.0,0,0,0.0,982349.2310929137,-0.011413570229072745,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0276015918099608,-0.0276015918099608,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1009463.633584369,0.022932348334731234,0.0,0.0,0.0
2023-01-09,0.0,0.0,0.00647344617560619,-0.00647344617560619,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1015998.3420826093,-0.0005668236710815178,0.0,0.0,0.0
2023-01-10,0.0,0.0,0.008464215308922496,-0.008464215308922496,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1024597.9708035049,0.007012737374044065,0.0,0.0,0.0
2023-01-11,0.0,0.0,0.01730021746271304,-0.01730021746271304,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1042323.7385102599,0.012647857183376576,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0054044669873714035,-0.0054044669873714035,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1047956.9427451922,0.003640562980162132,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.006880322562845098,-0.006880322562845098,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1055167.2245432523,0.0038797294301924357,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0020288127952157176,-0.0020288127952157176,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1057307.9613094977,-0.0018319128127091133,0.0,0.0,0.0
2023-01-18,0.0,0.0,-0.012999987514779265,0.012999987514779265,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1043562.9710131976,-0.01578806976893643,0.0,0.0,0.0
2023-01-19,0.0,0.0,-0.009824200983270859,0.009824200983270859,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1033310.7986472645,-0.007279886243595102,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.027366905882706627,-0.027366905882706627,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1061589.3180214285,0.01862900167344761,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.02221593753954676,-0.02221593753954676,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1085173.5200032427,0.011998463463307685,0.0,0.0,0.0
2023-01-24,0.0,0.0,-0.0020418260536875232,0.0020418260536875232,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1082957.784437328,-0.0010730260837352734,0.0,0.0,0.0
2023-01-25,0.0,0.0,-0.0022193535525999453,0.0022193535525999453,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1080554.3182311214,0.0003746580052523818,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.01949751197147842,-0.01949751197147842,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1101622.4389866656,0.010990543627136251,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.009954359679742675,-0.009954359679742675,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1112588.3849756143,0.002297553465780533,0.0,0.0,0.0
2023-01-30,0.0,0.0,-0.020219008812452977,0.020219008812452977,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1090092.9506151592,-0.012546841137429987,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.014986156872347944,-0.014986156872347944,1000000.0,0.0,0.0,1000000.0,0,0,0.0,1106429.254578519,0.014703369768257701,0.0,0.0,0.0
2023-02-01,-0.0010772915477851308,0.0,0.02138338324260558,-0.02246067479039071,998922.7084522148,1.0000000000000002,1077.2915477851393,-1.1641532182693481e-10,0,0,-0.0010772915477851308,1130088.4553600017,0.010627832650950575,0.011906907182239867,0.012708438529240567,1.0
2023-02-02,0.0017511783823869198,0.0017511783823869198,0.03589004923859629,-0.03413887085620937,1000672.0003049317,0.0,0.0,-1.1641532182693481e-10,0,0,0.0,1170647.3856668414,0.014557081550452322,0.011146648345459486,0.010312744149539237,1.0
2023-02-03,-0.006724546844450119,-0.006724546844450119,-0.017772152646538197,0.011047605802088079,993942.9345629516,0.0,0.0,-1.1641532182693481e-10,0,0,-0.006724546844450119,1149842.4616334995,-0.010629154925661632,-0.011096104704039147,-0.01181543418494344,1.0
2023-02-06,-0.0038801815217508473,-0.0038801815217508473,-0.008459475338798095,0.0045792938170472475,990086.2555545856,0.0,0.0,-1.1641532182693481e-10,0,0,-0.010578635903792932,1140115.3976858081,-0.006111263283659851,-0.0073016710897852635,-0.007456155395516639,1.0
2023-02-07,0.008080665080781202,0.008080665080781202,0.020718898341971714,-0.012638233261190512,998086.810986807,0.0,0.0,-1.1641532182693481e-10,0,0,-0.00258345323676179,1163737.332708577,0.01307840346398148,0.00909467390134136,0.00876288730245368,1.0
2023-02-08,-0.007842014556898147,-0.007842014556898147,-0.017781311739271555,0.009939297182373408,990259.7996860004,0.0,0.0,-1.1641532182693481e-10,0,0,-0.010405208315770187,1143044.5564130573,-0.010934845065798338,-0.008549415452631229,-0.008980389805832597,1.0
2023-02-09,-0.00563653411458398,-0.00563653411458398,-0.00883774921003555,0.0032012150954515706,984678.1665427692,0.0,0.0,-1.1641532182693481e-10,0,0,-0.015983093118712932,1132942.6152875824,-0.008668865627931455,-0.008698859622219774,-0.005063969683804599,1.0
2023-02-10,0.0036456464049470227,0.0036456464049470227,-0.006563111457202564,0.010208757862149587,988267.9549606557,0.0,0.0,-1.1641532182693481e-10,0,0,-0.012395715419734055,1125506.9866288353,0.0023336902592536735,0.003097369720687524,0.0021790168630977714,1.0
2023-02-13,0.011875961388239542,0.011875961388239542,0.016016097991238487,-0.004140136602998945,1000004.5870350028,0.0,0.0,-1.1641532182693481e-10,0,0,-0.0006669650691988327,1143533.2168165063,0.011738805206282787,0.010757492540719386,0.012393147137760102,1.0
2023-02-14,-0.005205686568381607,-0.005205686568381607,0.007389056126485771,-0.012594742694867378,994798.8765879547,0.0,0.0,-1.1641532182693481e-10,0,0,-0.005869179626478149,1151982.8479380645,-0.00046020233017529666,-0.000787457856921222,-0.002183214038388459,1.0
