date,sector,portfolio_weight,internal_cap_benchmark_weight,active_weight
2016-02-08,Communication Services,3.0934028966274566e-08,0.029652726751313543,-0.029652695817284577
2016-02-08,Consumer Discretionary,0.10000007045941574,0.07713798612470409,0.022862084334711652
2016-02-08,Consumer Staples,0.10000000639390745,0.099797085846221,0.00020292054768644707
2016-02-08,Energy,0.10000001079445092,0.05987075140452795,0.04012925938992297
2016-02-08,Financials,0.1999992492684122,0.14459141589243718,0.05540783337597502
2016-02-08,Health Care,0.10000005057660546,0.15958929708674155,-0.059589246510136085
2016-02-08,Industrials,0.20000003831213525,0.21995153972405948,-0.019951501411924227
2016-02-08,Information Technology,0.10000002854822528,0.1336158643151152,-0.03361583576688994
2016-02-08,Materials,0.10000001725375719,0.01933005581060638,0.0806699614431508
2016-02-08,Real Estate,3.01026151542439e-08,0.023798252448185356,-0.023798222345570202
2016-02-08,Utilities,1.9451838381053943e-08,0.03266502459608843,-0.032665005144250046
2016-03-08,Communication Services,3.040156796891603e-08,0.03336563322714053,-0.033365602825572556
2016-03-08,Consumer Discretionary,0.08800966957983963,0.07880809456864073,0.009201575011198906
2016-03-08,Consumer Staples,0.09547144822010865,0.09727356465619949,-0.0018021164360908365
2016-03-08,Energy,0.10000001323056582,0.062393965954768114,0.0376060472757977
2016-03-08,Financials,0.19318606950416764,0.14419036548109843,0.048995704023069214
2016-03-08,Health Care,0.09934106138912836,0.1578755943097453,-0.05853453292061693
2016-03-08,Industrials,0.2247846815709259,0.21213200936135954,0.012652672209566368
2016-03-08,Information Technology,0.10000004286466639,0.1379679113295296,-0.037967868464863205
2016-03-08,Materials,0.09920636988764257,0.019977468185410324,0.07922890170223225
2016-03-08,Real Estate,1.09676480721068e-08,0.02469629132087565,-0.02469628035322758
2016-03-08,Utilities,1.834644708351546e-08,0.031319101605232325,-0.03131908325878524
2016-04-08,Communication Services,0.01219141034213855,0.033696685241985304,-0.021505274899846754
2016-04-08,Consumer Discretionary,0.08306920441949348,0.07889500852443433,0.0041741958950591435
2016-04-08,Consumer Staples,0.09650893351724835,0.09818508015306047,-0.0016761466358121285
2016-04-08,Energy,0.09657815008360657,0.05987477506655349,0.03670337501705308
2016-04-08,Financials,0.19146781639424287,0.13790190233088234,0.05356591406336053
2016-04-08,Health Care,0.09735872535208763,0.16130095877642067,-0.06394223342433304
2016-04-08,Industrials,0.22282507953793043,0.21031028247324482,0.012514797064685612
2016-04-08,Information Technology,0.10000004331007632,0.14093841181826974,-0.04093836850819342
2016-04-08,Materials,0.1000000000721962,0.01990754923327575,0.08009245083892044
2016-04-08,Real Estate,1.1043648556476473e-08,0.02631738003708179,-0.026317368993433232
2016-04-08,Utilities,1.7965898976870582e-08,0.032671966344791185,-0.03267194837889221
2016-05-09,Communication Services,0.011828674738169764,0.020902520999711353,-0.009073846261541589
2016-05-09,Consumer Discretionary,0.08441290811897653,0.42005915197979066,-0.3356462438608141
2016-05-09,Consumer Staples,0.09999998324583137,0.061173239161443634,0.038826744084387736
2016-05-09,Energy,0.0929172628977514,0.04005296718361955,0.05286429571413185
2016-05-09,Financials,0.199302997935999,0.09188528178719867,0.10741771614880034
2016-05-09,Health Care,0.09316402074387482,0.10185524187619459,-0.008691221132319765
2016-05-09,Industrials,0.22555689104241058,0.13087271613957935,0.09468417490283124
2016-05-09,Information Technology,0.09312231523828549,0.08383731498178867,0.009285000256496811
2016-05-09,Materials,0.09969423690200965,0.013218993342857461,0.08647524355915219
2016-05-09,Real Estate,1.3073559726562952e-08,0.015465536852245443,-0.015465523778685717
2016-05-09,Utilities,1.8519941648257993e-08,0.02067703569557058,-0.02067701717562893
2016-06-08,Communication Services,0.011566183646984153,0.020519574310762206,-0.008953390663778054
2016-06-08,Consumer Discretionary,0.05719958117169996,0.4241597111467146,-0.3669601299750146
2016-06-08,Consumer Staples,0.09819101891250628,0.059469735110411114,0.03872128380209517
2016-06-08,Energy,0.09281246543441053,0.040721444175184036,0.052091021259226496
2016-06-08,Financials,0.19704857951958657,0.09182576240035674,0.10522281711922983
2016-06-08,Health Care,0.0913554994528808,0.10055625616946648,-0.009200756716585684
2016-06-08,Industrials,0.2237859508309582,0.12817797452147658,0.09560797630948162
2016-06-08,Information Technology,0.12910118123423353,0.08581221051517002,0.04328897071906351
2016-06-08,Materials,0.09893882900393362,0.013028475136428998,0.08591035386750462
2016-06-08,Real Estate,1.234452447695251e-08,0.015391336587037723,-0.015391324242513245
2016-06-08,Utilities,1.849355345034935e-08,0.020337519926991246,-0.020337501433437797
2016-07-11,Communication Services,0.011146348783632094,0.021235373463133613,-0.01008902467950152
2016-07-11,Consumer Discretionary,0.06971226111703413,0.4205239573230267,-0.3508116962059926
2016-07-11,Consumer Staples,0.1000000116137616,0.06462973333628862,0.03537027827747298
2016-07-11,Energy,0.08279522743571759,0.039504244017873794,0.04329098341784379
2016-07-11,Financials,0.1922365290696785,0.0876057953102259,0.1046307337594526
2016-07-11,Health Care,0.094640113958948,0.10200254339838505,-0.007362429439437046
2016-07-11,Industrials,0.22325307749204112,0.13077008246695385,0.09248299502508728
2016-07-11,Information Technology,0.1285645285113007,0.0840589302526048,0.044505598258695905
2016-07-11,Materials,0.0976511815527408,0.012652744739092888,0.08499843681364791
2016-07-11,Real Estate,1.3213212218029123e-08,0.015937046267158785,-0.015937033053946566
2016-07-11,Utilities,1.9478943046423428e-08,0.021079549425256083,-0.021079529946313038
2016-08-08,Communication Services,0.011961136712251175,0.019263450507293382,-0.007302313795042207
