date,hhi,effective_holdings,largest_weight,top_10_weight
2016-02-08,0.04999991859684815,20.000032561313752,0.050000000220732185,0.4999999995693695
2016-02-09,0.05000959472727556,19.996162845418812,0.05154815046025738,0.5057136965672162
2016-02-10,0.050015220586658984,19.993913618102468,0.05156930263661468,0.5069470662467204
2016-02-11,0.05002464368242561,19.99014738312498,0.05216133809688273,0.5095686543516735
2016-02-12,0.05002542369376531,19.989835690779575,0.0520614858046218,0.5090474509927062
2016-02-16,0.05002744597324851,19.989027633646064,0.05210220040111612,0.5099249970557835
2016-02-17,0.050029893209487815,19.988049860765184,0.05259745307404444,0.510821318732781
2016-02-18,0.050024980286720165,19.990012874936884,0.05217859597006551,0.5094194088320751
2016-02-19,0.05003087322371593,19.987658331055755,0.0528093686722524,0.5092065208657031
2016-02-22,0.05005146675762413,19.97943446577765,0.05471438686144529,0.5116213643889431
2016-02-23,0.05004845805211295,19.980635546428825,0.05466136286353286,0.5106578873926679
2016-02-24,0.05006171871148999,19.975342951429344,0.05440794058747175,0.5129351020408311
2016-02-25,0.050058885835009025,19.976473373697086,0.05405331035131843,0.513137313820985
2016-02-26,0.05007627342659727,19.969537099557108,0.05403990686377306,0.5157208866537157
2016-02-29,0.05009091660462528,19.963699364759922,0.05416607741644222,0.5171356386715336
2016-03-01,0.05014485678941009,19.942224667220238,0.05553674739320869,0.5216167998316042
2016-03-02,0.05014556552918079,19.94194281083695,0.05563962484217112,0.5211269159535848
2016-03-03,0.05014301485285151,19.942957218160416,0.054883935136937394,0.521525393572809
2016-03-04,0.050271743390652525,19.89189020617771,0.05492804162433315,0.5251524953337511
2016-03-07,0.05028114723137501,19.888169921787476,0.05628074916121731,0.5263365039422456
2016-03-08,0.048221033358087466,20.737838456800375,0.05000000009359486,0.49963620809745324
2016-03-09,0.048252645475497506,20.724252321207878,0.051782132858193566,0.502521483629053
2016-03-10,0.04823672167141965,20.731093767354878,0.05153384381371799,0.5028107000785
2016-03-11,0.04824804419303398,20.726228735803954,0.051422953818228145,0.5028134379296458
2016-03-14,0.04824100961962679,20.72925106428849,0.05126728206084583,0.5023833982340442
2016-03-15,0.048272454687005216,20.7157478625009,0.051172167310372066,0.5040371561499389
2016-03-16,0.04830000990143252,20.703929503135388,0.0516571403123984,0.5054749179440783
2016-03-17,0.048306159542112384,20.70129377865817,0.052458509338414505,0.5066544026029554
2016-03-18,0.04830449215979353,20.70200834928464,0.05257999129794624,0.5061221210389167
2016-03-21,0.048301588209587985,20.703252979194946,0.05265344440513127,0.5071180838844999
2016-03-22,0.04832959096506267,20.69125726147563,0.05249482005451637,0.5077002984160842
2016-03-23,0.048322294569778594,20.69438152519796,0.051806856248063485,0.5064239225541186
2016-03-24,0.04834743743503526,20.68361950607426,0.052096005271737175,0.5074423928548016
2016-03-28,0.048342837352215444,20.685587664501703,0.05220393499673019,0.5060806175189291
2016-03-29,0.04836206254880901,20.677364597317542,0.05221378595618236,0.5077411329937733
2016-03-30,0.04837310351135729,20.672645073624743,0.05234241930087549,0.5075650203032743
2016-03-31,0.048382179818355665,20.668766966564228,0.05311886645892039,0.5083132337446733
2016-04-01,0.04837199320195761,20.673119584403025,0.05291910519138544,0.509444423676695
2016-04-04,0.04836692325097166,20.675286596401616,0.05277976812205467,0.5085339880741315
2016-04-05,0.04838495256099196,20.66758252453474,0.05263603131095892,0.5089992237070333
2016-04-06,0.048386261291417314,20.66702351680514,0.053135224400735356,0.5111645629131926
2016-04-07,0.04842852617646357,20.648986846227903,0.05274486735177931,0.5112962598701033
2016-04-08,0.047332513341956664,21.127126564681625,0.050000000037147316,0.49910459298687376
2016-04-11,0.047356347552759914,21.11649338847122,0.05043549818715155,0.5009816002661495
2016-04-12,0.04736839378459057,21.111123263911693,0.05122692696804694,0.5026192310920286
2016-04-13,0.04734654287381345,21.120866261876166,0.051421206606189984,0.5033796643999424
2016-04-14,0.04739020916938664,21.101405069256053,0.05193539751688251,0.5036760360956825
2016-04-15,0.047403940427745,21.09529273255755,0.05214269961958151,0.5052093962337865
2016-04-18,0.047405800083426125,21.094465197089185,0.052537842244377735,0.5059949339564029
2016-04-19,0.047430173278747774,21.083625272102346,0.052001483204183914,0.5052507020982095
2016-04-20,0.04746695718874311,21.06728678696835,0.05209303240688658,0.507566702419692
2016-04-21,0.047457667114303555,21.071410813166665,0.05229837616771188,0.5076749112358494
2016-04-22,0.04749619635245891,21.054317541118834,0.05271822851803201,0.5075217433577969
2016-04-25,0.04746224203214027,21.069379725526332,0.052355836157940254,0.5065033970032164
2016-04-26,0.04748141196599176,21.060873267969438,0.052361591605319016,0.5060778881220219
2016-04-27,0.04763131595992953,20.994591055205426,0.053358644033750735,0.5073661246766885
2016-04-28,0.04760671470748169,21.005440222970137,0.05378448710207022,0.5066941676650326
2016-04-29,0.04768230688780981,20.972139673377555,0.05560259934496038,0.511499094085493
2016-05-02,0.0477046874030089,20.96230065511186,0.057155971443006846,0.5118343106383191
2016-05-03,0.047692859150542735,20.967499491768677,0.056932203451673935,0.5134693043627833
2016-05-04,0.047694509456684596,20.966773982824673,0.057091301767425516,0.5135090342675347
2016-05-05,0.04770246518744164,20.96327718222966,0.05645796980568624,0.5146839896496118
2016-05-06,0.047746682814357504,20.943863344142066,0.05758633798171543,0.5169915229863375
2016-05-09,0.046939295150869705,21.304111976668054,0.05000000014828978,0.5000000006403215
2016-05-10,0.046937998801954615,21.304700360560695,0.051196521728163795,0.500178987369005
2016-05-11,0.04700360347741671,21.274964598840995,0.05226482987731466,0.5021042310458609
