start_date,trough_date,recovery_date,max_drawdown,duration_days
2021-04-13,2021-04-14,2021-04-15,-0.0024919269456425974,2
2021-04-16,2021-04-20,2021-04-23,-0.013631810552049983,7
2021-04-29,2021-05-12,2021-06-25,-0.050149284223534485,57
2021-06-25,2021-06-28,2021-06-29,-0.000957098216177954,4
2021-06-29,2021-06-30,2021-07-01,-0.0009326922362559165,2
2021-07-02,2021-07-08,2021-07-09,-0.00824232464942709,7
2021-07-12,2021-07-19,2021-07-23,-0.028915488807157996,11
2021-07-26,2021-08-18,2021-08-23,-0.02113777170230735,28
2021-08-23,2021-08-24,2021-08-25,-0.0005559913950663464,2
2021-08-25,2021-08-26,2021-08-27,-0.006371812055579351,2
2021-09-03,2021-10-04,2021-10-15,-0.04232904532880777,42
2021-10-19,2021-10-20,2021-10-21,-0.0004767616391341267,2
2021-10-26,2021-10-27,2021-10-29,-0.006485622237635158,3
2021-10-29,2021-11-01,2021-11-02,-0.0004724344326938468,4
2021-11-09,2021-11-10,2021-11-12,-0.008247115781107928,3
2021-11-12,2021-11-15,2021-11-16,-0.0006718864063502972,4
2021-11-16,2021-12-01,2021-12-07,-0.04044708173714784,21
2021-12-08,2021-12-09,2021-12-10,-0.0070351091304451385,2
2021-12-10,2021-12-20,2021-12-23,-0.028956824349341326,13
2021-12-29,2022-09-30,2023-06-12,-0.25980316189925856,530
2023-06-15,2023-06-26,2023-06-30,-0.020074561850295214,15
2023-07-03,2023-07-07,2023-07-11,-0.014502174462188377,8
2023-07-13,2023-07-14,2023-07-17,-9.214878388286163e-05,4
2023-07-18,2023-07-20,2023-07-25,-0.009160645604474382,7
2023-07-28,2023-07-31,2023-08-01,-0.0008701343851743593,4
2023-08-01,2023-08-02,2023-08-07,-0.011402350179503307,6
2023-08-07,2023-08-18,2023-08-30,-0.031730882244745184,23
2023-09-01,2023-10-27,2023-11-10,-0.08211490704140778,70
2023-11-14,2023-11-15,2023-11-16,-0.0019916138994796606,2
2023-11-20,2023-11-21,2023-11-22,-0.0007762294287786409,2
2023-11-22,2023-11-29,2023-12-01,-0.005226868970360954,9
2023-12-01,2023-12-06,2023-12-08,-0.01240280496620716,7
2023-12-13,2023-12-15,2023-12-18,-0.0017610761752329118,5
2023-12-19,2023-12-20,2023-12-21,-0.014462926529667075,2
2023-12-26,2024-01-04,2024-01-12,-0.023829884839841164,17
2024-01-16,2024-01-17,2024-01-18,-0.003909797208415555,2
2024-01-25,2024-01-26,2024-01-29,-0.0020674244497818073,4
2024-01-30,2024-01-31,2024-02-02,-0.013099054588714187,3
2024-02-05,2024-02-06,2024-02-07,-0.001651599260164227,2
2024-02-09,2024-02-13,2024-02-15,-0.01098749927581133,6
2024-02-15,2024-02-20,2024-02-22,-0.014473511724155785,7
2024-02-22,2024-02-26,2024-02-29,-0.003083484410811521,7
2024-03-01,2024-03-05,2024-03-07,-0.007976241473658718,6
2024-03-07,2024-03-11,2024-03-12,-0.009589466937208191,5
2024-03-12,2024-03-15,2024-03-19,-0.006781185678645496,7
2024-03-22,2024-03-26,2024-03-28,-0.007168812468661634,6
2024-03-28,2024-05-01,2024-06-05,-0.058089065144160346,69
2024-06-05,2024-06-07,2024-06-10,-0.004531739676506774,5
2024-06-18,2024-07-01,2024-07-16,-0.021214696416643752,28
2024-07-16,2024-08-07,2024-08-19,-0.06992582353248633,34
2024-08-19,2024-08-20,2024-08-21,-0.005486181483452923,2
2024-08-21,2024-08-22,2024-08-23,-0.007682568075073282,2
2024-08-23,2024-08-29,2024-08-30,-0.011020913496407103,7
2024-08-30,2024-09-06,2024-09-13,-0.04616239758665808,14
2024-09-13,2024-09-18,2024-09-19,-0.005796473885260278,6
2024-09-19,2024-09-20,2024-09-23,-0.000576139946579346,4
2024-09-26,2024-10-01,2024-10-04,-0.006385357059875751,8
2024-10-04,2024-10-07,2024-10-08,-0.009742734172165979,4
2024-10-09,2024-10-10,2024-10-11,-0.0025283778193990747,2
2024-10-14,2024-10-15,2024-10-18,-0.009793237634072693,4
2024-10-18,2024-10-31,2024-11-06,-0.03285038446593824,19
2024-11-08,2024-11-15,2024-11-26,-0.024473931104957103,18
2024-11-26,2024-11-27,2024-11-29,-0.004417696989648667,3
2024-12-02,2024-12-03,2024-12-04,-0.0014292069740333702,2
2024-12-04,2024-12-10,2024-12-13,-0.012242534894794432,9
2024-12-16,2024-12-19,2025-01-21,-0.046059828436945116,36
2025-01-23,2025-04-08,2025-06-12,-0.18111167508355663,140
2025-06-12,2025-06-13,2025-06-24,-0.01285469210037482,12
2025-06-24,2025-06-25,2025-06-26,-9.726625098727126e-05,2
2025-06-30,2025-07-01,2025-07-02,-0.0011476822940788,2
2025-07-07,2025-07-08,2025-07-17,-0.007683023980183168,10
2025-07-17,2025-07-18,2025-07-21,-0.002265783196826243,4
2025-07-21,2025-07-22,2025-07-23,-0.0037180834552329456,2
2025-07-25,2025-08-01,2025-08-08,-0.019282990246244358,14
2025-08-14,2025-08-21,2025-08-22,-0.006335387086160438,8
2025-08-22,2025-08-25,2025-08-26,-0.0011739294842404435,4
2025-08-28,2025-09-02,2025-09-03,-0.011551493749705544,6
2025-09-11,2025-09-12,2025-09-15,-0.0027641586541160557,4
2025-09-15,2025-09-18,2025-09-22,-0.0038770193695412125,7
2025-09-23,2025-09-25,2025-09-29,-0.008617150324194633,6
2025-10-02,2025-10-10,2025-10-27,-0.0316481624331445,25
2025-10-27,2025-10-28,2025-10-29,-0.0012840887293008585,2
2025-10-30,2025-11-04,2025-11-05,-0.010011886958931737,6
2025-11-05,2025-11-06,2025-11-07,-0.0022515036562763546,2
2025-11-12,2025-11-20,2025-11-25,-0.03943037031011487,13
