signal_date,execution_date,execution_price_model,symbol,trade_notional,current_weight,target_weight,commission,slippage,market_impact,total_cost,adv_participation
2021-01-29,2021-02-01,close,AAL,49999.98148890577,0.0,0.04999998148890577,4.999998148890577,24.999990744452884,20.681814928550768,50.68180382189423,4.066517182402712e-05
2021-01-29,2021-02-01,close,NCLH,49999.931022131736,0.0,0.04999993102213174,4.999993102213174,24.999965511065867,46.42193337454607,76.42189198782512,0.0001321402122659044
2021-01-29,2021-02-01,close,RCL,49999.93914746349,0.0,0.04999993914746349,4.999993914746349,24.999969573731743,50.259222059881886,80.25918554835998,0.00017641227856780536
2021-01-29,2021-02-01,close,DXC,49999.95277412028,0.0,0.049999952774120275,4.999995277412028,24.999976387060137,58.46443610098975,88.46440776546191,0.00048392755687572353
2021-01-29,2021-02-01,close,AMZN,49999.96838220769,0.0,0.04999996838220769,4.99999683822077,24.999984191103845,2.9224628255306824,32.922443854855295,4.191154782699772e-06
2021-01-29,2021-02-01,close,EXPE,49999.898336991304,0.0,0.049999898336991304,4.99998983369913,24.999949168495654,32.96803991319397,62.967978915388755,0.00011393471899920305
2021-01-29,2021-02-01,close,LYV,49999.88471803606,0.0,0.04999988471803606,4.999988471803606,24.99994235901803,40.9434915960294,70.94342242685104,0.0002811192260003309
2021-01-29,2021-02-01,close,AES,49999.92804840763,0.0,0.04999992804840763,4.999992804840763,24.999964024203816,36.57589389299625,66.57585072204083,0.00033143435431671835
2021-01-29,2021-02-01,close,NRG,49999.936541350275,0.0,0.04999993654135027,4.999993654135028,24.999968270675136,36.11800221108393,66.1179641358941,0.0005495092556996835
2021-01-29,2021-02-01,close,AON,49999.95170069288,0.0,0.04999995170069288,4.999995170069288,24.99997585034644,14.92298757222459,44.92295859264032,0.00016441275337014845
2021-01-29,2021-02-01,close,UAL,100.2455990602412,0.0,0.0001002455990602412,0.010024559906024121,0.0501227995301206,0.0025671444546348206,0.06271450389077954,1.6064445400862136e-07
2021-01-29,2021-02-01,close,CHTR,49999.93681373657,0.0,0.049999936813736566,4.999993681373657,24.999968406868284,14.15908293842868,44.15904502667062,6.489410526532043e-05
2021-01-29,2021-02-01,close,OMC,49999.88065126914,0.0,0.04999988065126914,4.999988065126914,24.99994032563457,52.5981084326453,82.59803682340677,0.0004996330158949244
2021-01-29,2021-02-01,close,VTR,100.41265585958746,0.0,0.00010041265585958746,0.010041265585958746,0.05020632792979373,0.005508282626928875,0.06575587614268136,1.1879592931055292e-06
2021-01-29,2021-02-01,close,ORLY,49999.814408580445,0.0,0.049999814408580444,4.999981440858044,24.999907204290224,15.138532883297186,45.138421528445456,0.00016439980486340322
2021-01-29,2021-02-01,close,BIO,49999.90372462679,0.0,0.049999903724626794,4.999990372462679,24.999951862313395,39.84534439583613,69.84528663061221,0.00036592657173621114
2021-01-29,2021-02-01,close,AVGO,49998.12944934085,0.0,0.04999812944934085,4.999812944934085,24.999064724670426,11.429454408516703,41.428332078121215,7.49702092405358e-05
2021-01-29,2021-02-01,close,PGR,49999.790913726945,0.0,0.049999790913726944,4.999979091372695,24.999895456863474,20.86980965171121,50.86968419994738,0.00021967269613787715
2021-01-29,2021-02-01,close,GILD,49999.8799671317,0.0,0.049999879967131705,4.999987996713171,24.999939983565852,10.944093269476474,40.944021249755494,9.425263432275703e-05
2021-01-29,2021-02-01,close,SBAC,49999.744138644055,0.0,0.04999974413864405,4.999974413864406,24.999872069322027,20.493666665657777,50.49351314884421,0.0002960629679549415
2021-01-29,2021-02-01,close,PYPL,30711.248520229725,0.0,0.030711248520229724,3.0711248520229724,15.355624260114862,5.471886158561297,23.89863527069913,1.7156160665742337e-05
2021-01-29,2021-02-01,close,BMY,49999.7330251067,0.0,0.049999733025106706,4.9999733025106705,24.999866512553353,12.075122897237135,42.07496271230116,7.872720746619234e-05
2021-01-29,2021-02-01,close,ROL,100.46801692831993,0.0,0.00010046801692831993,0.010046801692831992,0.050234008464159964,0.005175146828904685,0.06545595698589664,1.669476785036351e-06
2021-01-29,2021-02-01,close,REGN,18890.50026005234,0.0,0.018890500260052342,1.889050026005234,9.44525013002617,3.450472325026505,14.78477248105791,3.6377346372914956e-05
2021-01-29,2021-02-01,close,BDX,100.93969539951095,0.0,0.00010093969539951095,0.010093969539951095,0.050469847699755474,0.0012006558242173095,0.06176447306392387,3.2628144131490834e-07
2021-02-26,2021-03-01,close,AAL,-8097.651024038001,0.05739968384886799,0.0500000000273278,0.8097651024038002,4.048825512019,1.3022690653662303,6.160859679789031,8.615939287473131e-06
2021-02-26,2021-03-01,close,AES,147.8838000076691,0.04966633952133984,0.04980147665668146,0.01478838000076691,0.07394190000383455,0.005903841268125542,0.094634121272727,9.45787871011605e-07
2021-02-26,2021-03-01,close,AMZN,98.35822834015104,0.04295194147584335,0.04304182183606182,0.009835822834015105,0.049179114170075526,0.00021237231086741043,0.059227309314958045,7.892101202116136e-09
2021-02-26,2021-03-01,close,AON,-1468.0487692982983,0.05134151211317348,0.05000000002588282,0.14680487692982983,0.7340243846491492,0.07148607750642222,0.9523153390854012,3.7213847809481394e-06
2021-02-26,2021-03-01,close,AVGO,-1136.9977611324643,0.04786942837172761,0.04683043275272601,0.11369977611324643,0.5684988805662322,0.0399596557887502,0.7221583124682288,1.576875090425872e-06
2021-02-26,2021-03-01,close,BDX,-94.918075374179,8.67367270623378e-05,0.0,0.0094918075374179,0.0474590376870895,0.0010320276271351154,0.05798287285164251,2.8105898191588403e-07
2021-02-26,2021-03-01,close,BIO,-126.62988277265063,0.046071311538975215,0.045955596365266846,0.012662988277265063,0.06331494138632532,0.003569341736701418,0.07954727140029179,7.584790596364422e-07
2021-02-26,2021-03-01,close,BMY,711.003057691843,0.045212191883315475,0.04586191089534131,0.0711003057691843,0.3555015288459215,0.01569569043076836,0.44229752504587416,1.023174848290944e-06
2021-02-26,2021-03-01,close,C,1334.3627738141997,0.0,0.0012193489939425284,0.13343627738141997,0.6671813869070998,0.05204547202911183,0.8526631363176316,1.3556024458093756e-06
2021-02-26,2021-03-01,close,CHTR,466.79812561016513,0.047211889168794735,0.047638452196486235,0.04667981256101651,0.23339906280508257,0.011624906608486581,0.2917037819745857,6.425132235304447e-07
2021-02-26,2021-03-01,close,DXC,3872.6576580956375,0.046461141141791985,0.04999999977300577,0.38726576580956373,1.9363288290478187,1.1691385418389795,3.492733136696362,4.213588692326785e-05
2021-02-26,2021-03-01,close,EXPE,-8541.767170367304,0.05780551994289355,0.050000000027266046,0.8541767170367304,4.270883585183652,1.2475075121985755,6.372567814418958,1.5798192628359915e-05
2021-02-26,2021-03-01,close,GILD,97.43552336839659,0.04378706544177848,0.043876102628460416,0.00974355233683966,0.048717761684198294,0.0011621485424420652,0.059623462563480015,2.2966116022508414e-07
2021-02-26,2021-03-01,close,LYV,-13928.934993405925,0.06272834737341043,0.05000000002724464,1.3928934993405924,6.964467496702962,4.035523741487737,12.392884737531293,6.17719248869459e-05
2021-02-26,2021-03-01,close,NCLH,-11836.76974798255,0.06081651377257609,0.05000000002761037,1.183676974798255,5.9183848739912746,3.203125780594615,10.305187629384145,2.221227873328662e-05
2021-02-26,2021-03-01,close,NEM,54716.19031551419,0.0,0.04999999469625504,5.471619031551419,27.3580951577571,19.58812216993828,52.4178363592468,0.0001515008173507197
2021-02-26,2021-03-01,close,NRG,-3718.407850364735,0.043616948129981674,0.040219043931522994,0.3718407850364735,1.8592039251823678,0.7663819570287497,2.997426667247591,3.113222724377406e-05
2021-02-26,2021-03-01,close,OMC,-1733.3419510504004,0.051583938672525975,0.05000000002731765,0.17333419510504006,0.8666709755252002,0.21466829315709876,1.254673463787339,1.6639683237545765e-05
2021-02-26,2021-03-01,close,ORLY,3093.103968993388,0.0471735008958007,0.04999999852205784,0.3093103968993388,1.546551984496694,0.2594988339635583,2.115361215359591,9.789055844923916e-06
2021-02-26,2021-03-01,close,PGR,-16.434351792325664,0.04640548513589099,0.04639046732310625,0.0016434351792325665,0.008217175896162832,8.86317515462299e-05,0.009949242826941629,6.009585729708576e-08
2021-02-26,2021-03-01,close,PYPL,-1110.6628747614452,0.03171544900060418,0.030700518364403552,0.11106628747614453,0.5553314373807225,0.025385049087724806,0.6917827739445919,3.3662706571716587e-07
2021-02-26,2021-03-01,close,RCL,-14671.732773386779,0.06340712060064087,0.050000000027661036,1.4671732773386779,7.33586638669339,4.3584985635824385,13.161538227614507,3.2795005432669173e-05
2021-02-26,2021-03-01,close,REGN,-139.98650372867536,0.015714300578459933,0.015586380041528902,0.013998650372867535,0.06999325186433769,0.0017452760252543071,0.08573717826245952,2.4395341130730117e-07
2021-02-26,2021-03-01,close,ROL,-94.59919808235091,8.644533501168109e-05,0.0,0.00945991980823509,0.04729959904117545,0.004344630736800731,0.06110414958621127,1.846478219832044e-06
2021-02-26,2021-03-01,close,SBAC,2175.6419838164666,0.04066340542529021,0.042651520588727114,0.21756419838164665,1.0878209919082331,0.15756735115823806,1.4629525414481177,9.768393860944009e-06
2021-02-26,2021-03-01,close,UAL,0.9740003922000514,0.000122129829130592,0.00012301987674105848,9.740003922000514e-05,0.0004870001961000257,1.7366367471429713e-06,0.0005861368720671738,1.2819081339010453e-09
2021-02-26,2021-03-01,close,VTR,2.473491893926831,0.00010165407511252453,0.0001039143673745482,0.0002473491893926831,0.0012367459469634155,1.2567920060486538e-05,0.0014966630564165852,2.9263168072748665e-08
2021-03-31,2021-04-01,close,AAL,-4995.974774019261,0.0544105115147482,0.05000000026046091,0.49959747740192606,2.4979873870096303,0.5978110582403562,3.5953959226519125,4.531169896646913e-06
2021-03-31,2021-04-01,close,AES,38.20179869403452,0.0482319625138404,0.0482656875566389,0.0038201798694034524,0.01910089934701726,0.0008047157058006102,0.02372579492222132,2.4279776568745e-07
2021-03-31,2021-04-01,close,AMZN,-519.899985131381,0.04177393649701528,0.04131496205474022,0.0519899985131381,0.2599499925656905,0.0030222748247770285,0.31496226590360565,4.9355920964384e-08
2021-03-31,2021-04-01,close,AON,165.65179426911737,0.048151530540362364,0.04829777009039297,0.016565179426911738,0.08282589713455868,0.002496137304793852,0.10188721386626427,4.16860158968062e-07
2021-03-31,2021-04-01,close,AVGO,-787.5723413008669,0.04432163000714144,0.043626350941094766,0.07875723413008669,0.3937861706504335,0.023487565563234548,0.4960309703437547,5.768115495363669e-07
2021-03-31,2021-04-01,close,BIO,-235.52983669807253,0.043099754252078765,0.04289182546090883,0.023552983669807254,0.11776491834903627,0.011154747760060302,0.15247264977890385,2.1647365843106412e-06
2021-03-31,2021-04-01,close,BMY,703.0783926442235,0.045589034907924125,0.046209721621461884,0.07030783926442236,0.3515391963221118,0.015152180511102476,0.4369992160976366,1.1006702819937918e-06
2021-03-31,2021-04-01,close,C,7.04018962099743,0.0012388440225518849,0.0012450591931562683,0.000704018962099743,0.0035200948104987147,1.8495153624547912e-05,0.0042426089262230056,5.905579553722943e-09
2021-03-31,2021-04-01,close,CHTR,1249.9373618262691,0.0451935203312449,0.0462969812274363,0.12499373618262691,0.6249686809131345,0.047982340701418096,0.7979447577971794,1.52565821851652e-06
2021-03-31,2021-04-01,close,DXC,-8336.691274246226,0.057359739321092354,0.05000000026080065,0.8336691274246226,4.168345637123114,4.174148737832658,9.176163502380394,0.0001095302402808419
2021-03-31,2021-04-01,close,EXPE,-3057.689360052648,0.052699368041849624,0.05000000026186037,0.30576893600526484,1.5288446800263242,0.27413481908170984,2.108748435113299,4.893034532299203e-06
2021-03-31,2021-04-01,close,GILD,-884.3644495308563,0.04559729526494602,0.04481656687179413,0.08843644495308563,0.4421822247654281,0.03047994979490653,0.5610986195134203,1.8786438294422151e-06
2021-03-31,2021-04-01,close,LYV,-1496.0904163763125,0.04580760998007053,0.044486841978363716,0.14960904163763125,0.7480452081881562,0.15996690168891958,1.0576211515147071,7.96667912687353e-06
2021-03-31,2021-04-01,close,NCLH,287.8288852534561,0.04485255573055716,0.04510665479933569,0.028782888525345614,0.14391444262672806,0.010745534556037268,0.18344286570811094,3.741513496196422e-07
2021-03-31,2021-04-01,close,NEM,-5846.16094634587,0.05516106688144207,0.050000000259904746,0.584616094634587,2.9230804731729347,0.6158104096569934,4.123506977464515,1.361404636801259e-05
2021-03-31,2021-04-01,close,NRG,722.4189659051368,0.03605925817116242,0.03669701899333564,0.07224189659051368,0.3612094829525684,0.0884705720980346,0.5219219516411167,4.497887319802622e-06
2021-03-31,2021-04-01,close,OMC,-2349.9197072323077,0.052074539801120735,0.050000000239928864,0.23499197072323078,1.1749598536161538,0.3194107383041028,1.7293625626434874,1.810157910833686e-05
2021-03-31,2021-04-01,close,ORLY,-4934.603610983839,0.05435633225651799,0.05000000026003321,0.49346036109838387,2.4673018054919194,0.5743197749330433,3.5350819415233463,1.7877175494816943e-05
2021-03-31,2021-04-01,close,PGR,610.8810035750043,0.04885684930492275,0.049396142968955864,0.06108810035750043,0.30544050178750215,0.02258729417784018,0.38911589632284277,2.568381036692977e-06
2021-03-31,2021-04-01,close,PYPL,-266.8394636537989,0.02682845794287772,0.02659288860740923,0.026683946365379886,0.13341973182689945,0.004574745082529616,0.16467842327480894,1.217239908834529e-07
2021-03-31,2021-04-01,close,RCL,-101.40796089864837,0.04582458539726235,0.045735061135622014,0.010140796089864837,0.050703980449324185,0.0026450908516233527,0.06348986739081237,2.339040678695624e-07
2021-03-31,2021-04-01,close,REGN,115.37194758585342,0.015442417639701965,0.015544269489695811,0.011537194758585343,0.05768597379292671,0.001691393827831945,0.070914562379344,2.594936742555814e-07
2021-03-31,2021-04-01,close,SBAC,-140.0877964076859,0.04683593406850501,0.04671226274697283,0.014008779640768588,0.07004389820384295,0.0032416687461959814,0.08729434659080752,7.246336552265604e-07
2021-03-31,2021-04-01,close,UAL,30053.51771910441,0.00012888815135208447,0.02666052294269327,3.005351771910441,15.026758859552205,8.939210331862677,26.971320963325326,2.9402814514946207e-05
2021-03-31,2021-04-01,close,VTR,-1.0961356008945695,0.00010437745971198648,0.00010340977700287602,0.00010961356008945695,0.0005480678004472848,3.0767407260693888e-06,0.0006607581012628112,1.001230773728561e-08
2021-04-30,2021-05-03,close,AAL,-334.7264831493161,0.04449644283060654,0.044210570779771786,0.03347264831493161,0.16736324157465807,0.011319748451354012,0.21215563834094367,4.2651842322491973e-07
2021-04-30,2021-05-03,close,AES,1185.7778216539753,0.047429635340136646,0.048442344984504324,0.11857778216539752,0.5928889108269877,0.12137628459414156,0.8328429775865267,1.0939116416170528e-05
2021-04-30,2021-05-03,close,AMZN,1408.4266617990024,0.042817749044663,0.044020611197877264,0.14084266617990024,0.7042133308995012,0.01083264699863704,0.8558886440780386,1.1279848891638599e-07
2021-04-30,2021-05-03,close,AON,-1164.56657766925,0.05099459442570872,0.05000000017442742,0.11645665776692499,0.5822832888346249,0.050041753726027496,0.7487817003275773,3.120932087591436e-06
2021-04-30,2021-05-03,close,AVGO,823.2188664303443,0.039914092313201865,0.04061715967559913,0.08232188664303443,0.4116094332151722,0.031477418333393736,0.5254087381916004,1.0098180410169974e-06
2021-04-30,2021-05-03,close,BIO,1902.69483756982,0.0436450489786219,0.04527003923995758,0.190269483756982,0.95134741878491,0.2565985946496006,1.3982154971914926,2.4729224173081177e-05
2021-04-30,2021-05-03,close,BMY,-668.9526497855321,0.045092434863177974,0.04452111805517917,0.0668952649785532,0.3344763248927661,0.012963927472319189,0.41433551734363844,1.1218769298876203e-06
2021-04-30,2021-05-03,close,C,-3.455953759645506,0.0011890935709412697,0.001186142025011696,0.0003455953759645506,0.0017279768798227528,5.300903249210939e-06,0.002078873159036514,3.212012429807859e-09
2021-04-30,2021-05-03,close,CHTR,-94.87165421589407,0.049844089811516765,0.049763064987601996,0.009487165421589406,0.04743582710794703,0.0007924606388931164,0.057715453168429555,1.678410367026549e-07
2021-04-30,2021-05-03,close,DXC,-3306.5377664299203,0.05282393788107499,0.05000000018854941,0.33065377664299206,1.65326888321496,0.9545377613680317,2.938460421225984,5.518860258118252e-05
2021-04-30,2021-05-03,close,EXPE,686.3095135273975,0.04806317366021719,0.048649314040546635,0.06863095135273975,0.3431547567636987,0.030466142379142597,0.442251850495581,1.8894685069139182e-06
2021-04-30,2021-05-03,close,GILD,-1581.554876548671,0.042936447930761776,0.041585726195771396,0.1581554876548671,0.7907774382743356,0.06856221739077133,1.017495143319974,4.36997880431444e-06
2021-04-30,2021-05-03,close,LYV,37.44100876194609,0.040142309594644515,0.040174285964901794,0.003744100876194609,0.018720504380973044,0.0006342117425272609,0.023098816999694915,2.517036835695128e-07
2021-04-30,2021-05-03,close,NCLH,-23.58690243192247,0.04909689022529383,0.049076745908932566,0.0023586902431922472,0.011793451215961235,0.0002905033589388305,0.014442644818092314,3.702421418229008e-08
2021-04-30,2021-05-03,close,NEM,-1644.0703470548192,0.050442052133388676,0.04903793926664694,0.16440703470548193,0.8220351735274096,0.10681889669803657,1.093261104930928,5.32144804218736e-06
2021-04-30,2021-05-03,close,NRG,477.77640545223784,0.033983978531190194,0.03439202189717077,0.047777640545223786,0.23888820272611894,0.06780984719922954,0.35447569047057226,6.558619561113357e-06
2021-04-30,2021-05-03,close,OMC,-3774.5556592244693,0.053223647021761786,0.05000000018886067,0.37745556592244695,1.8872778296122346,0.471151176751397,2.7358845722860785,2.838078871322641e-05
2021-04-30,2021-05-03,close,ORLY,-3346.7555334808367,0.05285828573291988,0.0500000001888629,0.3346755533480837,1.6733777667404182,0.25809783843405676,2.2661511585225584,1.3296920402853763e-05
2021-04-30,2021-05-03,close,PGR,-1572.462595095537,0.05134295668056884,0.050000000178616846,0.1572462595095537,0.7862312975477684,0.08829899057270732,1.0317765476300296,7.551442552638069e-06
