signal_date,execution_date,execution_price_model,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2021-01-29,2021-02-01,close,optimal_target_cardinality,,0.9999999999999998,25,99.99999999999996,500.00000000000006,446.6150015654944,1046.6150015654944,0.0010466150015654944,0.0004972919786332781,0.0477405649144312,20.946547276773348
2021-02-26,2021-03-01,close,optimal_target_cardinality,,0.17753737941466327,25,19.048076341489324,95.2403817074466,104.31950466360186,218.60796271253778,0.00020375330360592118,0.0003682771408340665,0.04579249808965942,21.83763807866629
2021-03-31,2021-04-01,close,optimal_target_cardinality,,0.028957438052817083,25,3.2148432518164762,16.07421625908238,2.864672241644939,22.153731752543795,1.9954792959206942e-05,3.231496673135776e-05,0.045146395783305135,22.150162435996585
2021-04-30,2021-05-03,close,optimal_target_cardinality,,0.03486576376511984,25,4.003450134406767,20.017250672033832,4.79501161729909,28.815712423739686,2.5095399926558866e-05,4.3608424656508335e-05,0.044009711400699494,22.722257614806942
2021-05-28,2021-06-01,close,optimal_target_cardinality,,0.03254489877468526,25,3.9368283059886235,19.684141529943123,10.337931562523657,33.9589013984554,2.8073081237275635e-05,0.00014737217230729365,0.04360482923843615,22.93323967700657
2021-06-30,2021-07-01,close,optimal_target_cardinality,,0.03502176307393285,25,4.270835602806352,21.35417801403176,7.9625307657275215,33.58754438256563,2.754250294318231e-05,0.00015691595391181115,0.04324882268087931,23.12201669346502
2021-07-30,2021-08-02,close,optimal_target_cardinality,,0.0320632299743597,25,3.8695151884148147,19.347575942074073,6.662917343117505,29.880008473606395,2.4758904841449484e-05,8.38373008353616e-05,0.04335290131995987,23.06650695923771
2021-08-31,2021-09-01,close,optimal_target_cardinality,,0.04441850507439217,25,5.574000881977491,27.870004409887454,7.28659323453969,40.730598526404634,3.245769664618867e-05,0.00021194473705121305,0.04304642933773252,23.23073052480676
2021-09-30,2021-10-01,close,optimal_target_cardinality,,0.02625381468416693,25,3.2731625192058282,16.36581259602914,4.0150028527900465,23.653977968025018,1.8972695381669348e-05,6.308127934041885e-05,0.04242039791766465,23.573564819946707
2021-10-29,2021-11-01,close,optimal_target_cardinality,,0.06741434866104111,25,8.874457843852253,44.37228921926127,26.82341415248602,80.07016121559954,6.082487359240268e-05,0.0003496336983935594,0.04215934185524048,23.719535362616156
2021-11-30,2021-12-01,close,optimal_target_cardinality,,0.06469504169814132,25,8.103640286285923,40.51820143142962,6.563829189353603,55.185670907069145,4.4057228040030166e-05,2.504504599881204e-05,0.04270632966892436,23.415732697058694
