start_date,trough_date,recovery_date,max_drawdown,duration_days
2020-01-02,2020-01-03,2020-01-09,-0.004703280809126631,7
2020-01-09,2020-01-10,2020-01-13,-0.0013958433708530782,4
2020-01-13,2020-01-14,2020-01-15,-0.0011081832539960867,2
2020-01-17,2020-01-21,2020-01-22,-0.0020172244262338657,5
2020-01-23,2020-01-31,2020-02-11,-0.03231804222685419,19
2020-02-14,2020-03-23,2020-07-20,-0.33104154649223094,157
2020-07-22,2020-07-28,2020-07-30,-0.01652921764913695,8
2020-07-31,2020-08-03,2020-08-04,-0.000622057170061141,4
2020-08-10,2020-08-11,2020-08-12,-0.008791809636322534,2
2020-08-12,2020-08-13,2020-08-17,-0.002972559853655632,5
2020-08-18,2020-08-20,2020-08-24,-0.00501966641395335,6
2020-08-26,2020-08-27,2020-08-28,-0.0007864281851451826,2
2020-08-28,2020-08-31,2020-09-01,-0.002839841176741853,4
2020-09-02,2020-09-23,2020-11-11,-0.09317814493729137,70
2020-11-11,2020-11-12,2020-11-13,-0.0128531914698099,2
2020-11-16,2020-11-20,2020-11-24,-0.022212765237089593,8
2020-11-24,2020-11-25,2020-11-27,-0.0004573043883377981,3
2020-11-27,2020-11-30,2020-12-01,-0.006387620072014322,4
2020-12-02,2020-12-03,2020-12-04,-0.0017683603437245177,2
2020-12-04,2020-12-14,2020-12-31,-0.018007777597224717,27
2020-12-31,2021-01-04,2021-01-07,-0.01776563604908188,7
2021-01-08,2021-01-15,2021-01-20,-0.015524927657070364,12
2021-01-21,2021-01-29,2021-02-04,-0.04123321143902303,14
2021-02-08,2021-02-09,2021-02-10,-0.001278127507872262,2
2021-02-19,2021-02-23,2021-02-24,-0.010486528618492086,5
2021-02-24,2021-03-04,2021-03-11,-0.04132191048389744,15
2021-03-15,2021-03-16,2021-03-17,-0.0015448983733207244,2
2021-03-17,2021-03-19,2021-03-26,-0.02372048362677759,9
2021-03-26,2021-03-30,2021-04-01,-0.006517753098405521,6
2021-04-05,2021-04-06,2021-04-08,-0.0014219128767714029,3
2021-04-13,2021-04-14,2021-04-15,-0.003028668893506281,2
2021-04-16,2021-04-20,2021-04-23,-0.01322697631813996,7
2021-04-29,2021-05-12,2021-06-04,-0.04845474281708373,36
2021-06-04,2021-06-09,2021-06-11,-0.006993170214101951,7
2021-06-14,2021-06-18,2021-06-24,-0.020394424652405152,10
2021-06-25,2021-06-28,2021-06-29,-0.0005483260828705872,4
2021-06-29,2021-06-30,2021-07-01,-0.0003173430968697044,2
2021-07-02,2021-07-06,2021-07-07,-0.0014689410357042743,5
2021-07-07,2021-07-08,2021-07-09,-0.007825331373983446,2
2021-07-12,2021-07-19,2021-07-23,-0.028839118247388162,11
2021-07-23,2021-08-18,2021-08-23,-0.01834701584501286,31
2021-08-23,2021-08-24,2021-08-25,-0.0003713333481494274,2
2021-08-25,2021-08-26,2021-08-27,-0.0052789963938705275,2
2021-09-03,2021-10-04,2021-10-15,-0.04538369136427356,42
2021-10-26,2021-10-27,2021-10-29,-0.0060145488107767875,3
2021-10-29,2021-11-01,2021-11-02,-0.001357838284488655,4
2021-11-09,2021-11-10,2021-11-12,-0.008439636955002494,3
2021-11-12,2021-11-15,2021-11-16,-0.0001718249768375424,4
2021-11-16,2021-12-01,2021-12-07,-0.04282668475369278,21
2021-12-08,2021-12-09,2021-12-10,-0.006711274886805341,2
2021-12-10,2021-12-20,2021-12-23,-0.027690314394883897,13
2021-12-29,2022-09-30,2023-07-13,-0.2549169668929764,561
2023-07-18,2023-07-20,2023-07-24,-0.008275135434392511,6
2023-07-26,2023-07-27,2023-07-28,-0.0001523216759570234,2
2023-07-28,2023-07-31,2023-08-01,-0.0005945295252877125,4
2023-08-01,2023-08-02,2023-08-07,-0.010551617483826714,6
2023-08-07,2023-10-27,2023-11-14,-0.08225178113931408,99
2023-11-14,2023-11-15,2023-11-16,-0.0006794450788297768,2
2023-11-20,2023-11-21,2023-11-22,-1.7923195998470476e-06,2
2023-11-24,2023-11-29,2023-11-30,-0.003817358493356404,6
2023-12-01,2023-12-06,2023-12-11,-0.011426910834141712,10
2023-12-14,2023-12-15,2023-12-18,-0.0013741152953893332,4
2023-12-19,2023-12-20,2023-12-21,-0.013810990859092764,2
2023-12-26,2024-01-05,2024-01-18,-0.02512950126887248,23
2024-01-22,2024-01-23,2024-01-24,-0.0005160207007903761,2
2024-01-25,2024-01-26,2024-01-29,-0.0017372792845804508,4
2024-01-30,2024-01-31,2024-02-02,-0.012912877998877192,3
2024-02-02,2024-02-06,2024-02-07,-0.002030528701013501,5
2024-02-09,2024-02-20,2024-02-22,-0.01627271432518307,13
2024-02-22,2024-02-26,2024-02-29,-0.003233786805284966,7
2024-03-01,2024-03-05,2024-03-07,-0.00984232431338039,6
2024-03-07,2024-03-11,2024-03-12,-0.0073157416091251815,5
2024-03-12,2024-03-15,2024-03-18,-0.004825321466529364,6
2024-03-21,2024-03-26,2024-03-27,-0.007385911007013357,6
2024-03-28,2024-04-02,2024-04-03,-0.003713519779265151,6
2024-04-03,2024-05-01,2024-06-12,-0.057774069155536734,70
2024-06-18,2024-07-01,2024-07-15,-0.018791294993299013,27
2024-07-16,2024-08-07,2024-08-19,-0.06242467076291769,34
2024-08-19,2024-08-20,2024-08-21,-0.0045055063097981796,2
2024-08-21,2024-08-22,2024-08-23,-0.006831684533544213,2
2024-08-23,2024-08-28,2024-08-30,-0.005998808775726561,7
2024-08-30,2024-09-06,2024-09-13,-0.04044774972030263,14
2024-09-17,2024-09-18,2024-09-19,-0.004721002751653658,2
2024-09-26,2024-09-27,2024-09-30,-0.003506966950892587,4
2024-09-30,2024-10-01,2024-10-04,-0.004122123542783962,4
2024-10-04,2024-10-07,2024-10-09,-0.010671225317863353,5
2024-10-09,2024-10-10,2024-10-11,-0.004243101937264293,2
2024-10-14,2024-10-31,2024-11-06,-0.03918334183342742,23
2024-11-11,2024-11-15,2024-12-02,-0.02546544084098923,21
2024-12-02,2024-12-03,2024-12-04,-0.0034927699002588186,2
2024-12-04,2024-12-05,2024-12-06,-0.005240996404831888,2
2024-12-06,2024-12-10,2024-12-16,-0.012658846755922326,10
2024-12-16,2024-12-19,2025-01-21,-0.048230505607306906,36
2025-01-24,2025-04-08,2025-06-12,-0.18648677281898485,139
2025-06-12,2025-06-20,2025-06-24,-0.01188006038568179,12
2025-06-24,2025-06-25,2025-06-26,-0.002482370493067876,2
2025-07-03,2025-07-15,2025-07-21,-0.010433378136063931,18
2025-07-21,2025-07-22,2025-07-23,-0.00456495762603959,2
2025-07-23,2025-07-24,2025-07-25,-0.0005141332519154052,2
2025-07-25,2025-07-28,2025-07-29,-0.0020876569258679867,4
2025-07-29,2025-08-01,2025-08-08,-0.019956894179986695,10
2025-08-14,2025-08-21,2025-08-22,-0.005956117036180042,8
2025-08-22,2025-08-25,2025-08-26,-0.0012728776637299655,4
2025-08-28,2025-09-02,2025-09-03,-0.010657448374077227,6
2025-09-11,2025-09-12,2025-09-15,-0.006148671250480353,4
2025-09-15,2025-09-17,2025-09-19,-0.0012747069087299945,4
2025-09-23,2025-09-25,2025-10-01,-0.011647829680047295,8
2025-10-02,2025-10-10,2025-10-27,-0.03375522124299435,25
2025-10-27,2025-10-28,2025-10-30,-0.004585392905363528,3
