signal_date,execution_date,symbol,trade_notional,current_weight,target_weight,commission,slippage,market_impact,total_cost,adv_participation
2016-01-29,2016-02-01,COR,50000.00017750707,0.0,0.05000000017750707,5.000000017750707,25.000000088753534,13.975149367655709,43.97514947415995,0.0002356031099212346
2016-01-29,2016-02-01,WU,50000.00010492517,0.0,0.050000000104925175,5.000000010492517,25.00000005246259,43.339452758357226,73.33945282131234,0.0010440300864941914
2016-01-29,2016-02-01,CLX,50000.00008205678,0.0,0.05000000008205678,5.000000008205678,25.000000041028393,17.096280246639676,47.09628029587375,0.0004112749621091073
2016-01-29,2016-02-01,KMB,50000.00005779589,0.0,0.050000000057795896,5.000000005779589,25.000000028897947,14.448658188055045,44.44865822273258,0.00021600222270917903
2016-01-29,2016-02-01,AMZN,50000.00005894292,0.0,0.050000000058942916,5.000000005894292,25.000000029471458,6.928886305056984,36.928886340422736,1.2355914306827488e-05
2016-01-29,2016-02-01,ISRG,50000.00001977777,0.0,0.05000000001977777,5.000000001977777,25.000000009888886,12.594773653361283,42.59477366522795,0.00018124000685187298
2016-01-29,2016-02-01,VLO,49999.999890286206,0.0,0.04999999989028621,4.999999989028621,24.999999945143102,23.54007891295847,53.54007884713019,0.00014075233619067774
2016-01-29,2016-02-01,HRB,49999.9997625321,0.0,0.049999999762532096,4.99999997625321,24.99999988126605,39.13877728997011,69.13877714748936,0.000924122187561343
2016-01-29,2016-02-01,CTAS,49999.99969359449,0.0,0.04999999969359449,4.999999969359449,24.999999846797245,31.951481640090076,61.95148145624677,0.0009014050033856566
2016-01-29,2016-02-01,BKNG,49999.99954213677,0.0,0.04999999954213677,4.999999954213677,24.999999771068385,11.849861319510758,41.84986104479282,5.410088807165331e-05
2016-01-29,2016-02-01,CL,49999.999355120184,0.0,0.04999999935512019,4.999999935512019,24.99999967756009,14.995288539806577,44.995288152878686,0.00021319311390606468
2016-01-29,2016-02-01,BALL,49999.99866271068,0.0,0.049999998662710675,4.999999866271068,24.99999933135534,28.584599310485153,58.58459850811156,0.00045785720912157123
2016-01-29,2016-02-01,PSX,49999.99850927421,0.0,0.04999999850927422,4.999999850927422,24.999999254637107,22.724524549028132,52.72452365459266,0.00020055101204913807
