month,portfolio_return,benchmark_return
2016-01,0.0,-0.05073532204695208
2016-02,-0.006684020523740619,-0.004128360309003876
2016-03,0.04747051618460141,0.06599111444005867
2016-04,-0.007469422428023065,0.0026993982833325436
2016-05,0.005372180581172614,0.015324602525288666
2016-06,0.01455508966578889,0.0009109212401239297
2016-07,0.026663049755103474,0.035609800753315435
2016-08,0.02110593909458336,-0.0012192428990192017
2016-09,-0.00042511587693216946,-0.00123445113931675
2016-10,-0.028438576867740206,-0.019425678909034683
2016-11,0.005870791515927731,0.03417452182929526
2016-12,0.012596550868076317,0.01820076244186586
2017-01,0.02175171112116736,0.01788435819838252
2017-02,0.037284013505032076,0.037198160066815866
2017-03,0.0175624569132371,-0.0003891971352694146
2017-04,0.016504086952263686,0.009091208748855273
2017-05,0.030861327377295966,0.011576251246327995
2017-06,0.022354733755540535,0.004813775207812565
2017-07,0.02319103213643192,0.019348826001101882
2017-08,-0.00325969330857645,0.000546433019853465
2017-09,0.0356723890350088,0.019302978562167672
2017-10,0.027498525373772287,0.02218813506615147
2017-11,0.032466557334042134,0.028082627806563787
2017-12,0.002888162071359668,0.009831630594270946
2018-01,0.06843644031599916,0.05617870412552772
2018-02,-0.016823655015997918,-0.03894737187936814
2018-03,-0.004937310686433216,-0.02688449860055686
2018-04,0.018885393329440614,0.0027187749953683227
2018-05,0.024762959477956814,0.02160834185458338
2018-06,-0.009144190384100304,0.00484243626760783
2018-07,0.05053435944537066,0.03602155617289937
2018-08,0.036380458344877686,0.030263211276748248
2018-09,-0.001924764358942177,0.0042942874264615405
2018-10,-0.08529226729151806,-0.0694033560936963
2018-11,0.026372480956673883,0.01785935665478
2018-12,-0.07357999470207055,-0.09177689467997241
2019-01,0.07918385083524315,0.0786844016658268
2019-02,0.027262181582846656,0.029728889343926923
2019-03,0.022639596337848955,0.01792425624958849
2019-04,0.03037556547289544,0.03931349831373776
2019-05,-0.05176743993544686,-0.06577773136683507
2019-06,0.08000589523355606,0.06893016399824159
2019-07,0.03896707037832159,0.013128152166958396
2019-08,0.01644391491437802,-0.018091627240524266
2019-09,0.012932393096881434,0.017181177931020475
2019-10,0.03207084403011162,0.020431770513684278
2019-11,0.014953634286765993,0.034047037714499906
2019-12,0.012259262653714131,0.028589818905729647
2020-01,0.010322182330994023,-0.0016280928190488542
2020-02,-0.08087437990690438,-0.08411048363840323
2020-03,-0.10857384154204319,-0.12511928240892844
2020-04,0.1142068818324784,0.12684403816527867
2020-05,0.07937222961445278,0.045281819665558665
2020-06,0.008392246960804428,0.018388396513924432
2020-07,0.07560316707722259,0.05510132148044411
2020-08,0.06177833969047586,0.07006466690171753
2020-09,-0.030969377251156005,-0.03922797017842261
2020-10,-0.029885320388150283,-0.027665786221379718
2020-11,0.12070926519414882,0.10754563544385931
2020-12,0.030606169850989184,0.03712145909357023
2021-01,-0.021963756036876503,-0.01113666075544506
2021-02,0.05344685832075813,0.026091451377448394
2021-03,0.038735047064413886,0.042438632533165155
2021-04,0.07885455536453922,0.052425321347558285
2021-05,0.0015254673283171538,0.00548648867060697
2021-06,0.017922812431780066,0.02221400956583497
2021-07,0.013872535244014772,0.02274805482838871
2021-08,0.0250524209196743,0.028990416255438856
2021-09,-0.03960387569146717,-0.04756916880190076
2021-10,0.07651277095535969,0.06914383640060695
2021-11,0.007786151738789604,-0.008333706184746159
2021-12,0.06785136057010699,0.04361291346206464
2022-01,-0.06604479051548517,-0.0525851650273933
2022-02,-0.015543977159765965,-0.031360491945908286
2022-03,0.03624250454260647,0.035773288371546474
2022-04,-0.09533827148799323,-0.08795671180434295
2022-05,0.009080194590851853,5.317770464441374e-05
2022-06,-0.094213342126507,-0.08391999993382704
2022-07,0.09147321192041202,0.09111639173021024
2022-08,-0.035942085463582685,-0.04244012827299792
2022-09,-0.09705310030694492,-0.09339567201327492
2022-10,0.09909357158076482,0.0798634138370089
2022-11,0.09004543332804671,0.05375289335249267
2022-12,-0.041856156628389596,-0.05897147407473069
2023-01,0.052464122781678,0.061752857834678654
2023-02,-0.022383001088543963,-0.026112493931818803
2023-03,0.039621076743125316,0.035051612577109204
2023-04,-0.0012354412120594294,0.014642341662481462
2023-05,0.020936308711153817,0.002482347368193194
2023-06,0.06785996662949145,0.06472746490423376
2023-07,0.031199005361115306,0.031138932355011084
2023-08,0.0035205006179470644,-0.017716390070854127
2023-09,-0.047457726785102405,-0.04871936746562466
2023-10,-0.01751924862911569,-0.02197968873798295
2023-11,0.10391894620502828,0.08917926878196969
2023-12,0.053272581259222296,0.04422923115635968
2024-01,0.021063831482524664,0.01589570759899117
2024-02,0.04641575371507933,0.0517206406237225
2024-03,0.05197924499152906,0.031018779915342964
2024-04,-0.04900808410565727,-0.04161507173789902
2024-05,0.030519216042653285,0.0480211901511991
2024-06,0.042529440432211185,0.03466980128308306
2024-07,0.017818124408321534,0.011321316887868083
2024-08,0.020925369057501753,0.02283470693663059
2024-09,0.029237547616999482,0.02019688409060083
2024-10,-0.019847692207978773,-0.00989674330315149
2024-11,0.05662881581561363,0.057301295482098835
2024-12,-0.03037352664497528,-0.024990137048483407
2025-01,0.042861264421544476,0.027016304240443434
2025-02,-0.019544890907423507,-0.01424209269982446
2025-03,-0.05151293513864463,-0.05754469768137538
2025-04,0.010549331609837509,-0.007624943346289492
2025-05,0.06519737080522225,0.061523826140782445
2025-06,0.0518557299423521,0.04960683946771627
2025-07,0.008737373904584844,0.021666562530641142
2025-08,0.029069440344853925,0.019066444295036122
2025-09,0.06807451763982297,0.03532368721870216
2025-10,0.0225012036784642,0.022686871904923578
2025-11,0.026001878398575373,0.0012996181666717899
2025-12,-0.025468891620516687,-0.0005241344225136446
2026-01,0.07210306414907186,0.013662958900920064
2026-02,0.00463859414171619,-0.008668344740704104
2026-03,-0.05343205499946069,-0.050932690968577
2026-04,0.1020344084252689,0.10423338582985786
2026-05,0.035978448201007485,0.05147035515724285
2026-06,-0.0027970702325350594,-0.02450643563115973
