signal_date,execution_date,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2016-02-05,2016-02-08,optimal,,0.9999995520953923,55,99.99995520953924,499.99977604769606,500.6386343964362,1100.6383656536716,0.0011006383656536715,0.0018990213897034953,0.04999991859684817,20.00003256131374
2016-03-07,2016-03-08,optimal,,0.05340024035587197,47,5.669846659736041,28.349233298680193,23.64299757970331,57.66207753811955,5.43077967490899e-05,0.0004315404411175328,0.04822103335808749,20.737838456800368
2016-04-07,2016-04-08,optimal,,0.03185594061559849,44,3.4896060248466583,17.448030124233288,3.8144122278245733,24.75204837690452,2.259566775145455e-05,0.00013331049132588109,0.047332513341956636,21.127126564681635
2016-05-06,2016-05-09,optimal,,0.03961543463616575,41,4.282440824793047,21.412204123965235,3.8898859107833057,29.584530859541587,2.7367664760771946e-05,3.622883673008311e-05,0.046939295150869705,21.304111976668054
2016-06-07,2016-06-08,optimal,,0.0710342159594666,40,7.903495900747672,39.517479503738365,39.77944006564756,87.2004154701336,7.837307973645827e-05,0.0007269948476458178,0.046735760667577494,21.396891496274304
2016-07-08,2016-07-11,optimal,,0.02533221870655546,40,2.833904135459577,14.16952067729789,8.893025059547389,25.896449872304856,2.314879052117937e-05,0.00017418277969185299,0.04575099111336634,21.85744998446265
2016-08-05,2016-08-08,optimal,,0.014129593716836402,37,1.6331023262665822,8.165511631332912,4.0773486612345256,13.87596261883402,1.2005476391816088e-05,0.00019869737721199884,0.04533806500410569,22.05652137799535
2016-09-08,2016-09-09,optimal,,0.02320014618461755,38,2.6314518816443226,13.157259408221616,2.6754481940397294,18.464159483905668,1.6278891595579033e-05,6.921793848685156e-05,0.045087525102302635,22.179083853705016
2016-10-07,2016-10-10,optimal,,0.018145464507003745,38,2.0811670858334836,10.405835429167425,0.8887204701551479,13.375722985156056,1.1662144204316072e-05,1.5570040633821023e-05,0.04444495705430746,22.499740494249913
2016-11-07,2016-11-08,optimal,,0.08661038465217648,39,9.718257699674089,48.59128849837046,88.2600076668031,146.56955386484765,0.00013062470486822005,0.0018426113425314256,0.04444528402809912,22.499574968803927
2016-12-07,2016-12-08,optimal,,0.028098468921300447,38,3.300283845239031,16.501419226195157,3.854354214656117,23.656057286090306,2.0140661277138394e-05,4.509174747142923e-05,0.04374074433588189,22.861979492645922
