date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,cash_interest,execution_price_model,delisting_liquidations,missing_return_fills,drawdown,benchmark_value,secondary_benchmark_return,internal_equal_weight_return,internal_cap_weight_return,internal_benchmark_coverage
2021-01-29,0.0,0.0,-0.019311475173124593,0.019311475173124593,1000000.0,0.0,0.0,1000000.0,0.0,close,0,0,0.0,980688.5248268754,-0.020019542440221638,0.0,0.0,0.0
2021-02-01,-0.0010551587427850562,0.0,0.016051767614439383,-0.01710692635722444,998944.8412572149,1.0,1055.1587427850745,1.1641532182693481e-10,0.0,close,0,0,-0.0010551587427850562,996430.3091295438,0.016645247449536438,0.012952513662007876,0.010785349228817215,1.0
2021-02-02,0.017089650604117823,0.017089650604117823,0.013898223484416938,0.0031914271197008848,1016016.4595670867,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1010278.9202524729,0.014140658116980953,0.013984353114811457,0.02264921110322064,1.0
2021-02-03,-0.0041077633141758385,-0.0041077633141758385,0.0010087690809532646,-0.005116532395129103,1011842.9044278782,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.0041077633141759495,1011298.0583903623,0.0007860556528089813,0.0022452574216038925,0.021848802140932065,1.0
2021-02-04,0.010847392685285673,0.010847392685285673,0.010853322230420792,-5.929545135119341e-06,1022818.7617480273,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1022274.0020890719,0.011365718217136722,0.012640328151397939,0.019689901043059507,1.0
2021-02-05,0.0005388317901975359,0.0005388317901975359,0.003897495164625342,-0.003358663374427806,1023369.8890124676,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1026258.3100691362,0.003935940797909154,0.005190507711090982,0.007060875921544487,1.0
2021-02-08,0.005751892755269106,0.005751892755269106,0.007399348360373592,-0.0016474556051044864,1029256.2028630389,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1033851.9528130661,0.007222183281301309,0.010705630145767461,0.010844238194711633,1.0
2021-02-09,0.00529770340486424,0.00529770340486424,-0.0011135249921484514,0.0064112283970126915,1034708.8969534241,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1032700.7328254272,-0.0006661098262742415,-0.000545964989566925,-0.011801924362459847,1.0
2021-02-10,-0.004018457440080558,-0.004018457440080558,-0.00034518493235935477,-0.0036732725077212036,1030550.9632881441,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.004018457440080447,1032344.2600928195,-0.0004355490332869083,0.0022762352928906676,-0.0031812139996329446,1.0
2021-02-11,0.0038274543435943276,0.0038274543435943276,0.0016624551635393559,0.0021649991800549717,1034495.3500488766,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.00020638355886970494,1034060.4861385609,0.0016151329528637515,0.0009996916329082094,-0.0032591516205060147,1.0
2021-02-12,0.006668027878899752,0.006668027878899752,0.0047110331133788375,0.001956994765520914,1041393.3938835948,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1038931.9793299963,0.004939695259884358,0.0052880199141078135,0.0005717022420522605,1.0
2021-02-16,0.0002566611730061563,0.0002566611730061563,-0.0005692724183511411,0.0008259335913572974,1041660.6791336298,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1038340.5440096207,-0.0008660460601583875,0.0005881703600266867,0.03801392100989509,1.0
2021-02-17,0.0001867967374915569,0.0001867967374915569,-0.0003204020092266724,0.0005071987467182293,1041855.2579500651,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1038007.8576130585,0.00022946340159024636,-0.00011374250194130167,0.013612974202362812,1.0
2021-02-18,-0.009554290054080927,-0.009554290054080927,-0.004415835627354592,-0.0051384544267263355,1031901.0706212409,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.009554290054080927,1033424.1855339368,-0.004255878713388284,-0.005061082565732069,-0.00833863088068762,1.0
2021-02-19,0.010182822320236706,0.010182822320236706,-0.0018548966445751658,0.012037718964811872,1042408.735875439,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,0.0,1031507.2904797671,-0.0017659415913644505,0.0068543105050283566,0.031969533877150756,1.0
2021-02-22,-0.005755078260193058,-0.005755078260193058,-0.0077328394581538396,0.001977761197960781,1036409.5920213669,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.005755078260193058,1023530.8102025718,-0.007691670212138235,0.0008695690731914189,0.020603333599600857,1.0
2021-02-23,-0.003561662838876156,-0.003561662838876156,0.0012563181187927874,-0.004817980957668944,1032718.2504916097,0.0,0.0,1.1641532182693481e-10,0.0,close,0,0,-0.009296243450695019,1024816.6905045719,0.0012140136801630508,0.0032017836058743925,0.008371003097744351,1.0
