metric,estimate,lower_95,upper_95,one_sided_lower_95,bootstrap_samples,block_size,seed
sharpe_ratio,0.9405825649696783,0.17967719776226557,1.8347074036786601,0.30855148605394783,2000,21,42
alpha_annualized,0.03167986123935225,-0.02147609526979508,0.09162813171632718,-0.014120771272719483,2000,21,42
max_drawdown,-0.2723611818333792,-0.41874022910596354,-0.14919949309006042,-0.37898512112744187,2000,21,42
