date,bucket,contribution,average_weight,average_exposure,names,return_coverage
2024-10-07,high,-0.0034291557430578467,0.35062037274841407,1.1234628859068074,17,1.0
2024-10-07,low,-0.002319988920994935,0.4032973841935661,-0.6067705807693674,17,1.0
2024-10-07,middle,-0.002245518221419512,0.24608224305801762,0.34894936948744737,16,1.0
2024-10-08,high,0.003436313910815672,0.35133656715931005,1.1234628859068074,17,1.0
2024-10-08,low,0.0014996149324883613,0.401712898030703,-0.6067705807693674,17,1.0
2024-10-08,middle,0.002790056846626688,0.24695053480998524,0.34894936948744737,16,1.0
2024-10-09,high,0.002115214303380218,0.35196824138467936,1.1234628859068074,17,1.0
2024-10-09,low,0.00017400304312907797,0.4000294076941368,-0.6067705807693674,17,1.0
2024-10-09,middle,0.002107415671412839,0.24800235092118195,0.34894936948744737,16,1.0
2024-10-10,high,-0.00029402437935386336,0.3541886093412237,1.1234628859068074,17,1.0
2024-10-10,low,-0.003802373730025533,0.39906015557099456,-0.6067705807693674,17,1.0
2024-10-10,middle,-0.0029930896945527512,0.24675123508777924,0.34894936948744737,16,1.0
2024-10-11,high,0.0012270973384601648,0.35279261243255655,1.1234628859068074,17,1.0
2024-10-11,low,0.004451376158087441,0.4004846472710672,-0.6067705807693674,17,1.0
2024-10-11,middle,0.0018007938287698609,0.24672274029637414,0.34894936948744737,16,1.0
2024-10-14,high,0.002277899784238865,0.35227281494461943,1.1234628859068074,17,1.0
2024-10-14,low,0.003934752992027304,0.40119610553487245,-0.6067705807693674,17,1.0
2024-10-14,middle,0.0017669581123702545,0.24653107952050632,0.34894936948744737,16,1.0
2024-10-15,high,0.0019607703882654464,0.3547393769972987,1.1234628859068074,17,1.0
2024-10-15,low,-0.00486828790372287,0.39636597414585695,-0.6067705807693674,17,1.0
2024-10-15,middle,0.002031197638814312,0.24889464885684204,0.34894936948744737,16,1.0
2024-10-16,high,0.0030725716679794067,0.3550943635735043,1.1234628859068074,17,1.0
2024-10-16,low,0.003948461545160776,0.3970547192015061,-0.6067705807693674,17,1.0
2024-10-16,middle,0.0008465743802590341,0.2478509172249874,0.34894936948744737,16,1.0
2024-10-17,high,0.0004453673529791272,0.35589284838536195,1.1234628859068074,17,1.0
2024-10-17,low,-0.0009911083255808258,0.3961777225395304,-0.6067705807693674,17,1.0
2024-10-17,middle,-0.00016555185519655767,0.24792942907510568,0.34894936948744737,16,1.0
2024-10-18,high,0.0013639575950723203,0.35667419705523123,1.1234628859068074,17,1.0
2024-10-18,low,-0.00012328117811208312,0.39540220172186585,-0.6067705807693674,17,1.0
2024-10-18,middle,0.0004000068534761605,0.2479236012229012,0.34894936948744737,16,1.0
2024-10-21,high,-0.0007009159762234155,0.35745286109020374,1.1234628859068074,17,1.0
2024-10-21,low,-0.001139330949721582,0.39584756665387505,-0.6067705807693674,17,1.0
2024-10-21,middle,-0.0022318268321970336,0.24669957225591946,0.34894936948744737,16,1.0
2024-10-22,high,-0.002134714699099802,0.3564298758612213,1.1234628859068074,17,1.0
2024-10-22,low,-0.0019780324946191744,0.39510541346916495,-0.6067705807693674,17,1.0
2024-10-22,middle,0.000986232773123252,0.24846471066961184,0.34894936948744737,16,1.0
2024-10-23,high,-0.0007340474999995227,0.3568047047285002,1.1234628859068074,17,1.0
2024-10-23,low,-0.0011497497603633648,0.3951287612977323,-0.6067705807693674,17,1.0
2024-10-23,middle,-0.001154305868387622,0.2480665339737656,0.34894936948744737,16,1.0
2024-10-24,high,0.0006631073714576505,0.35541845675387296,1.1234628859068074,17,1.0
2024-10-24,low,0.00470752519094644,0.3974290044718457,-0.6067705807693674,17,1.0
2024-10-24,middle,0.0005144088544436672,0.24715253877427987,0.34894936948744737,16,1.0
2024-10-25,high,-0.0029775230721736886,0.35560346495018225,1.1234628859068074,17,1.0
2024-10-25,low,-0.002310992232253858,0.3986379722246533,-0.6067705807693674,17,1.0
2024-10-25,middle,-0.003517191407712497,0.24575856282516229,0.34894936948744737,16,1.0
2024-10-28,high,0.0006004718993777947,0.35458140121435067,1.1234628859068074,17,1.0
2024-10-28,low,0.002388682739295752,0.39911165030035245,-0.6067705807693674,17,1.0
2024-10-28,middle,0.0017003716095525992,0.24630694848529497,0.34894936948744737,16,1.0
2024-10-29,high,-0.0013250787027746537,0.3540959210057775,1.1234628859068074,17,1.0
2024-10-29,low,-9.364807096804519e-07,0.39995566259901993,-0.6067705807693674,17,1.0
2024-10-29,middle,-0.0009425397874081507,0.2459484163952007,0.34894936948744737,16,1.0
2024-10-30,high,-0.0015139363124243384,0.35268171101810347,1.1234628859068074,17,1.0
2024-10-30,low,0.0004956309505426664,0.4005740000303829,-0.6067705807693674,17,1.0
2024-10-30,middle,0.0007023080646562273,0.24674428895151176,0.34894936948744737,16,1.0
2024-10-31,high,0.008898445267639813,0.40840734828422204,1.1582971400136177,17,1.0
2024-10-31,low,0.0008179419213972547,0.3523585969677497,-0.6502781078875624,17,1.0
2024-10-31,middle,-0.0038357253066499445,0.23923405474802636,0.3550333834407596,16,1.0
2024-11-01,high,-0.0008564374409222252,0.3977211823383492,1.1582971400136177,17,1.0
2024-11-01,low,0.002681247094717526,0.36296899164281643,-0.6666490574684443,17,1.0
2024-11-01,middle,0.00035565874358510865,0.23930982601883266,0.33889588486573025,16,1.0
2024-11-04,high,-0.0013243131076777631,0.39633674437687566,1.1582971400136177,17,1.0
2024-11-04,low,0.0012191583744430232,0.3641877367343073,-0.6666490574684443,17,1.0
2024-11-04,middle,0.00016802066411690414,0.2394755188888152,0.33889588486573025,16,1.0
2024-11-05,high,0.003943906483057201,0.3944779394596134,1.1582971400136177,17,1.0
2024-11-05,low,0.008369523222477583,0.36704885751389993,-0.6666490574684443,17,1.0
2024-11-05,middle,0.00249344480604851,0.23847320302648475,0.33889588486573025,16,1.0
2024-11-06,high,0.013782239173119833,0.39588956559758204,1.1582971400136177,17,1.0
2024-11-06,low,0.01714504221578402,0.3713841157856933,-0.6666490574684443,17,1.0
2024-11-06,middle,0.0016283970771370545,0.23272631861672238,0.33889588486573025,16,1.0
2024-11-07,high,0.0007981925907218476,0.39228111807288263,1.1582971400136177,17,1.0
2024-11-07,low,0.001045269898719412,0.36809511637563763,-0.6666490574684443,17,1.0
2024-11-07,middle,0.010339147993641792,0.23962376555147788,0.33889588486573025,16,1.0
2024-11-08,high,0.003987656679320802,0.3929151436954637,1.1582971400136177,17,1.0
2024-11-08,low,0.001538208235058191,0.3665124850624385,-0.6666490574684443,17,1.0
2024-11-08,middle,0.0030036994113405123,0.24057237124209624,0.33889588486573025,16,1.0
2024-11-11,high,0.004151542378754134,0.39459335430090664,1.1582971400136177,17,1.0
2024-11-11,low,0.00206243163602568,0.36620798877113736,-0.6666490574684443,17,1.0
2024-11-11,middle,9.573338959018059e-05,0.2391986569279542,0.33889588486573025,16,1.0
2024-11-12,high,0.0016345888448248747,0.3973847352946255,1.1582971400136177,17,1.0
2024-11-12,low,-0.003468422246047741,0.36382048532828665,-0.6666490574684443,17,1.0
2024-11-12,middle,-0.0011212722527320213,0.2387947793770859,0.33889588486573025,16,1.0
2024-11-13,high,0.0021617589320892783,0.3993717956716989,1.1582971400136177,17,1.0
2024-11-13,low,-0.002363385169394188,0.36128671703204546,-0.6666490574684443,17,1.0
2024-11-13,middle,0.0006509808582222817,0.23934148729625393,0.33889588486573025,16,1.0
2024-11-14,high,-0.00686921657432879,0.3971668205030292,1.1582971400136177,17,1.0
2024-11-14,low,-0.0009983667844617595,0.36459718170380095,-0.6666490574684443,17,1.0
2024-11-14,middle,-0.003892535991816991,0.23823599779316787,0.33889588486573025,16,1.0
2024-11-15,high,-0.0026851324722566997,0.3960796310987238,1.1582971400136177,17,1.0
2024-11-15,low,-0.002053654911373222,0.363885991133049,-0.6666490574684443,17,1.0
2024-11-15,middle,0.0008564449905779613,0.24003437776822534,0.33889588486573025,16,1.0
2024-11-18,high,0.0013865080847195398,0.39560610685875514,1.1582971400136177,17,1.0
2024-11-18,low,0.0011145203051096853,0.36329299214205973,-0.6666490574684443,17,1.0
2024-11-18,middle,0.0021933075091578385,0.24110090099918344,0.33889588486573025,16,1.0
2024-11-19,high,-0.0014387832858430976,0.3953891671128771,1.1582971400136177,17,1.0
2024-11-19,low,-0.0022624509296972004,0.362147638559734,-0.6666490574684443,17,1.0
2024-11-19,middle,0.0006101487527736477,0.24246319432738703,0.33889588486573025,16,1.0
2024-11-20,high,0.002293467753531228,0.3962047569798401,1.1582971400136177,17,1.0
2024-11-20,low,0.0010404611801849736,0.3618522035117936,-0.6666490574684443,17,1.0
2024-11-20,middle,0.0003794180726924537,0.24194303950836474,0.33889588486573025,16,1.0
2024-11-21,high,0.004742246403289501,0.39456475252384005,1.1582971400136177,17,1.0
2024-11-21,low,0.008628264567506153,0.3644813579608594,-0.6666490574684443,17,1.0
2024-11-21,middle,0.0029034139005022063,0.2409538895152985,0.33889588486573025,16,1.0
2024-11-22,high,0.002412175315507982,0.39494170763693326,1.1582971400136177,17,1.0
2024-11-22,low,0.00037723314899733296,0.36300658975809486,-0.6666490574684443,17,1.0
2024-11-22,middle,0.002344695741251666,0.24205170260497008,0.33889588486573025,16,1.0
2024-11-25,high,0.003268570484565475,0.3970516247007875,1.1582971400136177,17,1.0
2024-11-25,low,-0.0008107806084113329,0.3610909352770313,-0.6666490574684443,17,1.0
2024-11-25,middle,0.0005025166169777923,0.24185744002217963,0.33889588486573025,16,1.0
2024-11-26,high,0.004590945737588888,0.3971746202397177,1.1582971400136177,17,1.0
2024-11-26,low,0.006239616213708431,0.3628327108973568,-0.6666490574684443,17,1.0
2024-11-26,middle,0.0008445966595127495,0.2399926688629236,0.33889588486573025,16,1.0
2024-11-27,high,0.00042658158295729137,0.3989727292684618,1.1582971400136177,17,1.0
2024-11-27,low,-0.0018858563548612307,0.362181309351139,-0.6666490574684443,17,1.0
2024-11-27,middle,-0.0018955629921971555,0.23884596138039735,0.33889588486573025,16,1.0
2024-11-29,high,0.0006594796012790875,0.39777630495132954,1.0649979341676266,17,1.0
2024-11-29,low,0.003978504725660902,0.36846116795889183,-0.7127576956284026,17,1.0
2024-11-29,middle,7.839559160469554e-05,0.23376252708977702,0.3190540363348507,16,1.0
2024-12-02,high,-0.0028044818749582484,0.3935787471782081,1.0649979341676266,17,1.0
2024-12-02,low,-6.337565916056474e-05,0.37261851233755106,-0.7127576956284026,17,1.0
2024-12-02,middle,-0.00048825947807807463,0.23380274048423902,0.3190540363348507,16,1.0
2024-12-03,high,0.0002523635778368636,0.39359032718942405,1.0649979341676266,17,1.0
2024-12-03,low,0.0018073664231733596,0.3741477083795119,-0.7127576956284026,17,1.0
2024-12-03,middle,-0.0013787341854473818,0.23226196443106226,0.3190540363348507,16,1.0
2024-12-04,high,0.003701640555818464,0.3938882884593091,1.0649979341676266,17,1.0
2024-12-04,low,0.004430735108637026,0.37538516382609904,-0.7127576956284026,17,1.0
2024-12-04,middle,0.00038774716135256437,0.23072654771459017,0.3190540363348507,16,1.0
2024-12-05,high,-0.000733416461420967,0.3934702967781269,1.0649979341676266,17,1.0
2024-12-05,low,2.799396426318777e-05,0.375662513842623,-0.7127576956284026,17,1.0
2024-12-05,middle,-5.7498040161731055e-05,0.23086718937924844,0.3190540363348507,16,1.0
2024-12-06,high,-0.001678938064971916,0.3922916629019605,1.0649979341676266,17,1.0
2024-12-06,low,0.001484730952943979,0.3776008247207038,-0.7127576956284026,17,1.0
2024-12-06,middle,-0.0010675430811259825,0.23010751237733415,0.3190540363348507,16,1.0
2024-12-09,high,-0.00444486026173178,0.39243222663316574,1.0649979341676266,17,1.0
2024-12-09,low,-0.0033526791253983786,0.3786180895654996,-0.7127576956284026,17,1.0
2024-12-09,middle,-0.0036352675016967503,0.2289496838013329,0.3190540363348507,16,1.0
2024-12-10,high,0.0005199694551276299,0.3959199366369182,1.0649979341676266,17,1.0
2024-12-10,low,-0.006914503607260347,0.3742860754849377,-0.7127576956284026,17,1.0
2024-12-10,middle,-0.0008671325776676126,0.22979398787814218,0.3190540363348507,16,1.0
2024-12-11,high,-0.002396446967984666,0.3923146544962397,1.0649979341676266,17,1.0
2024-12-11,low,0.00585311765601671,0.3789201412907519,-0.7127576956284026,17,1.0
2024-12-11,middle,-0.0003383492085073565,0.2287652042130067,0.3190540363348507,16,1.0
2024-12-12,high,-0.00035754041114552696,0.3939286276304071,1.0649979341676266,17,1.0
2024-12-12,low,-0.004551558515691025,0.37617541012301237,-0.7127576956284026,17,1.0
2024-12-12,middle,-1.223386552736416e-05,0.22989596224657877,0.3190540363348507,16,1.0
2024-12-13,high,0.0004211147398464839,0.394725369151085,1.0649979341676266,17,1.0
2024-12-13,low,-0.000880889367961489,0.375642794302003,-0.7127576956284026,17,1.0
2024-12-13,middle,-0.0004789320888748623,0.22963183654690997,0.3190540363348507,16,1.0
2024-12-16,high,-0.00012041523307339616,0.3955972099715313,1.0649979341676266,17,1.0
2024-12-16,low,-0.0010519527220856138,0.37551194344838545,-0.7127576956284026,17,1.0
2024-12-16,middle,-0.0013159338140349244,0.22889084658008146,0.3190540363348507,16,1.0
2024-12-17,high,-0.0027812507066878062,0.3959978297896842,1.0649979341676266,17,1.0
2024-12-17,low,-0.004358688319398819,0.3741202905906649,-0.7127576956284026,17,1.0
2024-12-17,middle,-0.0008505795470018304,0.22988187961964918,0.3190540363348507,16,1.0
2024-12-18,high,-0.00687402642830227,0.3967849534955506,1.0649979341676266,17,1.0
2024-12-18,low,-0.007490749050348104,0.3734743861293553,-0.7127576956284026,17,1.0
2024-12-18,middle,-0.004592850551071642,0.22974066037509247,0.3190540363348507,16,1.0
2024-12-19,high,0.01002127126273708,0.4046719144634072,1.0649979341676266,17,1.0
2024-12-19,low,-0.00025857945282942293,0.37202609894718597,-0.7127576956284026,17,1.0
2024-12-19,middle,-0.0052491169360761505,0.22330198658940503,0.3190540363348507,16,1.0
2024-12-20,high,0.0043281540700573695,0.4036559216147793,1.0649979341676266,17,1.0
2024-12-20,low,0.005919891538684879,0.37296248742462507,-0.7127576956284026,17,1.0
2024-12-20,middle,0.0030861011018096397,0.22338159096059396,0.3190540363348507,16,1.0
2024-12-23,high,-0.0013739333115401764,0.40169532084028775,1.0649979341676266,17,1.0
2024-12-23,low,0.0033897753382896136,0.3757514603077585,-0.7127576956284026,17,1.0
2024-12-23,middle,-0.0005106396911617055,0.22255321885195173,0.3190540363348507,16,1.0
2024-12-24,high,0.0031299091569078202,0.40177884578604783,1.0649979341676266,17,1.0
2024-12-24,low,0.0037745297012877666,0.37665718217197863,-0.7127576956284026,17,1.0
2024-12-24,middle,0.0006915901669314036,0.2215639720419718,0.3190540363348507,16,1.0
2024-12-26,high,-0.00037203709149652507,0.40163054686303545,1.0649979341676266,17,1.0
2024-12-26,low,-9.908920595148407e-05,0.37678010660774247,-0.7127576956284026,17,1.0
2024-12-26,middle,-8.57558963967929e-05,0.22158934652922016,0.3190540363348507,16,1.0
2024-12-27,high,-0.0017490343966413521,0.40303322342524367,1.0649979341676266,17,1.0
2024-12-27,low,-0.004563431686797373,0.3751242575632409,-0.7127576956284026,17,1.0
2024-12-27,middle,-0.0014846047301582757,0.22184251901151367,0.3190540363348507,16,1.0
2024-12-30,high,-0.0038932256202359778,0.40260793816211426,1.0649979341676266,17,1.0
2024-12-30,low,-0.0031194098984895125,0.3752360669278294,-0.7127576956284026,17,1.0
2024-12-30,middle,-0.0016071739622600376,0.22215599491005464,0.3190540363348507,16,1.0
2024-12-31,high,-0.00012565179833395562,0.4028928542641687,1.027755131908471,17,1.0
2024-12-31,low,-0.0008910579217352177,0.37496245368183323,-0.7316541940516292,17,1.0
2024-12-31,middle,-1.9276286542973847e-05,0.22214469205399645,0.3086977948185205,16,1.0
2025-01-02,high,-0.0001323032881181792,0.39771409527580004,1.027755131908471,17,1.0
2025-01-02,low,6.9844024273851705e-06,0.3801405857391208,-0.7316541940516292,17,1.0
2025-01-02,middle,-0.0007098587366912414,0.222144692222421,0.3086977948185205,16,1.0
2025-01-03,high,0.0042434309098431724,0.3968350572425591,1.027755131908471,17,1.0
2025-01-03,low,0.007772792968444993,0.3827001011385135,-0.7316541940516292,17,1.0
2025-01-03,middle,0.001166487115818924,0.2204642228291469,0.3086977948185205,16,1.0
2025-01-06,high,-0.00393846849589553,0.39509127974943353,1.027755131908471,17,1.0
2025-01-06,low,0.0013723553814893512,0.3861577151101521,-0.7316541940516292,17,1.0
2025-01-06,middle,-0.002901118074655348,0.21875038278246992,0.3086977948185205,16,1.0
2025-01-07,high,0.0013004061012360352,0.3973798908142201,1.027755131908471,17,1.0
2025-01-07,low,-0.003566442924498377,0.38355062184504424,-0.7316541940516292,17,1.0
2025-01-07,middle,-0.00021227783256212544,0.21906886331593145,0.3086977948185205,16,1.0
2025-01-08,high,0.0031761899072529714,0.39800417558281315,1.027755131908471,17,1.0
2025-01-08,low,0.0013838226464373625,0.3824634270653896,-0.7316541940516292,17,1.0
2025-01-08,middle,0.0018751618842335273,0.21953177727770165,0.3086977948185205,16,1.0
2025-01-10,high,-0.003985734420009172,0.3997685238557134,1.027755131908471,17,1.0
2025-01-10,low,-0.006179882706374835,0.38168597511026797,-0.7316541940516292,17,1.0
2025-01-10,middle,-0.004032628335451508,0.21854487191200025,0.3086977948185205,16,1.0
2025-01-13,high,0.002282790669545248,0.40074237673445695,1.027755131908471,17,1.0
2025-01-13,low,0.0006046377476701068,0.3810248022616097,-0.7316541940516292,17,1.0
2025-01-13,middle,0.00039153103754053056,0.21823219389045917,0.3086977948185205,16,1.0
2025-01-14,high,0.0035225429729576208,0.40036696560257506,1.027755131908471,17,1.0
2025-01-14,low,0.003997939921698026,0.3813111974723883,-0.7316541940516292,17,1.0
2025-01-14,middle,0.0021942405864767206,0.21832121579235833,0.3086977948185205,16,1.0
2025-01-15,high,0.00029983436570985104,0.397339459807131,1.027755131908471,17,1.0
2025-01-15,low,0.005410693763895366,0.38338015613739,-0.7316541940516292,17,1.0
2025-01-15,middle,0.002822263118084839,0.21927976801525775,0.3086977948185205,16,1.0
2025-01-16,high,0.005063465155341363,0.3979699012403792,1.027755131908471,17,1.0
2025-01-16,low,0.003935215856379203,0.383003701330754,-0.7316541940516292,17,1.0
2025-01-16,middle,0.002162509878542095,0.21902578811380785,0.3086977948185205,16,1.0
2025-01-17,high,0.0012027077170902799,0.39812234773918753,1.027755131908471,17,1.0
2025-01-17,low,0.0009810194812025315,0.3829434787856186,-0.7316541940516292,17,1.0
2025-01-17,middle,0.0004834409067343064,0.21893356574978387,0.3086977948185205,16,1.0
2025-01-21,high,0.006134440838068302,0.398797362079407,1.027755131908471,17,1.0
2025-01-21,low,0.003105717346024906,0.3804649319690282,-0.7316541940516292,17,1.0
2025-01-21,middle,0.00499413161520728,0.22073710637029517,0.3086977948185205,16,1.0
2025-01-22,high,-0.000563025814003567,0.3987438745066418,1.027755131908471,17,1.0
2025-01-22,low,-0.0016928265356107434,0.3791272792289722,-0.7316541940516292,17,1.0
2025-01-22,middle,0.0013405717358373986,0.22212824588797714,0.3086977948185205,16,1.0
2025-01-23,high,0.0015879920860282187,0.3980210775656357,1.027755131908471,17,1.0
2025-01-23,low,0.002768599915575775,0.37959241224665685,-0.7316541940516292,17,1.0
2025-01-23,middle,0.0015506325733702859,0.22238591324603676,0.3086977948185205,16,1.0
2025-01-24,high,0.000887574440461677,0.3991451659057553,1.027755131908471,17,1.0
2025-01-24,low,-0.00012150947083741843,0.3796056228302476,-0.7316541940516292,17,1.0
2025-01-24,middle,-0.0012595501340814663,0.22124861395069212,0.3086977948185205,16,1.0
2025-01-27,high,0.0026454897324496335,0.40706178122356385,1.027755131908471,17,1.0
2025-01-27,low,-0.012446332118960892,0.3708610060896658,-0.7316541940516292,17,1.0
2025-01-27,middle,-0.0011319753557655382,0.22207660714170166,0.3086977948185205,16,1.0
2025-01-28,high,1.0636474996275668e-05,0.40875437039493223,1.027755131908471,17,1.0
2025-01-28,low,-0.0029731637357704884,0.36918765172355217,-0.7316541940516292,17,1.0
2025-01-28,middle,-0.0009273078376336958,0.2220573695968148,0.3086977948185205,16,1.0
2025-01-29,high,0.0018131852540284434,0.4097309936124267,1.027755131908471,17,1.0
2025-01-29,low,0.0020814299244011065,0.37048023621196996,-0.7316541940516292,17,1.0
2025-01-29,middle,-0.0018141877689769141,0.2197881630847373,0.3086977948185205,16,1.0
2025-01-30,high,0.004655602962633596,0.4073467516415215,1.027755131908471,17,1.0
2025-01-30,low,0.008311879557042788,0.37214710149457947,-0.7316541940516292,17,1.0
2025-01-30,middle,0.004606547464060875,0.22050555009274467,0.3086977948185205,16,1.0
2025-01-31,high,-0.0033549200811632245,0.35611197669286804,1.013787075781374,17,1.0
2025-01-31,low,-0.002451852966853218,0.37759465873879405,-0.7984738207204307,17,1.0
2025-01-31,middle,-0.0034605682503493517,0.2662927621339078,0.30859133007320827,16,1.0
2025-02-03,high,0.003861337274883241,0.3496769101289785,1.013787075781374,17,1.0
2025-02-03,low,-0.003399729570927026,0.3857091301193538,-0.7984738207204307,17,1.0
2025-02-03,middle,0.0001574382493726198,0.2646133103233353,0.30859133007320827,16,1.0
2025-02-04,high,-4.474570629662606e-05,0.3518268519740848,1.013787075781374,17,1.0
2025-02-04,low,-0.002032161194705893,0.3860755420630064,-0.7984738207204307,17,1.0
2025-02-04,middle,-0.003961364507026224,0.26209695239637215,0.30859133007320827,16,1.0
