date,bucket,contribution,average_weight,average_exposure,names,return_coverage
2024-10-17,low,-0.0009099534693936015,0.30452639962432193,-0.39541681999182227,17,1.0
2024-10-17,middle,0.000356446193681958,0.20011032647413432,0.4525595198844191,16,1.0
2024-10-18,high,0.0007927145494850528,0.49534353146498106,1.887529488987413,17,1.0
2024-10-18,low,0.00035351007380018354,0.30438428247511196,-0.39541681999182227,17,1.0
2024-10-18,middle,0.0004944586471511615,0.20027218605990527,0.4525595198844191,16,1.0
2024-10-21,high,-0.0018022690346685007,0.49558403834094944,1.887529488987413,17,1.0
2024-10-21,low,-0.0030470439700318744,0.3025603092623715,-0.39541681999182227,17,1.0
2024-10-21,middle,0.0007772392465583443,0.20185565239667733,0.4525595198844191,16,1.0
2024-10-22,high,-0.0011493487214162981,0.4960015235625049,1.887529488987413,17,1.0
2024-10-22,low,-0.001243677804516832,0.30225298047244453,-0.39541681999182227,17,1.0
2024-10-22,middle,-0.0007334878946625946,0.2017454959650487,0.4525595198844191,16,1.0
2024-10-23,high,-0.001382329937642797,0.4961516968595644,1.887529488987413,17,1.0
2024-10-23,low,-0.0011766491214937167,0.30200666482258476,-0.39541681999182227,17,1.0
2024-10-23,middle,-0.00047912406961399576,0.2018416383178489,0.4525595198844191,16,1.0
2024-10-24,high,0.0036678396557410643,0.4968523759764221,1.887529488987413,17,1.0
2024-10-24,low,0.000397633773517147,0.3006682510697005,-0.39541681999182227,17,1.0
2024-10-24,middle,0.0018195679875895464,0.20247937295387586,0.4525595198844191,16,1.0
2024-10-25,high,-0.0023745885614996844,0.49890133718663254,1.887529488987413,17,1.0
2024-10-25,low,-0.0043427980397756595,0.2989176578764041,-0.39541681999182227,17,1.0
2024-10-25,middle,-0.002088320110864699,0.20218100493696115,0.4525595198844191,16,1.0
2024-10-28,high,0.002026462200906252,0.49856713390269464,1.887529488987413,17,1.0
2024-10-28,low,0.0027279751361579847,0.3002421664999793,-0.39541681999182227,17,1.0
2024-10-28,middle,-6.491108883809093e-05,0.2011906995973241,0.4525595198844191,16,1.0
2024-10-29,high,-0.001254331573023265,0.4983902532576918,1.887529488987413,17,1.0
2024-10-29,low,-0.001529677615708135,0.2994171519441527,-0.39541681999182227,17,1.0
2024-10-29,middle,0.0005154542178389152,0.20219259479815369,0.4525595198844191,16,1.0
2024-10-30,high,-0.002144795325747301,0.49639433404105093,1.887529488987413,17,1.0
2024-10-30,low,-0.0003129543829584652,0.29921164076459683,-0.39541681999182227,17,1.0
2024-10-30,middle,0.002141752411480322,0.20439402519435038,0.4525595198844191,16,1.0
2024-10-31,high,0.009368331943510784,0.358204489484954,1.7115130073437879,17,1.0
2024-10-31,low,0.000786014450448969,0.39576378145430646,-0.43205951338266724,17,1.0
2024-10-31,middle,-0.00427368451157263,0.24603172906073761,0.28316193669358913,16,1.0
2024-11-01,high,0.0021899866528471428,0.3640749864905004,1.7732687235804347,17,1.0
2024-11-01,low,-3.521035204262123e-07,0.3922797632684155,-0.43205951338266724,17,1.0
2024-11-01,middle,-9.16615194630733e-06,0.24364525024108238,0.28316193669358913,16,1.0
2024-11-04,high,-0.0017527363994718137,0.3622692262391378,1.7732687235804347,17,1.0
2024-11-04,low,0.0007443075227263322,0.3930205208751964,-0.43205951338266724,17,1.0
2024-11-04,middle,0.0010712948076276457,0.24471025288566403,0.28316193669358913,16,1.0
2024-11-05,high,0.005750126084715233,0.3626380068369883,1.7732687235804347,17,1.0
2024-11-05,low,0.0037934436619266173,0.391072594158255,-0.43205951338266724,17,1.0
2024-11-05,middle,0.005263304764941444,0.24628939900475474,0.28316193669358913,16,1.0
2024-11-06,high,0.0192366713338028,0.36896945623571414,1.7732687235804347,17,1.0
2024-11-06,low,0.005107788441887172,0.38415089664385077,-0.43205951338266724,17,1.0
2024-11-06,middle,0.008211218690350928,0.24687964712043284,0.28316193669358913,16,1.0
2024-11-07,high,-0.002436257964503239,0.3623309005925283,1.7732687235804347,17,1.0
2024-11-07,low,0.008886480677416415,0.3879480900836638,-0.43205951338266724,17,1.0
2024-11-07,middle,0.005732387770169875,0.24972100932380603,0.28316193669358913,16,1.0
2024-11-08,high,0.002079883190778365,0.3613823987510801,1.7732687235804347,17,1.0
2024-11-08,low,0.004356441719214567,0.38894219316240236,-0.43205951338266724,17,1.0
2024-11-08,middle,0.002093239415726573,0.249675408086516,0.28316193669358913,16,1.0
2024-11-11,high,0.004212567885794859,0.3633191397144825,1.7732687235804347,17,1.0
2024-11-11,low,0.0028086658352183234,0.38930210934444404,-0.43205951338266724,17,1.0
2024-11-11,middle,-0.0007115263166431877,0.2473787509410717,0.28316193669358913,16,1.0
2024-11-12,high,-0.0006174349094270151,0.36378667157769173,1.7732687235804347,17,1.0
2024-11-12,low,-0.0008803959750101792,0.3895583146292296,-0.43205951338266724,17,1.0
2024-11-12,middle,-0.001457274769517693,0.24665501379307672,0.28316193669358913,16,1.0
2024-11-13,high,0.0006572011862307241,0.36429392769444957,1.7732687235804347,17,1.0
2024-11-13,low,0.0014586271377838792,0.39083767688706816,-0.43205951338266724,17,1.0
2024-11-13,middle,-0.001666473703097231,0.2448683954184805,0.28316193669358913,16,1.0
2024-11-14,high,-0.005160822392534872,0.3634106661832701,1.7732687235804347,17,1.0
2024-11-14,low,-0.005711115375554005,0.3896960115348289,-0.43205951338266724,17,1.0
2024-11-14,middle,-0.0008881815825186643,0.24689332228189903,0.28316193669358913,16,1.0
2024-11-15,high,-0.0007406199701562647,0.3641510460062847,1.7732687235804347,17,1.0
2024-11-15,low,0.0010211552831268964,0.3922888645757503,-0.43205951338266724,17,1.0
2024-11-15,middle,-0.004162877706022592,0.24356008941796317,0.28316193669358913,16,1.0
2024-11-18,high,0.0012852785902851141,0.36373042032545644,1.7732687235804347,17,1.0
2024-11-18,low,0.0022445702487032333,0.3926811274232302,-0.43205951338266724,17,1.0
2024-11-18,middle,0.0011644870599987161,0.2435884522513117,0.28316193669358913,16,1.0
2024-11-19,high,-0.0018220601957255292,0.3630533539660358,1.7732687235804347,17,1.0
2024-11-19,low,-0.0017713921852025452,0.3921179319528439,-0.43205951338266724,17,1.0
2024-11-19,middle,0.0005023669181614241,0.24482871408111834,0.28316193669358913,16,1.0
2024-11-20,high,0.001786307028534411,0.3634884704919395,1.7732687235804347,17,1.0
2024-11-20,low,0.0008711735547104908,0.3915275059761626,-0.43205951338266724,17,1.0
2024-11-20,middle,0.0010558664231637535,0.24498402353189636,0.28316193669358913,16,1.0
2024-11-21,high,0.0052325622741301,0.36281105991712304,1.7732687235804347,17,1.0
2024-11-21,low,0.005193709670765697,0.39041404211927205,-0.43205951338266724,17,1.0
2024-11-21,middle,0.005847652926402064,0.24677489796360288,0.28316193669358913,16,1.0
2024-11-22,high,0.0010914830337291122,0.3620485155561142,1.7732687235804347,17,1.0
2024-11-22,low,0.004558733837700373,0.3929408966448972,-0.43205951338266724,17,1.0
2024-11-22,middle,-0.0005161126656725045,0.2450105877989868,0.28316193669358913,16,1.0
2024-11-25,high,0.001546892825227305,0.3625871345888731,1.7732687235804347,17,1.0
2024-11-25,low,0.00402139145978745,0.3957695362070553,-0.43205951338266724,17,1.0
2024-11-25,middle,-0.0026079777918828206,0.24164332920407003,0.28316193669358913,16,1.0
2024-11-26,high,0.004417256901324346,0.3629202872706486,1.7732687235804347,17,1.0
2024-11-26,low,0.0008510652160911009,0.3921962620599793,-0.43205951338266724,17,1.0
2024-11-26,middle,0.006406836493394621,0.24488345066937023,0.28316193669358913,16,1.0
2024-11-27,high,0.0012039207112366636,0.36538871692341546,1.7732687235804347,17,1.0
2024-11-27,low,-0.00029554977646154717,0.39325250415128105,-0.43205951338266724,17,1.0
2024-11-27,middle,-0.004263208698876211,0.24135877892530166,0.28316193669358913,16,1.0
2024-11-29,high,0.0007391391321990433,0.36439962054893066,1.5698181748807958,17,1.0
2024-11-29,low,0.001664259240438091,0.35141948717184235,-0.48657646715222913,17,1.0
2024-11-29,middle,0.0023129815459075505,0.2841808922792254,0.09701467165947363,16,1.0
2024-12-02,high,-0.0018010251371202934,0.37357536491346516,1.5698181748807958,17,1.0
2024-12-02,low,-0.002468198499848276,0.3450418938992164,-0.48657646715222913,17,1.0
2024-12-02,middle,0.0009131066247716822,0.2813827411873166,0.09701467165947363,16,1.0
2024-12-03,high,0.0008141774166151675,0.3741647767831411,1.5698181748807958,17,1.0
2024-12-03,low,-0.0019378920992596303,0.3428830007991553,-0.48657646715222913,17,1.0
2024-12-03,middle,0.0018047104982073041,0.2829522224177018,0.09701467165947363,16,1.0
2024-12-04,high,0.0009887090291827267,0.372036580920299,1.5698181748807958,17,1.0
2024-12-04,low,0.00449596396962849,0.3443941771142427,-0.48657646715222913,17,1.0
2024-12-04,middle,0.0030354498269968386,0.28356924196545663,0.09701467165947363,16,1.0
2024-12-05,high,-0.000248663560035521,0.37208006542555283,1.5698181748807958,17,1.0
2024-12-05,low,0.00038042946219011767,0.3450773944283953,-0.48657646715222913,17,1.0
2024-12-05,middle,-0.0008946864394741072,0.28284254014605015,0.09701467165947363,16,1.0
2024-12-06,high,-0.00038914087509391883,0.37216042485445305,1.5698181748807958,17,1.0
2024-12-06,low,-0.0034020685233784585,0.34212762825194504,-0.48657646715222913,17,1.0
2024-12-06,middle,0.0025294592053184584,0.2857119468936003,0.09701467165947363,16,1.0
2024-12-09,high,-0.0038184493281796465,0.3726872074708397,1.5698181748807958,17,1.0
2024-12-09,low,-0.006286509490039538,0.339577577319524,-0.48657646715222913,17,1.0
2024-12-09,middle,-0.001327848070607724,0.2877352152096346,0.09701467165947363,16,1.0
2024-12-10,high,-0.0013672680522065315,0.3741309022997702,1.5698181748807958,17,1.0
2024-12-10,low,-0.0010114238011186486,0.3411053549814217,-0.48657646715222913,17,1.0
2024-12-10,middle,-0.004882974876475149,0.2847637427188062,0.09701467165947363,16,1.0
2024-12-11,high,-0.00042195133491146743,0.37252471438458146,1.5698181748807958,17,1.0
2024-12-11,low,0.0015806130073878562,0.34164749664952726,-0.48657646715222913,17,1.0
2024-12-11,middle,0.0019596598070482987,0.2858277889658897,0.09701467165947363,16,1.0
2024-12-12,high,0.0003073925962849503,0.3747184844642987,1.5698181748807958,17,1.0
2024-12-12,low,-1.6211361940514392e-05,0.3433450218026681,-0.48657646715222913,17,1.0
2024-12-12,middle,-0.005212514026708352,0.2819364937330314,0.09701467165947363,16,1.0
2024-12-13,high,0.00025768464077751096,0.37533396689946813,1.5698181748807958,17,1.0
2024-12-13,low,-0.0009613274219438076,0.3427011286046059,-0.48657646715222913,17,1.0
2024-12-13,middle,-0.00023506393582357064,0.28196490449592393,0.09701467165947363,16,1.0
2024-12-16,high,-0.0013902897967447859,0.3748801479497203,1.5698181748807958,17,1.0
2024-12-16,low,-0.0001442610797783895,0.3434226765399708,-0.48657646715222913,17,1.0
2024-12-16,middle,-0.000953750892670759,0.2816971755103071,0.09701467165947363,16,1.0
2024-12-17,high,-0.002790718704022385,0.3750917864739539,1.5698181748807958,17,1.0
2024-12-17,low,-0.003045930827162271,0.3430981803041735,-0.48657646715222913,17,1.0
2024-12-17,middle,-0.0021538690419037995,0.2818100332218708,0.09701467165947363,16,1.0
2024-12-18,high,-0.0035592962942026262,0.37851298916346904,1.5698181748807958,17,1.0
2024-12-18,low,-0.008220621937819325,0.3414568776944692,-0.48657646715222913,17,1.0
2024-12-18,middle,-0.007177707797700064,0.2800301331420601,0.09701467165947363,16,1.0
2024-12-19,high,0.000662715858016286,0.37810458480123105,1.5698181748807958,17,1.0
2024-12-19,low,0.004893512310910098,0.34384304865886983,-0.48657646715222913,17,1.0
2024-12-19,middle,-0.0010426532950948782,0.27805236653989734,0.09701467165947363,16,1.0
2024-12-20,high,0.004653285226922963,0.37773943727716,1.5698181748807958,17,1.0
2024-12-20,low,0.004988967714140588,0.344218239002655,-0.48657646715222913,17,1.0
2024-12-20,middle,0.0036918937694883375,0.2780423237201834,0.09701467165947363,16,1.0
2024-12-23,high,-1.5736359276752832e-05,0.3771854021589456,1.5698181748807958,17,1.0
2024-12-23,low,-0.0005804392733442704,0.34311846570237914,-0.48657646715222913,17,1.0
2024-12-23,middle,0.002101377968208755,0.2796961321386733,0.09701467165947363,16,1.0
2024-12-24,high,0.003648845213419324,0.37795590781890054,1.5698181748807958,17,1.0
2024-12-24,low,0.001869368767634784,0.34239000975087336,-0.48657646715222913,17,1.0
2024-12-24,middle,0.0020778150440728823,0.27965408243022444,0.09701467165947363,16,1.0
2024-12-26,high,-0.0010397115855613232,0.3771310592215532,1.5698181748807958,17,1.0
2024-12-26,low,0.00031482544321341104,0.34288140112727084,-0.48657646715222913,17,1.0
2024-12-26,middle,0.0001680039485031102,0.27998753965117407,0.09701467165947363,16,1.0
2024-12-27,high,-0.002150956536768903,0.3779307438786875,1.5698181748807958,17,1.0
2024-12-27,low,-0.00283386753875956,0.3427263593187039,-0.48657646715222913,17,1.0
2024-12-27,middle,-0.0028122467380685377,0.2793428968026069,0.09701467165947363,16,1.0
2024-12-30,high,-0.0037271792964849266,0.3774585403618205,1.5698181748807958,17,1.0
2024-12-30,low,-0.0024756888361732953,0.343207508930447,-0.48657646715222913,17,1.0
2024-12-30,middle,-0.0024169413483273064,0.2793339507077307,0.09701467165947363,16,1.0
2024-12-31,high,0.0003278495814682952,0.37818764402070093,1.5193837290411514,17,1.0
2024-12-31,low,-0.0012573256913299316,0.3422860584151724,-0.49828841288144843,17,1.0
2024-12-31,middle,-0.00010650989675051067,0.27952629756412506,0.07081685457628799,16,1.0
2025-01-02,high,-0.0006046367059779546,0.3874832530010383,1.5193837290411514,17,1.0
2025-01-02,low,0.0011184132822633927,0.3354020261464153,-0.49828841288144843,17,1.0
2025-01-02,middle,-0.0013489541986674734,0.27711409408988824,0.070816854576288,16,1.0
2025-01-03,high,0.00628040963350361,0.38864948299113755,1.5193837290411514,17,1.0
2025-01-03,low,0.004553178303773331,0.3354692480413457,-0.49828841288144843,17,1.0
2025-01-03,middle,0.002349123056830148,0.2758806501777363,0.070816854576288,16,1.0
2025-01-06,high,-0.0004447945584517617,0.3903638266012169,1.5193837290411514,17,1.0
2025-01-06,low,-0.0050382336766322386,0.33222657051690635,-0.49828841288144843,17,1.0
2025-01-06,middle,1.5797046022473496e-05,0.27740898052393237,0.070816854576288,16,1.0
2025-01-07,high,0.00044262273517621336,0.39176443384729676,1.5193837290411514,17,1.0
2025-01-07,low,-0.0004613358116607044,0.33258673876232364,-0.49828841288144843,17,1.0
2025-01-07,middle,-0.0024596015793399762,0.2756482033655754,0.070816854576288,16,1.0
2025-01-08,high,0.002943319176384124,0.39217945039747126,1.5193837290411514,17,1.0
2025-01-08,low,0.0022494194019605906,0.33268863642490837,-0.49828841288144843,17,1.0
2025-01-08,middle,0.0012424358595791462,0.27513129310352474,0.070816854576288,16,1.0
2025-01-10,high,-0.0041520077190943415,0.3936560372644788,1.5193837290411514,17,1.0
2025-01-10,low,-0.004611853882578157,0.332829874770789,-0.49828841288144843,17,1.0
2025-01-10,middle,-0.005434383860163015,0.27351345884271383,0.070816854576288,16,1.0
2025-01-13,high,0.0018225120500382737,0.39419292535297396,1.5193837290411514,17,1.0
2025-01-13,low,0.0008720117718613254,0.3325915194261312,-0.49828841288144843,17,1.0
2025-01-13,middle,0.0005844356328562863,0.27321492810742065,0.070816854576288,16,1.0
2025-01-14,high,0.004559447361672436,0.3949093958583148,1.5193837290411514,17,1.0
2025-01-14,low,0.002817957695987889,0.33216766211298593,-0.49828841288144843,17,1.0
2025-01-14,middle,0.002337318423472042,0.2729223208960209,0.070816854576288,16,1.0
2025-01-15,high,0.0027032560134959242,0.39427384184056363,1.5193837290411514,17,1.0
2025-01-15,low,0.0018912766168443335,0.33118735451222303,-0.49828841288144843,17,1.0
2025-01-15,middle,0.003938258617349798,0.27453818760699206,0.070816854576288,16,1.0
2025-01-16,high,0.00533856809272416,0.3951921102507097,1.5193837290411514,17,1.0
2025-01-16,low,0.00283745060324057,0.33036849053496553,-0.49828841288144843,17,1.0
2025-01-16,middle,0.0029851721942979314,0.27443878989926573,0.070816854576288,16,1.0
2025-01-17,high,0.002706527733759426,0.39683612510367394,1.5193837290411514,17,1.0
2025-01-17,low,-0.0005871860580820925,0.32890731014912544,-0.49828841288144843,17,1.0
2025-01-17,middle,0.0005478264293497845,0.27425595702179056,0.070816854576288,16,1.0
2025-01-21,high,0.0029925820931282535,0.3942942053053829,1.5193837290411514,17,1.0
2025-01-21,low,0.007119113534497848,0.33130926918143727,-0.49828841288144843,17,1.0
2025-01-21,middle,0.004122594171674387,0.2743959259319103,0.070816854576288,16,1.0
2025-01-22,high,0.0007149147329011845,0.395493316838635,1.5193837290411514,17,1.0
2025-01-22,low,-0.002802043299134737,0.3289139796623105,-0.49828841288144843,17,1.0
2025-01-22,middle,0.0011718479524566409,0.2755921031226457,0.070816854576288,16,1.0
2025-01-23,high,0.0036161195972122554,0.3967355854141262,1.5193837290411514,17,1.0
2025-01-23,low,0.001299369195913526,0.3283108979775725,-0.49828841288144843,17,1.0
2025-01-23,middle,0.0009917357818484975,0.27495291966663066,0.070816854576288,16,1.0
2025-01-24,high,0.0006546302823451725,0.3976158090668805,1.5193837290411514,17,1.0
2025-01-24,low,0.0009521267330524706,0.3294439845118055,-0.49828841288144843,17,1.0
2025-01-24,middle,-0.0021002421798548506,0.27293960910800896,0.070816854576288,16,1.0
2025-01-27,high,-0.0041841402180693415,0.3983456360365081,1.5193837290411514,17,1.0
2025-01-27,low,-0.001144921298522806,0.33170654870661037,-0.49828841288144843,17,1.0
2025-01-27,middle,-0.00560375622568465,0.2699472097118129,0.070816854576288,16,1.0
2025-01-28,high,-0.0038308918880276314,0.3961559986050334,1.5193837290411514,17,1.0
2025-01-28,low,0.0017476790451762354,0.33473593981982974,-0.49828841288144843,17,1.0
2025-01-28,middle,-0.001806622255556513,0.26910745329043606,0.070816854576288,16,1.0
2025-01-29,high,0.002986635360766952,0.3982831055825089,1.5193837290411514,17,1.0
2025-01-29,low,-0.0001280578023440154,0.33393691498503436,-0.49828841288144843,17,1.0
2025-01-29,middle,-0.0007781501489703007,0.2677793723415907,0.070816854576288,16,1.0
2025-01-30,high,0.005079799010786862,0.396514618037614,1.5193837290411514,17,1.0
2025-01-30,low,0.0054177679290042845,0.33353514120127387,-0.49828841288144843,17,1.0
2025-01-30,middle,0.007076463043946112,0.26994964398995774,0.070816854576288,16,1.0
2025-01-31,high,-0.0022226626400619967,0.35524892368012445,1.7225082846920952,17,1.0
2025-01-31,low,-0.004811074574494678,0.3317559198107567,-0.4686615188615139,17,1.0
2025-01-31,middle,-0.0022336040838091195,0.3129945540746887,0.09541235289223265,16,1.0
2025-02-03,high,0.00013383605078457083,0.3574671204336789,1.7225082846920952,17,1.0
2025-02-03,low,0.0011669717624207996,0.32953748747813294,-0.4686615188615139,17,1.0
2025-02-03,middle,-0.0006817618598765353,0.3129947426598557,0.09541235289223265,16,1.0
2025-02-04,high,-4.947717814291588e-05,0.35963157997666734,1.7225082846920952,17,1.0
2025-02-04,low,-0.004640082255070024,0.3267436236100533,-0.4686615188615139,17,1.0
2025-02-04,middle,-0.0013487119748158028,0.3136241428467428,0.09541235289223265,16,1.0
2025-02-05,high,0.0036446729927891667,0.3601910647098377,1.7225082846920952,17,1.0
