date,component,contribution
2025-09-09,Mkt-RF,0.0015605615625620209
2025-09-10,Mkt-RF,0.0026752483929634646
2025-09-11,Mkt-RF,0.006465183616328372
2025-09-12,Mkt-RF,-0.00118899928576154
2025-09-15,Mkt-RF,0.0037899352233649085
2025-09-16,Mkt-RF,-0.0006688120982408661
2025-09-17,Mkt-RF,-0.0007431245536009624
2025-09-18,Mkt-RF,0.00453305977696587
2025-09-19,Mkt-RF,0.002823873303683657
2025-09-22,Mkt-RF,0.0031954355804841386
2025-09-23,Mkt-RF,-0.00453305977696587
2025-09-24,Mkt-RF,-0.002526623482243272
2025-09-25,Mkt-RF,-0.004310122410885582
2025-09-26,Mkt-RF,0.004458747321605775
2025-09-29,Mkt-RF,0.001857811384002406
2025-09-30,Mkt-RF,0.002155061205442791
2025-10-01,Mkt-RF,0.002526623482243272
2025-10-02,Mkt-RF,0.0007431245536009624
2025-10-03,Mkt-RF,0.0002229373660802887
2025-10-06,Mkt-RF,0.002898185759043754
2025-10-07,Mkt-RF,-0.0037899352233649085
2025-10-08,Mkt-RF,0.004904622053766352
2025-10-09,Mkt-RF,-0.002155061205442791
2025-10-10,Mkt-RF,-0.020658862590106755
2025-10-13,Mkt-RF,0.012187242679055781
2025-10-14,Mkt-RF,-0.0004458747321605774
2025-10-15,Mkt-RF,0.0031211231251240417
2025-10-16,Mkt-RF,-0.005424809241287026
2025-10-17,Mkt-RF,0.002823873303683657
2025-10-20,Mkt-RF,0.008174370089610587
2025-10-21,Mkt-RF,-7.431245536009624e-05
2025-10-22,Mkt-RF,-0.004978934509126448
2025-10-23,Mkt-RF,0.004904622053766352
2025-10-24,Mkt-RF,0.005870683973447604
2025-10-27,Mkt-RF,0.008768869732491356
2025-10-28,Mkt-RF,0.0013376241964817323
2025-10-29,Mkt-RF,-0.0006688120982408661
2025-10-30,Mkt-RF,-0.008174370089610587
2025-10-31,Mkt-RF,0.0029724982144038498
2025-11-03,Mkt-RF,0.0008917494643211548
2025-11-04,Mkt-RF,-0.009363369375372126
2025-11-05,Mkt-RF,0.0031211231251240417
2025-11-06,Mkt-RF,-0.008991807098571645
2025-11-07,Mkt-RF,0.0009660619196812511
2025-11-10,Mkt-RF,0.011221180759374533
2025-11-11,Mkt-RF,0.001263311741121636
2025-11-12,Mkt-RF,0.0002229373660802887
2025-11-13,Mkt-RF,-0.013301929509457227
2025-11-14,Mkt-RF,-0.0003715622768004812
2025-11-17,Mkt-RF,-0.007654182902089913
2025-11-18,Mkt-RF,-0.005647746607367314
2025-11-19,Mkt-RF,0.002526623482243272
2025-11-20,Mkt-RF,-0.011741367946895207
2025-11-21,Mkt-RF,0.007654182902089913
2025-11-24,Mkt-RF,0.011964305312975494
2025-11-25,Mkt-RF,0.007728495357450009
2025-11-26,Mkt-RF,0.00512755941984664
2025-11-28,Mkt-RF,0.004012872589445197
2025-12-01,Mkt-RF,-0.0039385601340851005
2025-12-02,Mkt-RF,0.0015605615625620209
2025-12-03,Mkt-RF,0.003269748035844235
2025-12-04,Mkt-RF,0.0010403743750413475
2025-12-05,Mkt-RF,0.0013376241964817323
2025-12-08,Mkt-RF,-0.002749560848323561
2025-12-09,Mkt-RF,-0.0005201871875206738
2025-12-10,Mkt-RF,0.005053246964486544
2025-12-11,Mkt-RF,0.0016348740179221175
2025-12-12,Mkt-RF,-0.008248682544970683
2025-12-15,Mkt-RF,-0.0019321238393625022
2025-12-16,Mkt-RF,-0.001857811384002406
2025-12-17,Mkt-RF,-0.008620244821771164
2025-12-18,Mkt-RF,0.0059449964288076996
2025-12-19,Mkt-RF,0.006688120982408663
2025-12-22,Mkt-RF,0.00512755941984664
2025-12-23,Mkt-RF,0.00237799857152308
2025-12-24,Mkt-RF,0.002155061205442791
2025-12-26,Mkt-RF,-0.0004458747321605774
2025-12-29,Mkt-RF,-0.0030468106697639453
2025-12-30,Mkt-RF,-0.0014862491072019249
2025-12-31,Mkt-RF,-0.005647746607367314
2024-08-01,SMB,0.0003683605216510959
2024-08-02,SMB,0.0003563813176949627
2024-08-05,SMB,0.00010182323362713221
2024-08-06,SMB,8.984402967099898e-06
2024-08-07,SMB,0.0001377608454955318
2024-08-08,SMB,-2.69532089012997e-05
2024-08-09,SMB,0.00022760487516653078
2024-08-12,SMB,0.0002575528850568638
2024-08-13,SMB,-4.79168158245328e-05
2024-08-14,SMB,0.00032343850681559644
2024-08-15,SMB,-0.00028750089494719675
2024-08-16,SMB,-1.19792039561332e-05
2024-08-19,SMB,-6.58856217587326e-05
2024-08-20,SMB,0.0002216152731884642
2024-08-21,SMB,-0.0002545580840678305
2024-08-22,SMB,7.187522373679919e-05
2024-08-23,SMB,-0.000569012187916327
2024-08-26,SMB,-9.88284326380989e-05
2024-08-27,SMB,0.0002665372880239637
2024-08-28,SMB,6.289082076969929e-05
2024-08-29,SMB,-0.0001976568652761978
2024-08-30,SMB,0.00016471405439683152
2024-09-03,SMB,0.0002186204721994309
2024-09-04,SMB,-3.29428108793663e-05
2024-09-05,SMB,1.49740049451665e-05
2024-09-06,SMB,2.39584079122664e-05
2024-09-09,SMB,0.0003174489048375298
2024-09-10,SMB,8.385442769293241e-05
2024-09-11,SMB,0.0001946620642871645
2024-09-12,SMB,-0.00014075564648456508
2024-09-13,SMB,-0.000569012187916327
2024-09-16,SMB,-2.9948009890333e-06
2024-09-17,SMB,-0.0002305996761555641
2024-09-18,SMB,-7.78648257148658e-05
2024-09-19,SMB,-9.58336316490656e-05
2024-09-20,SMB,0.0002335944771445974
2024-09-23,SMB,0.00024257888011169733
2024-09-24,SMB,3.29428108793663e-05
2024-09-25,SMB,0.00027851649198009694
2024-09-26,SMB,-6.289082076969929e-05
2024-09-27,SMB,-0.00020963606923233096
2024-09-30,SMB,2.69532089012997e-05
2024-10-01,SMB,0.0001946620642871645
2024-10-02,SMB,7.78648257148658e-05
2024-10-03,SMB,0.0001976568652761978
2024-10-04,SMB,-0.00014375044747359837
2024-10-07,SMB,5.6901218791632696e-05
2024-10-08,SMB,0.00022461007417749748
2024-10-09,SMB,0.00014075564648456508
2024-10-10,SMB,0.00011380243758326539
2024-10-11,SMB,-0.0003803397256072291
2024-10-14,SMB,3.29428108793663e-05
2024-10-15,SMB,-0.0002934904969252634
2024-10-16,SMB,-0.0003114593028594632
2024-10-17,SMB,2.69532089012997e-05
2024-10-18,SMB,0.0001287764425284319
2024-10-21,SMB,0.0004102877354975621
2024-10-22,SMB,7.78648257148658e-05
2024-10-23,SMB,5.9896019780666e-06
2024-10-24,SMB,-2.39584079122664e-05
2024-10-25,SMB,8.085962670389911e-05
2024-10-28,SMB,-0.0004013033325304622
2024-10-29,SMB,6.88804227477659e-05
2024-10-30,SMB,-5.0911616813566106e-05
2024-10-31,SMB,2.9948009890333e-06
2024-11-01,SMB,-9.283883066003229e-05
2024-11-04,SMB,-0.00020364646725426442
2024-11-05,SMB,-0.0001976568652761978
2024-11-06,SMB,-0.0008026066650609244
2024-11-07,SMB,0.0002665372880239637
2024-11-08,SMB,-0.0001108076365942321
2024-11-11,SMB,-0.0003414073127497962
2024-11-12,SMB,0.0004042981335194955
2024-11-13,SMB,0.0002845060939581635
2024-11-14,SMB,0.0002006516662652311
2024-11-15,SMB,0.0001108076365942321
2024-11-18,SMB,0.0001078128356051988
2024-11-19,SMB,-7.78648257148658e-05
2024-11-20,SMB,-1.49740049451665e-05
2024-11-21,SMB,-0.0002725268900020303
2024-11-22,SMB,-0.00041627733747562866
2024-11-25,SMB,-0.0003863293275852957
2024-11-26,SMB,0.0003204437058265631
2024-11-27,SMB,-0.0001347660445064985
2024-11-29,SMB,1.49740049451665e-05
2024-12-02,SMB,-5.39064178025994e-05
2024-12-03,SMB,0.0002335944771445974
2024-12-04,SMB,5.39064178025994e-05
2024-12-05,SMB,0.0002845060939581635
2024-12-06,SMB,-0.0001167972385722987
2024-12-09,SMB,-0.0001317712435174652
2024-12-10,SMB,-2.9948009890333e-05
2024-12-11,SMB,5.6901218791632696e-05
2024-12-12,SMB,0.0002335944771445974
2024-12-13,SMB,0.0001527348504406983
2024-12-16,SMB,-0.00012278684055036529
2024-12-17,SMB,0.00016171925340779822
2024-12-18,SMB,0.0003803397256072291
2024-12-19,SMB,7.48700247258325e-05
2024-12-20,SMB,7.78648257148658e-05
2024-12-23,SMB,0.0002545580840678305
2024-12-24,SMB,3.5937611868399594e-05
2024-12-26,SMB,-0.0003174489048375298
2024-12-27,SMB,0.0001317712435174652
2024-12-30,SMB,-7.48700247258325e-05
2024-12-31,SMB,-9.58336316490656e-05
2025-01-02,SMB,2.9948009890333e-06
2025-01-03,SMB,-8.684922868196569e-05
2025-01-06,SMB,0.00018567766132006458
2025-01-07,SMB,-3.89324128574329e-05
2025-01-08,SMB,0.0001707036563748981
2025-01-10,SMB,0.00024257888011169733
2025-01-13,SMB,5.6901218791632696e-05
2025-01-14,SMB,-0.0002335944771445974
2025-01-15,SMB,-8.085962670389911e-05
2025-01-16,SMB,-4.79168158245328e-05
2025-01-17,SMB,0.00017369845736393138
2025-01-21,SMB,-0.0002934904969252634
2025-01-22,SMB,0.0002934904969252634
2025-01-23,SMB,5.9896019780666e-06
2025-01-24,SMB,-1.7968805934199797e-05
2025-01-27,SMB,-8.9844029670999e-05
2025-01-28,SMB,0.0001557296514297316
2025-01-29,SMB,-6.88804227477659e-05
2025-01-30,SMB,-0.0001078128356051988
2025-01-31,SMB,0.00011380243758326539
2025-02-03,SMB,0.00020364646725426442
2025-02-04,SMB,-0.00023658927813363073
2025-02-05,SMB,-0.0001467452484626317
2025-02-06,SMB,0.00016770885538586482
2025-02-07,SMB,0.00011380243758326539
2025-02-10,SMB,2.9948009890333e-05
2025-02-11,SMB,0.0001347660445064985
2025-02-12,SMB,0.0001946620642871645
2025-02-13,SMB,-6.58856217587326e-05
2025-02-14,SMB,5.39064178025994e-05
2025-02-18,SMB,2.0963606923233102e-05
2025-02-19,SMB,0.000179688059341998
2025-02-20,SMB,0.0001587244524187649
2025-02-21,SMB,0.0002575528850568638
2025-02-24,SMB,0.0001527348504406983
2025-02-25,SMB,-4.49220148354995e-05
2025-02-26,SMB,2.69532089012997e-05
2025-02-27,SMB,6.88804227477659e-05
2025-02-28,SMB,0.00024257888011169733
2025-03-03,SMB,0.00028151129296913015
2025-03-04,SMB,-0.00010481803461616548
2025-03-05,SMB,-4.49220148354995e-05
2025-03-06,SMB,-0.000119792039561332
2025-03-07,SMB,2.39584079122664e-05
2025-03-10,SMB,5.6901218791632696e-05
2025-03-11,SMB,-0.000239584079122664
2025-03-12,SMB,0.00012578164153939858
2025-03-13,SMB,0.0001946620642871645
2025-03-14,SMB,-6.289082076969929e-05
2025-03-17,SMB,-9.58336316490656e-05
2025-03-18,SMB,-2.9948009890333e-05
2025-03-19,SMB,-0.0001347660445064985
2025-03-20,SMB,0.00012278684055036529
2025-03-21,SMB,0.0001347660445064985
2025-03-24,SMB,-0.00016770885538586482
2025-03-25,SMB,0.0002665372880239637
2025-03-26,SMB,-2.69532089012997e-05
2025-03-27,SMB,-6.88804227477659e-05
2025-03-28,SMB,9.58336316490656e-05
2025-03-31,SMB,0.0002575528850568638
2025-04-01,SMB,0.0001287764425284319
2025-04-02,SMB,-0.00024557368110073057
2025-04-03,SMB,0.0004881525612124279
2025-04-04,SMB,-0.00058997579483956
2025-04-07,SMB,0.0002186204721994309
2025-04-08,SMB,0.0003563813176949627
2025-04-09,SMB,0.0002006516662652311
2025-04-10,SMB,0.0002156256712103976
2025-04-11,SMB,0.0001108076365942321
2025-04-14,SMB,-5.0911616813566106e-05
2025-04-15,SMB,-3.5937611868399594e-05
2025-04-16,SMB,-0.00033541771077172963
2025-04-17,SMB,-0.00017369845736393138
2025-04-21,SMB,-5.6901218791632696e-05
2025-04-22,SMB,-4.1927213846466204e-05
2025-04-23,SMB,3.89324128574329e-05
2025-04-24,SMB,2.9948009890333e-06
2025-04-25,SMB,0.0001377608454955318
2025-04-28,SMB,-9.58336316490656e-05
2025-04-29,SMB,1.7968805934199797e-05
2025-04-30,SMB,0.0002575528850568638
2025-05-01,SMB,-7.48700247258325e-05
2025-05-02,SMB,-0.0002156256712103976
2025-05-05,SMB,4.49220148354995e-05
2025-05-06,SMB,0.00010182323362713221
2025-05-07,SMB,0.00010481803461616548
2025-05-08,SMB,-0.0004312513424207952
2025-05-09,SMB,4.49220148354995e-05
2025-05-12,SMB,-8.9844029670999e-05
2025-05-13,SMB,8.9844029670999e-05
2025-05-14,SMB,0.00024557368110073057
2025-05-15,SMB,-4.49220148354995e-05
2025-05-16,SMB,-8.984402967099898e-06
2025-05-19,SMB,0.00014375044747359837
2025-05-20,SMB,-0.000119792039561332
2025-05-21,SMB,0.0003174489048375298
2025-05-22,SMB,-4.49220148354995e-05
2025-05-23,SMB,-2.39584079122664e-05
2025-05-27,SMB,-0.0001377608454955318
2025-05-28,SMB,0.0001287764425284319
2025-05-29,SMB,3.29428108793663e-05
2025-05-30,SMB,0.0001108076365942321
2025-06-02,SMB,0.000119792039561332
2025-06-03,SMB,-0.00027851649198009694
2025-06-04,SMB,-0.0
2025-06-05,SMB,-0.00014075564648456508
2025-06-06,SMB,-0.00018268286033103128
2025-06-09,SMB,-0.00014375044747359837
2025-06-10,SMB,3.29428108793663e-05
2025-06-11,SMB,6.58856217587326e-05
2025-06-12,SMB,0.00022461007417749748
2025-06-13,SMB,0.00029648529791429667
2025-06-16,SMB,-0.0001317712435174652
2025-06-17,SMB,7.78648257148658e-05
2025-06-18,SMB,-0.0001078128356051988
2025-06-20,SMB,1.19792039561332e-05
2025-06-23,SMB,-0.00012578164153939858
2025-06-24,SMB,-7.48700247258325e-05
2025-06-25,SMB,0.00035039171571689604
2025-06-26,SMB,-0.00022760487516653078
2025-06-27,SMB,8.684922868196569e-05
2025-06-30,SMB,0.00014075564648456508
2025-07-01,SMB,-0.00043424614340982845
2025-07-02,SMB,-0.00034739691472786277
2025-07-03,SMB,-3.29428108793663e-05
2025-07-07,SMB,0.00023658927813363073
2025-07-08,SMB,-0.0003054697008813966
2025-07-09,SMB,-0.00014375044747359837
2025-07-10,SMB,-7.78648257148658e-05
2025-07-11,SMB,0.00029049569593623013
2025-07-14,SMB,-6.289082076969929e-05
2025-07-15,SMB,0.0004013033325304622
2025-07-16,SMB,-0.0001467452484626317
2025-07-17,SMB,-0.00020364646725426442
2025-07-18,SMB,0.00024257888011169733
2025-07-21,SMB,3.5937611868399594e-05
2025-07-22,SMB,-0.00030247489989236327
2025-07-23,SMB,-0.00024557368110073057
2025-07-24,SMB,0.0004222669394536953
2025-07-25,SMB,3.5937611868399594e-05
2025-07-28,SMB,1.19792039561332e-05
2025-07-29,SMB,0.00027851649198009694
2025-07-30,SMB,0.0002186204721994309
2025-07-31,SMB,0.0001287764425284319
2025-08-01,SMB,0.000149740049451665
2025-08-04,SMB,-0.0001916672632981312
2025-08-05,SMB,-0.00024557368110073057
2025-08-06,SMB,0.0001467452484626317
2025-08-07,SMB,0.0001078128356051988
2025-08-08,SMB,0.000119792039561332
2025-08-11,SMB,-5.0911616813566106e-05
2025-08-12,SMB,-0.0005001317651685611
2025-08-13,SMB,-0.0005480485809930939
2025-08-14,SMB,0.0003144541038484965
2025-08-15,SMB,4.1927213846466204e-05
2025-08-18,SMB,-9.58336316490656e-05
2025-08-19,SMB,6.289082076969929e-05
2025-08-20,SMB,7.48700247258325e-05
2025-08-21,SMB,-0.000119792039561332
2025-08-22,SMB,-0.0006708354215434593
2025-08-25,SMB,0.0001527348504406983
2025-08-26,SMB,-7.187522373679919e-05
2025-08-27,SMB,-0.0001347660445064985
2025-08-28,SMB,9.88284326380989e-05
2025-08-29,SMB,-6.88804227477659e-05
2025-09-02,SMB,8.984402967099898e-06
2025-09-03,SMB,9.88284326380989e-05
2025-09-04,SMB,-9.88284326380989e-05
2025-09-05,SMB,-0.00020364646725426442
2025-09-08,SMB,3.5937611868399594e-05
2025-09-09,SMB,0.00023658927813363073
2025-09-10,SMB,0.00022760487516653078
2025-09-11,SMB,-0.00024557368110073057
2025-09-12,SMB,0.0003324229097826963
2025-09-15,SMB,2.39584079122664e-05
2025-09-16,SMB,-5.9896019780666e-06
2025-09-17,SMB,4.79168158245328e-05
2025-09-18,SMB,-0.00043424614340982845
2025-09-19,SMB,0.0004402357453878951
2025-09-22,SMB,-0.0001347660445064985
2025-09-23,SMB,2.39584079122664e-05
2025-09-24,SMB,4.79168158245328e-05
2025-09-25,SMB,0.00017669325835296468
2025-09-26,SMB,-0.000119792039561332
2025-09-29,SMB,9.283883066003229e-05
2025-09-30,SMB,8.385442769293241e-05
2025-10-01,SMB,1.19792039561332e-05
2025-10-02,SMB,-7.48700247258325e-05
2025-10-03,SMB,-0.00020364646725426442
2025-10-06,SMB,0.0001287764425284319
2025-10-07,SMB,0.0002216152731884642
2025-10-08,SMB,-0.0001587244524187649
2025-10-09,SMB,6.289082076969929e-05
2025-10-10,SMB,0.0001587244524187649
2025-10-13,SMB,-0.00016471405439683152
2025-10-14,SMB,-0.0004042981335194955
2025-10-15,SMB,-9.88284326380989e-05
2025-10-16,SMB,0.0002755216909910636
2025-10-17,SMB,0.0002725268900020303
2025-10-20,SMB,-0.00027851649198009694
2025-10-21,SMB,6.289082076969929e-05
2025-10-22,SMB,9.88284326380989e-05
2025-10-23,SMB,-8.385442769293241e-05
2025-10-24,SMB,-7.187522373679919e-05
2025-10-27,SMB,0.000269532089012997
2025-10-28,SMB,0.0001167972385722987
2025-10-29,SMB,0.0003144541038484965
2025-10-30,SMB,-1.19792039561332e-05
2025-10-31,SMB,2.0963606923233102e-05
2025-11-03,SMB,0.0001317712435174652
2025-11-04,SMB,0.0001527348504406983
2025-11-05,SMB,-0.00029648529791429667
2025-11-06,SMB,0.00024557368110073057
2025-11-07,SMB,-3.89324128574329e-05
2025-11-10,SMB,6.289082076969929e-05
2025-11-11,SMB,-8.385442769293241e-05
2025-11-12,SMB,8.9844029670999e-05
2025-11-13,SMB,8.085962670389911e-05
2025-11-14,SMB,-6.58856217587326e-05
2025-11-17,SMB,0.0002845060939581635
2025-11-18,SMB,-0.0002216152731884642
2025-11-19,SMB,0.0001377608454955318
2025-11-20,SMB,-7.48700247258325e-05
2025-11-21,SMB,-0.0005540381829711605
2025-11-24,SMB,-1.19792039561332e-05
2025-11-25,SMB,-0.00047018375527822814
2025-11-26,SMB,2.9948009890333e-06
2025-11-28,SMB,0.00010481803461616548
2025-12-01,SMB,8.684922868196569e-05
2025-12-02,SMB,0.00016171925340779822
2025-12-03,SMB,-0.000389324128574329
2025-12-04,SMB,-5.6901218791632696e-05
2025-12-05,SMB,0.00010182323362713221
2025-12-08,SMB,-7.187522373679919e-05
2025-12-09,SMB,-0.00016171925340779822
2025-12-10,SMB,-0.0002605476860458971
2025-12-11,SMB,-0.00018268286033103128
2025-12-12,SMB,3.89324128574329e-05
2025-12-15,SMB,0.0001886724623090979
2025-12-16,SMB,-1.49740049451665e-05
2025-12-17,SMB,-5.6901218791632696e-05
2025-12-18,SMB,4.1927213846466204e-05
2025-12-19,SMB,0.0001557296514297316
2025-12-22,SMB,-3.5937611868399594e-05
2025-12-23,SMB,0.000269532089012997
2025-12-24,SMB,-2.0963606923233102e-05
2025-12-26,SMB,6.289082076969929e-05
2025-12-29,SMB,4.49220148354995e-05
2025-12-30,SMB,0.0001527348504406983
2025-12-31,SMB,-1.7968805934199797e-05
2024-08-01,HML,-0.0011049602076415495
2024-08-02,HML,-0.0012919534735501192
2024-08-05,HML,1.699938780986999e-05
2024-08-06,HML,-0.0009689651051625893
2024-08-07,HML,0.001206956534500769
2024-08-08,HML,-0.0013769504125994694
2024-08-09,HML,-0.0005779791855355797
2024-08-12,HML,-0.0010029638807823294
2024-08-13,HML,-0.0012749540857402491
2024-08-14,HML,0.00042498469524674976
2024-08-15,HML,-0.0012919534735501192
2024-08-16,HML,0.0013089528613599891
2024-08-19,HML,-0.0004419840830566197
2024-08-20,HML,-0.0011049602076415495
2024-08-21,HML,-0.0010879608198316793
2024-08-22,HML,0.0023289161299521887
2024-08-23,HML,0.001427948576029079
2024-08-26,HML,0.0003059889805776598
2024-08-27,HML,1.699938780986999e-05
2024-08-28,HML,0.0019549295981350487
2024-08-29,HML,0.0005099816342960996
2024-08-30,HML,0.00010199632685921992
2024-09-03,HML,0.0023459155177620586
2024-09-04,HML,-0.0009859644929724593
2024-09-05,HML,-0.0011729577588810293
2024-09-06,HML,0.0003059889805776598
2024-09-09,HML,-0.0012409553101205093
2024-09-10,HML,-0.0014109491882192092
2024-09-11,HML,-0.0028048989886285485
2024-09-12,HML,-0.0008839681661132394
2024-09-13,HML,3.399877561973998e-05
2024-09-16,HML,0.001546944290698169
2024-09-17,HML,0.0009349663295428496
2024-09-18,HML,0.0004419840830566197
2024-09-19,HML,-0.0003399877561973998
2024-09-20,HML,-0.0010709614320218094
2024-09-23,HML,-0.0001699938780986999
2024-09-24,HML,-0.0009689651051625893
2024-09-25,HML,-0.001206956534500769
2024-09-26,HML,0.0007309736758244096
2024-09-27,HML,0.0009519657173527196
2024-09-30,HML,0.0002549908171480498
2024-10-01,HML,-5.099816342960996e-05
2024-10-02,HML,-0.0003059889805776598
2024-10-03,HML,0.0003399877561973998
2024-10-04,HML,0.0004589834708664897
2024-10-07,HML,0.0004929822464862296
2024-10-08,HML,-0.0019379302103251785
2024-10-09,HML,0.0003059889805776598
2024-10-10,HML,0.0001529944902888299
2024-10-11,HML,0.0012919534735501192
2024-10-14,HML,-0.0005439804099158397
2024-10-15,HML,0.0008669687783033695
2024-10-16,HML,0.0009179669417329795
2024-10-17,HML,0.00027199020495791983
2024-10-18,HML,-0.0012749540857402491
2024-10-21,HML,-0.0020399265371843986
2024-10-22,HML,0.0009689651051625893
2024-10-23,HML,0.0018529332712758288
2024-10-24,HML,-0.0004929822464862296
2024-10-25,HML,-0.001393949800409339
2024-10-28,HML,0.0010709614320218094
2024-10-29,HML,-0.001835933883465959
2024-10-30,HML,0.0012579546979303792
2024-10-31,HML,0.0010709614320218094
2024-11-01,HML,-0.001835933883465959
2024-11-04,HML,-0.0009349663295428496
2024-11-05,HML,-0.00022099204152830986
2024-11-06,HML,0.006051782060313716
2024-11-07,HML,-0.0046238334842846375
2024-11-08,HML,-0.0008669687783033695
2024-11-11,HML,0.0014449479638389492
2024-11-12,HML,0.00022099204152830986
2024-11-13,HML,0.0003229883683875298
2024-11-14,HML,0.0012239559223106392
2024-11-15,HML,0.0028218983764384184
2024-11-18,HML,-5.099816342960996e-05
2024-11-19,HML,-0.002753900825198939
2024-11-20,HML,-0.00020399265371843985
2024-11-21,HML,0.0004929822464862296
2024-11-22,HML,0.0007139742880145396
2024-11-25,HML,0.0003569871440072698
2024-11-26,HML,-0.0011389589832612893
2024-11-27,HML,0.0008159706148737594
2024-11-29,HML,-0.0010879608198316793
2024-12-02,HML,-0.0011389589832612893
2024-12-03,HML,-0.0009519657173527196
2024-12-04,HML,-0.0021079240884238786
2024-12-05,HML,0.0008159706148737594
2024-12-06,HML,-0.001818934495656089
2024-12-09,HML,0.00022099204152830986
2024-12-10,HML,0.0002379914293381799
2024-12-11,HML,-0.0010029638807823294
2024-12-12,HML,0.0007139742880145396
2024-12-13,HML,-0.0005099816342960996
2024-12-16,HML,-0.0018019351078462189
2024-12-17,HML,-0.0009689651051625893
2024-12-18,HML,0.0001699938780986999
2024-12-19,HML,1.699938780986999e-05
2024-12-20,HML,0.00010199632685921992
2024-12-23,HML,-0.0003229883683875298
2024-12-24,HML,-0.00011899571466908995
2024-12-26,HML,-0.0003229883683875298
2024-12-27,HML,0.0009519657173527196
2024-12-30,HML,0.0012579546979303792
2024-12-31,HML,0.0012239559223106392
2025-01-02,HML,-0.0005269810221059697
2025-01-03,HML,-0.0015809430663179093
2025-01-06,HML,-0.0005779791855355797
2025-01-07,HML,0.001427948576029079
2025-01-08,HML,-0.0001529944902888299
2025-01-10,HML,-0.0003059889805776598
2025-01-13,HML,0.0020229271493745287
2025-01-14,HML,0.0028218983764384184
2025-01-15,HML,0.0001869932659085699
2025-01-16,HML,0.0003059889805776598
2025-01-17,HML,0.0001869932659085699
2025-01-21,HML,-0.001750936944416609
2025-01-22,HML,-0.0020739253128041384
2025-01-23,HML,-0.0004589834708664897
2025-01-24,HML,0.0011559583710711594
2025-01-27,HML,0.004249846952467498
2025-01-28,HML,-0.0028218983764384184
2025-01-29,HML,0.0008499693904934995
2025-01-30,HML,-3.399877561973998e-05
2025-01-31,HML,-0.00028898959276778984
2025-02-03,HML,-0.00042498469524674976
2025-02-04,HML,-0.0002379914293381799
2025-02-05,HML,0.0004929822464862296
2025-02-06,HML,0.0010029638807823294
2025-02-07,HML,-3.399877561973998e-05
2025-02-10,HML,-0.0018699326590856991
2025-02-11,HML,0.002209920415283099
2025-02-12,HML,-0.0010709614320218094
2025-02-13,HML,-0.0003059889805776598
2025-02-14,HML,0.0007989712270638894
2025-02-18,HML,0.0004759828586763598
2025-02-19,HML,-0.00011899571466908995
2025-02-20,HML,-0.0002549908171480498
2025-02-21,HML,0.0012919534735501192
2025-02-24,HML,0.0020399265371843986
2025-02-25,HML,0.001206956534500769
2025-02-26,HML,-0.0005779791855355797
2025-02-27,HML,0.0036548683791220475
2025-02-28,HML,0.00022099204152830986
2025-03-03,HML,0.001818934495656089
2025-03-04,HML,-0.003569871440072698
2025-03-05,HML,-0.001427948576029079
2025-03-06,HML,0.0015809430663179093
2025-03-07,HML,-0.0005949785733454496
2025-03-10,HML,0.0012239559223106392
2025-03-11,HML,-0.00020399265371843985
2025-03-12,HML,-0.0005099816342960996
2025-03-13,HML,0.002413913069001538
2025-03-14,HML,0.00013599510247895992
2025-03-17,HML,0.00022099204152830986
2025-03-18,HML,0.001750936944416609
2025-03-19,HML,-0.0006799755123947996
2025-03-20,HML,0.00039098591962700974
2025-03-21,HML,-0.0012239559223106392
2025-03-24,HML,-0.0007139742880145396
2025-03-25,HML,8.499693904934995e-05
2025-03-26,HML,0.002600906334910109
2025-03-27,HML,0.0005269810221059697
2025-03-28,HML,0.0006799755123947996
2025-03-31,HML,0.0006289773489651896
2025-04-01,HML,5.099816342960996e-05
2025-04-02,HML,-0.00020399265371843985
2025-04-03,HML,-0.0008159706148737594
2025-04-04,HML,-0.00042498469524674976
2025-04-07,HML,-0.00039098591962700974
2025-04-08,HML,0.0016319412297475188
2025-04-09,HML,-0.005201812669820218
2025-04-10,HML,-0.00022099204152830986
2025-04-11,HML,-0.001682939393177129
2025-04-14,HML,0.0006119779611553196
2025-04-15,HML,0.0007649724514441496
2025-04-16,HML,0.0022439191909028387
2025-04-17,HML,0.0012579546979303792
2025-04-21,HML,0.0011389589832612893
2025-04-22,HML,0.0004079853074368797
2025-04-23,HML,-0.0011389589832612893
2025-04-24,HML,-0.0015809430663179093
2025-04-25,HML,-0.0019379302103251785
2025-04-28,HML,0.0002379914293381799
2025-04-29,HML,-5.099816342960996e-05
2025-04-30,HML,-0.0010199632685921993
2025-05-01,HML,-0.0004759828586763598
2025-05-02,HML,0.0004759828586763598
2025-05-05,HML,-0.0008499693904934995
2025-05-06,HML,0.0010199632685921993
2025-05-07,HML,-0.00013599510247895992
2025-05-08,HML,-0.0001529944902888299
2025-05-09,HML,0.0009519657173527196
2025-05-12,HML,-0.002413913069001538
2025-05-13,HML,-0.00027199020495791983
2025-05-14,HML,-0.001478946739458689
2025-05-15,HML,0.0007479730636342796
2025-05-16,HML,-0.0007479730636342796
2025-05-19,HML,-0.00010199632685921992
2025-05-20,HML,-0.00022099204152830986
2025-05-21,HML,-0.0005099816342960996
2025-05-22,HML,-0.0007139742880145396
2025-05-23,HML,0.0006629761245849296
2025-05-27,HML,-0.0004759828586763598
2025-05-28,HML,-0.00039098591962700974
