cost_bps,ending_value,total_return,transaction_cost_paid
5.0,1142322.8194772368,0.1423228194772368,3570.2208235216162
10.0,1138227.6897331094,0.1382276897331094,7128.6648710761665
25.0,1126021.126301559,0.12602112630155893,17733.68031540924
50.0,1105937.3644307111,0.10593736443071111,35176.36770442856
